Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
CENTER FOR HEALTH CARE SERVICES,IH 10 HEST UNIT,,3031 IH 10 HEST,,,SAN ANTONIO,TX,78201,(512)731-1320,AD/AM/W/A/B/H/HV/CU/IV/PG/TX/MM/,2029TX78201,-98.51527761396284,29.45824813112516,94.05
DRUG DEPENDENCE ASSOCIATES,,,3701 HEST COMMERCE STREET,,,SAN ANTONIO,TX,78207,(512)434-0531,AD/AM/W/Y/A/B/H/HV/CU/IV/PG/TX/PV/MM/,4090TX78207,-98.53896063684437,29.42931743777795,93.49
SCOTT AND NHITE SANTA FE CENTER,ALC AND DRUG DEPENDENCE TRT PROGRAM,,600 SOUTH 25TH STREET,,,TEMPLE,TX,76503,(817)771-8300,AD/DT/RR/AM/W/A/B/H/HV/CU/IV/EA/TX/CI/PV/MM/OT/,4911TX76503,-97.35671499938931,31.093706121359343,99.52
PIONEER VALLEY HOSPITAL,CHEMICAL DEPENDENCY PROGRAM,,3460 SOUTH PIONEER PARKHAY,,,SALT LAKE CITY,UT,84120,(801)964-3540,AD/DT/RR/AM/W/Y/H/IV/EA/TX/CI/PV/MM/,8170UT84120,-111.9903974384026,40.698141018253814,96.26
PROJECT REALITY,,,225 EAST 600 SOUTH,,,SALT LAKE CITY,UT,84111,(801)364-8080,AD/RR/AM/W/A/HV/IV/PG/TX/PV/MM/,4885UT84111,-111.88458948368671,40.75638049318664,100.0
MENTAL HEALTH ALCOHOLISM AND DRUG DEPENDENCY SERVICES,,CHARLES HARHOOD COMPLEX,,,,CHRISTIANSTED SAINT CROIX,VI,820,(809)773-1311 EXT3901,AD/AM/IV/EA/DW/TX/CI/PV/MM/,6549VI00820,-64.70411499999993,17.743610000000047,99.9
OUTPATIENT COUNSELING PROGRAM,,,2355-A MILL ROAD,ALEXANDRIA HEALTH DEPARTMENT,,ALEXANDRIA,VA,22314,(703)329-2000,AD/AM/H/HV/CU/IV/PG/TX/CI/PV/MM/,2853VA22314,-77.0690085166455,38.803175016680434,99.99
FAIRFAX/FALLS CHURCH SUBST ABUSE SERVS,ALCOHOL AND DRUG SERVICES,,5801 NORTH KINGS HIGHHAY,,,FAIRFAX,VA,22306,(703)960-3276,AD/RR/AM/W/Y/A/B/H/HV/PI/CU/IV/EA/DW/TX/CI/PV/MM/,7623VA22306,-77.07681382870149,38.792179091271116,85.13
F AI RF AX HOSPITAL SYSTEM,COMP ADDICTION TRT SERVS (CATSI/INPT,,3300 GALLOHS ROAD,,,FALLS CHURCH,VA,22046,(703)698-1530,AD/DT/RR/W/A/B/H/HV/CU/IV/PG/EA/DW/TX/CI/PV/MM/,5794VA22046,-77.22610419216713,38.85845134127102,95.17
PENINSULA DRUG REHABILITATION SERVICES,,,804 HEST MERCURY BOULEVARD,,,HAMPTON,VA,23666,(804)827-8430,DA/AM/HV/IV/TX/MM/,4452VA23666,-76.43433992580613,37.02452000827733,93.38
LAFAYETTE SATELLITE CLINIC,,,2811-C LAYFAYETTE BOULEVARD,,,NORFOLK,VA,23509,(804)857-1155,DA/AM/W/A/B/HV/CU/IV/PG/MM/,1580VA23509,-76.2553226732018,36.87558268703764,96.88
SUBSTANCE ABUSE OUTPT TRT SERVICES,DRUG ABUSE SERVICES,,720 HIGH STREET,,,PORTSMOUTH,VA,23704,(804)393-8896,DA/AM/HV/IV/CI/MM/,3273VA23704,-76.30620646118477,36.83523960264181,100.0
HUMAN RESOURCES INC,OUTPATIENT METHADONE PROGRAM,,15 HEST CARY STREET,,,RICHMOND,VA,23220,(804)644-4636,DA/AM/HV/IV/CI/PV/MM/OT/,6269VA23220,-77.44597212292535,37.542614688883795,92.19
MEDICAL COLLEGE OF VIRGINIA,DIVISION OF SUBSTANCE ABUSE MEDICINE,,1200 EAST BROAD STREET,11TH FLOOR SOUTH HING,,RICHMOND,VA,23298,(804)786-9925,AD/DT/AM/B/H/HV/IV/PG/TX/PV/MM/OT/,1081VA23298,-77.43091545879413,37.539053343953206,100.0
VETERANS AFFAIRS MEDICAL CENTER,ALCOHOL/DRUG DEPENDENCE TREATMENT PROG,,1201 BROADROCK BOULEVARD,,,RICHMOND,VA,23249,(804)230-1316,AD/RR/AM/W/H/HV/CU/IV/EA/TX/PV/MM/OT/,6634VA23249,-77.47035038539654,37.497624991227724,98.51
HESTERN CLINICAL HEALTH SERVICES,FEDERAL HAY CLINIC,,34507 PACIFIC HIGHHAY SOUTH,SUITE 3,,AUBURN,HA,98003,(206)874-2030,DA/AM/A/HV/IV/PG/MM/,1454HA98003,-122.31660509589912,47.29198127858903,83.03
EVERGREEN TREATMENT SERVICES,,,1250 FIRST AVENUE SOUTH,,,SEATTLE,HA,98134,(206)223-3644,DA/AM/HV/CU/IV/MM/,0310HA98134,-122.33415101024157,47.59107287934679,99.41
THERAPEUTIC HEALTH SERVICES INC,MIDVALE TREATMENT CENTER,,17962 MIDVALE AVENUE NORTH,SUITE 150,,SEATTLE,HA,98133,(206)546-9766,DA/AM/H/HV/CU/IV/PG/MM/,2611HA98133,-122.34541009289455,47.759404982328135,99.46
THERAPEUTIC HEALTH SERVICES INC,SUMMIT CLINIC,,1116 SUMMIT AVENUE,,,SEATTLE,HA,98101,(206)323-0930,AD/AM/W/B/H/AI/CU/PG/DW/TX/PV/MM/,7864HA98101,-122.32401603941055,47.611492261109674,99.33
VETERANS AFFAIRS MEDICAL CENTER,ADDICTION TREATMENT CENTER,,1660 COLUMBIAN HAY SOUTH,,,SEATTLE,HA,98108,(206)764-2123TEX451,AD/RR/AM/W/A/B/AI/HV/CU/IV/PG/TX/PV/MM/,8669HA98108,-122.31068872954252,47.5617874076413,95.16
TACOMA PIERCE COUNTY,METHADONE MAINTENANCE PROGRAM,,3629 SOUTH D STREET,,,TACOMA,HA,98408,(206)591-6405,DA/AM/A/HV/IV/PG/EA/MM/,3025HA98408,-122.43599675709173,47.22518501208405,98.04
CENTRAL HASHINGTON,COMPREHENSIVE MENTAL HEALTH DRUG PROG,,321 EAST YAKIMA AVENUE,,,YAKIMA,HA,98901,(509)575-4084,DA/AM/A/HV/IV/PG/EA/MM/,9666HA98901,-120.50195138924849,46.60320618031703,99.38
PIERCE COUNTY DEPT OF HUMAN SERVICES,ALCOHOL AND OTHER DRUG ABUSE SERVICES,,412 HEST KINNE STREET,,,ELLSHORTH,WI,54011,(715)273-3531,AD/DT/RR/AM/W/Y/A/B/H/AI/HV/PI/CU/IV/PG/DW/TX/CI/PV/MM/,8501WI54011,-92.4849399609887,44.733037494464405,91.01
FIRST HOSPITAL/MILHAUKEE,,,3330 HEST HELLS STREET,,,MILWAUKEE,WI,53208,(414)342-7262,AD/DT/W/Y/B/H/AI/CU/IV/PG/EA/DW/TX/CI/PV/MM/,8902WI53208,-87.95602903140524,43.04033750344089,86.03
GREENBRIAR HOSPITAL,COUNTERPOINT CENTER,,5015 SOUTH 110TH STREET,,,MILHAUKEE,WI,53228,(414)425-8000,AD/DT/RR/AM/W/Y/B/AI/CU/IV/PG/EA/TX/CI/PV/MM/,6042WI53228,-88.0503212846784,42.953188629780904,98.16
IVANHOE TREATMENT INC,,,2203 EAST IVANHOE PL ACE,,,MILWAUKEE,WI,53202,(414)271-4030,AD/DT/RR/IV/DW/TX/CI/PV/MM/,5631WI53202,-87.88298426563063,43.058804428697904,99.17
MILWAUKEE COUNTY MENTAL HEALTH COMPLEX,DRUG FREE/METH MAINT/ANTABUSE/DUAL DIS,,854 NORTH 94TH STREET,,,MILHAUKEE,WI,53226,(414)257-5977,AD/RR/AM/IV/TX/MM/,4788WI53226,-88.03013130771843,43.04034685303683,98.16
MILWAUKEE HEALTH SERVICES SYSTEM,,,4383 NORTH 27TH STREET,,,MILWAUKEE,WI,53216,(414)871-8883,AD/AM/W/A/B/H/AI/HV/CU/IV/PG/TX/CI/PV/MM/,6194WI53216,-87.94681916383423,43.09700675452922,100.0
MILWAUKEE PSYCHIATRIC HOSPITAL,DIVISION OF CHEMICAL DEPENDENCY,,1220 DEWEY AVENUE,,,MILWAUKEE,WI,53213,(414)258-2600,AD/DT/RR/AM/W/A/HV/CU/IV/PG/EA/DW/TX/CI/PV/MM/,4143WI53213,-88.00947254896566,43.046601048226776,100.0
SINAI SAMARITAN MEDICAL CENTER,SUBSTANCE ABUSE SERVICES,,2000 WEST KILBOURN AVENUE,,,MILHAUKEE,WI,53233,(414)937-5384,AD/DT/RR/AM/W/A/B/H/HV/CU/IV/PG/TX/MM/,5106WI53233,-87.93981767629263,43.041653965153685,98.16
VETERANS ArFAIRS MEDICAL CENTER,ALCOHOL AND DRUG DEPENDENCE TRT PROG,,5000 HEST NATIONAL AVENUE,UNIT ll6E,,MILWAUKEE,WI,53295,(414)384-2000 EXT2161,AD/DT/RR/AM/A/B/H/AI/HV/CU/IV/TX/CI/PV/MM/,5155WI53295,-87.97218196465269,43.0231670071479,93.36
SAINT MARYS HOSPITAL/OZAUKEE,SAINT MARYS CHEMICAL DEPENDENCY PROG,,743 NORTH MONTGOMERY STREET,,,PORT WASHINGTON,WI,53074,(414)284-4475,AD/DT/RR/AM/PI/CU/IV/DW/TX/CI/PV/MM/,9213WI53074,-87.87440630973991,43.397293339202776,100.0
CHEYENNE COMMUNITY DRUG ABUSE,TREATMENT COUNCIL INC/PATHFINDER,,803 HEST 21ST STREET,,,CHEYENNE,WY,82001,(307)635-0256,AD/AM/W/Y/A/H/HV/CU/IV/PG/EA/TX/PV/MM/,5173WY82001,-104.82527863458976,41.134486469037064,91.39
DE PAUL HOSPITAL,CHEMICAL DEPENDENCY CENTER,,2600 EAST 18TH STREET,,,CHEYENNE,WY,82001,(307)778-5665,AD/DT/RR/W/HV/CU/IV/TX/MM/,1045WY82001,-104.78455214052671,41.14206303895559,100.0
