Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Dakota Treatment Center,,,11939 River Hills Drive,,,Burnsville,MN,55337,(952)890-4480 Intake: (952)890-4408,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/,2125MN55337
Fairview Ridges,Adult Outpatient Program,,156 Cobblestone Lane,,,Burnsville,MN,55337,(612)672-2222 Intakes: (612)672-6600 (612)672-2736 Hotline: (612)672-6600,www.fairview.org,,SA/TX/OP/WN/MN/SF/MD/MC/PI/MI/,6475MN55337
River Ridge Treatment Center,,,1510 East 122nd Street,,,Burnsville,MN,55337,(952)894-7722,www.riverridgetreatmentcenter.com,,SA/TX/OP/PH/AD/WN/MN/DU/SF/MD/SI/PI/SS/AH/SP/,3921MN55337
Cambridge Medical Center,Dellwood Recovery Center,,701 South Dellwood Avenue,,,Cambridge,MN,55008,(763)689-7723x8222 Intake: (763)689-7723,www.allina.com,,SA/TX/HI/RS/OP/PH/AD/SF/MD/PI/,4386MN55008
Liberalis Womens,Chemical Health Services,,810 3rd Street,Suite 102,,Carlton,MN,55718,(218)384-4106 Intake: (218)384-4135,,,SA/TX/RS/RL/OP/SF/SI/PI/MI/,2120MN55718
Hazelden Foundation,,,15245 Pleasant Valley Road,,,Center City,MN,55012,(651)257-4010 Intake: (800)257-7800,www.hazelden.org,,SA/TX/DT/RS/RL/OP/CO/WN/MN/SF/SI/PI/,2956MN55012
Five Stars Recovery Center,,,212 Walnut Street,,,Chaska,MN,55318,(952)448-6557,,,SA/TX/OP/WN/SF/SI/PI/SS/,4363MN55318
Haven In Cloquet,Haven Chemical Health Systems LLC,,1003 Cloquet Avenue,Suite 117,,Cloquet,MN,55720,(218)879-5545,,,SA/TX/OP/AD/DU/SF/SI/PI/MI/,2055MN55720
Phoenix Treatment Center,Center for Alcohol and Drug Treatment,,40 11th Street,,,Cloquet,MN,55720,(218)879-1223 Intake: (218)733-8444,www.cadt.org,,SA/TX/OP/SF/SI/PI/MI/,1411MN55720
Glenmore Recovery Center,Chemical Dependency Program,Riverview Healthcare Association,323 South Minnesota Street,,,Crookston,MN,56716,(218)281-9511 Hotline: (800)584-9226,www.riverviewhealth.org,,SA/TX/DT/HI/OP/PH/CO/WN/DU/SF/MC/SI/PI/MI/,6896MN56716
Northwest Change Program,Tri County Community Corrections,,600 Bruce Street,,,Crookston,MN,56716,(218)281-6363x2319 Intakes: (218)281-6083 (218)281-6363,,,SA/TX/OP/AD/CO/GL/PW/SF/MC/SI/PI/,4126MN56716
Lakes Counseling Center,,,1000 8th Street South East,,,Detroit Lakes,MN,56501,(218)847-0696 Intake: (218)847-0582,www.lakescounseling.com,,SA/TX/OP/AD/SE/PW/WN/DU/SF/MC/SI/PI/,0026MN56501
Nehemiah Family Services,,,104 1st Street NW,Room 146,,Dodge Center,MN,55927,(507)374-9047 Intake: (507)254-3083,,,SA/TX/OP/CJ/SF/MD/MC/SI/PI/SS/,3034MN55927
Bethel Outpatient Services,,,23 Mesaba Avenue,,,Duluth,MN,55806,(218)727-0504x151 Intake: (218)727-0504x150,,,SA/TX/HH/RS/RL/OP/CO/HV/SE/PW/WN/MN/DU/CJ/SF/PI/MI/,1877MN55806
Bethel Port Rehabilitation Center,,,23 Mesaba Avenue,,,Duluth,MN,55806,(218)727-7415,,,SA/TX/HH/RL/SF/SI/PI/AH/,6903MN55806
Center for Alcohol and Drug Treatment,,,1402 East Superior Street,,,Duluth,MN,55805,(218)733-8444,www.cadt.org,,SA/TX/DT/RS/OP/SF/SI/PI/MI/,8844MN55805
Center for Alcohol and Drug Treatment,Mentally Ill/Chemically Dependent Prog,,1025 London Road,,,Duluth,MN,55805,(218)302-8619 Intake: (218)733-8444,www.cadt.org,,MH-SA/TX/OP/CO/SF/SI/PI/MI/,9667MN55805
Center for Alcohol and Drug Treatment,Outpatient Treatment Program,,314 West Superior Street,400 Torrey Building,,Duluth,MN,55802,(218)733-8444,www.cadt.org,,SA/TX/OP/SF/SI/PI/MI/,9681MN55802
Howard Friese Memorial Halfway House,,,1520 East 2nd Street,,,Duluth,MN,55812,(218)728-4566 Intake: (218)728-4556,www.cadt.org,,SA/TX/HH/RL/MN/SF/,3443MN55812
Lake Superior Treatment Center of,Minnesota,,14 East Central Entrance,Suite B,,Duluth,MN,55811,(218)786-0223 Intake: (218)786-0225,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/OP/PW/SF/SI/PI/AH/,1445MN55811
Marty Mann Halfway House,,,714 North 11th Avenue East,,,Duluth,MN,55805,(218)724-5424,www.cadt.org,,SA/TX/HH/RL/WN/SF/,9710MN55805
Thunderbird/Wren Halfway House,,,229 North 4th Avenue West,,,Duluth,MN,55806,(218)727-7699 Intake: (218)722-2703,,,SA/TX/HH/RL/SF/MD/MC/SI/PI/MI/,4942MN55806
Glenmore Recovery Center,,,1424 Central Avenue NE,,,East Grand Forks,MN,56721,(218)773-4994 Intake: (800)584-9226 Hotline: (800)584-9226,www.riverviewhealth.org,,SA/TX/OP/SF/MD/SI/PI/MI/,9467MN56721
Pride Institute,,,14400 Martin Drive,,,Eden Prairie,MN,55344,(800)547-7433 Hotline: (800)547-7433,www.pride-institute.com,,SA/TX/DT/HH/HI/RS/RL/OP/PH/CO/HV/GL/WN/MN/SF/MD/SI/PI/MI/SS/AH/,4437MN55344
Regions Hospital/New Connections Prog,Eden Prairie Outpatient Treatment,,6446 City West Parkway,Suite 205,,Eden Prairie,MN,55344,(952)941-5151,www.regionshospital.com,,SA/TX/OP/PH/AD/SF/SI/PI/MI/,3766MN55344
Temporary Living Center,,,7170 Bryant Lake Drive,,,Eden Prairie,MN,55344,(952)942-6400,www.tlcgirls.org,,SA/TX/HH/RL/AD/CO/PW/SF/PI/,9930MN55344
Fairview Recovery Services,Adolescent Outpatient Program,,1232 School Street,,,Elk River,MN,55330,(763)241-3558 Intakes: (612)672-6600 (612)672-2736 Hotline: (612)672-6600,www.fairviewbehavioral.org,,SA/TX/PH/AD/SF/MD/MC/PI/MI/,2108MN55330
Riverplace Counseling Center,Elk River Inc,,9816 NW Highway 10,,,Elk River,MN,55330,(763)427-9777x12 Intakes: (763)421-5590 (763)427-9777x10,www.riverplacecenter.com,,MH-SA/TX/HH/OP/PH/CO/DU/SF/PI/SS/,1060MN55330
Fountain Center of Fairmont,,,828 N North Avenue,,,Fairmont,MN,56031,(507)238-4382,,,SA/TX/OP/SF/SI/PI/,7167MN56031
Faribault Family Focus,,,1515 Lyndale Avenue North,Suite 5,,Faribault,MN,55021,(507)334-6413 Intake: (507)334-6414,www.mayohealthsystem.org,,SA/TX/OP/AD/CO/DU/SF/MD/MC/SI/PI/MI/,9418MN55021
Fergus Falls Regional Treatment Center,Chemical Dependency Services,,1400 North Union Avenue,,,Fergus Falls,MN,56537,(218)739-7200 Intake: (218)739-7215,www.dhs.mn.us,,SA/TX/DT/RS/RL/OP/AD/CO/DU/SF/SI/PI/,1539MN56537
Lake Region Halfway Homes Inc,,,217 North Union Avenue,,,Fergus Falls,MN,56537,(218)739-9084,,,SA/TX/HH/RL/CO/MN/CJ/SF/,0241MN56537
Fairview Recovery Services,Adolescent Residential Treatment Prog,,246 11th Avenue SE,,,Forest Lake,MN,55025,(612)672-2736 Intakes: (612)672-6600 (612)672-2738 Hotline: (612)672-6600,www.fairviewbehavioral.org,,SA/TX/RS/PH/AD/CO/SF/MD/MC/SI/PI/MI/,4815MN55025
Fairview Recovery Services,Outpatient Program,,246 11th Avenue SE,,,Forest Lake,MN,55025,(612)672-2222 Intakes: (612)672-6600 (612)672-2731 Hotline: (612)672-6600,www.fairview.org,,SA/TX/OP/SF/MD/MC/PI/MI/,4815MN55025
Cook County Human Services,Wilderness Outpatient Trt Services,Court House,411 West 2nd Street,,,Grand Marais,MN,55604,(218)387-3620,,,SA/TX/OP/SF/MD/SI/PI/SS/AH/,8600MN55604
Hope House of Itasca County,,,604 South Pokegama Avenue,,,Grand Rapids,MN,55744,(218)326-1443,,,SA/TX/HH/RS/RL/CO/MN/SF/SI/,9029MN55744
Northland Recovery Center,Adolescent Unit,,510 SE 13th Street,,,Grand Rapids,MN,55744,(218)327-2570,,,SA/TX/RS/RL/AD/CO/SF/SI/PI/SS/AH/,6382MN55744
Northland Recovery Center,Substance Abuse Services,,1215 7th Avenue SE,,,Grand Rapids,MN,55744,(218)327-1105,,,SA/TX/DT/RS/RL/OP/AD/PW/DU/CJ/SF/SI/PI/AH/,3031MN55744
Pear Lake Womens Program,Hope House,,2086 Ridgeway Drive,,,Grand Rapids,MN,55744,(218)327-9944,,,SA/TX/HH/RS/RL/CO/PW/WN/SF/,5426MN55744
Rapids Counseling Services Inc,,,717 NE 4th Street,,,Grand Rapids,MN,55744,(218)327-2001 Intake: (800)887-0170,www.rapidscounseling.com,,SA/TX/OP/WN/SF/SI/PI/PA/AH/,1583MN55744
Project Turnabout,,,660 18th Street,,,Granite Falls,MN,56241,(320)564-4911 Intakes: (800)862-1453x516 (320)564- 4911x435 Hotline: (800)862-1453,www.projectturnabout.com,,SA/TX/DT/RS/RL/OP/PW/WN/DU/SF/MD/SI/PI/AH/SP/,3540MN56241
Cochran Recovery Program,,,1294 East 18th Street,Building 4,,Hastings,MN,55033,(651)437-4585x251 Intake: (651)437-4585x240,www.detoxone.org,,SA/TX/HH/RL/SF/PI/,5705MN55033
Cochran Recovery Program,,,1294 East 18th Street,Building 1,,Hastings,MN,55033,(651)437-4209,www.detoxone.org,,MH-SA/TX/RS/RL/OP/CO/SF/MD/MC/SI/PI/MI/,5705MN55033
Dakota County Receiving Center Inc,Detox,,1294 East 18th Street,Building 1,,Hastings,MN,55033,(651)437-4209,www.detoxone.org,,SA/DT/RS/SF/SI/PI/MI/,6912MN55033
Range Treatment Center,,,3203 3rd Avenue West,,,Hibbing,MN,55746,(218)263-9237,,,SA/TX/OP/SF/MD/SI/PI/MI/,3348MN55746
Omegon Inc,,,2000 Hopkins Crossroad,,,Hopkins,MN,55305,(952)541-4738,www.omegon-mn.org,,MH-SA/TX/RL/AD/CO/SF/SI/PI/MI/,1424MN55305
Hutchinson Area Healthcare,,,1095 Highway 15 South,,,Hutchinson,MN,55350,(320)234-4610 Hotline: (320)587-5502,www.hahc-hmc.com,,GH/TX/OP/AD/PW/WN/SF/PI/MI/,8732MN55350
Rational Alternatives,,,900 5th street,,,International Falls,MN,56649,(218)285-7029,,,SA/TX/OP/SF/MD/SI/PI/,0924MN56649
Ashley House Inc,,,DBA Road to Recovery,308 West Ashley Street,,Jackson,MN,56143,(507)847-3148 Intake: (800)308-7023,,,SA/TX/OP/AD/DU/SF/SI/PI/,8601MN56143
Counseling Clinic,La Crescent,,33 South Walnut Street,Suite 100,,La Crescent,MN,55947,(507)895-6666 Hotline: (800)362-8255,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/MC/PI/AH/F65/,2026MN55947
Effective Living Center Inc,,,103 6th Street NE,,,Little Falls,MN,56345,(320)632-3166 Intake: (320)259-5381,,,SA/TX/OP/DU/SF/PI/,6286MN56345
Northern Pines Mental Health Center,Recovery in Pines/Outpatient Program,,1906 SE 5th Avenue,,,Little Falls,MN,56345,(320)632-5255,,,MH-SA/TX/OP/AD/CO/WN/DU/SF/PI/MI/,3134MN56345
Vinland National Center,Inpatient Program/Extended Care/OP,,3675 Ihdauhapi Road,,,Loretto,MN,55357,(763)479-3555x508 Intakes: (763)479-4508 (763)479-4519,www.vinlandcenter.org,,SA/TX/RS/RL/OP/PH/CO/WN/MN/SF/SI/PI/,1757MN55357
Luverne Community Hospital,Outpatient Program,,416 North McKenzie Street,,,Luverne,MN,56156,(507)283-2321x305 Intake: (507)449-1305,www.luvernecommunityhospital.org,,SA/TX/OP/SF/MD/PI/,2940MN56156
Mahnomen County Human Services,Chemical Dependency Outpatient Servs,,311 North Main Street,P.O. Box 460,,Mahnomen,MN,56557,(218)935-2568 Intake: (218)935-2569,,,SA/TX/OP/DU/SF/MD/PI/,3396MN56557
Addiction Recovery Technologies,,,12 Civic Center Plaza,Suite 2116,,Mankato,MN,56001,(507)345-4670,,,SA/TX/OP/AD/SF/SI/PI/,4551MN56001
House of Hope Inc,,,1429 3rd Avenue,,,Mankato,MN,56001,(507)385-7600 Intakes: (507)385-7603 (507)385-7608,www.houseofhopemn.com,,SA/TX/HH/RS/RL/OP/DU/SF/MC/PI/,7062MN56001
Mankato Family Focus,,,309 Holly Lane,,,Mankato,MN,56001,(507)625-3372,www.mayohealthsystem.org/whs,,SA/TX/OP/SF/MD/MC/SI/PI/MI/,1701MN56001
Maple Lake Recovery Center,,,207 Division Street East,,,Maple Lake,MN,55358,(320)963-6865,www.mlrecovery.org,,MH-SA/TX/RL/AD/CO/CJ/SF/MD/PI/,4818MN55358
Project Turnabout,Marshall,,1220 Birch Street,,,Marshall,MN,56258,(507)532-3008 Hotline: (800)862-1453,www.projectturnabout.com,,SA/TX/HH/RL/OP/DU/SF/MD/SI/PI/,7787MN56258
3 RS/Nuway Counseling Center Inc,,,2220 Central Avenue NE,,,Minneapolis,MN,55418,(612)789-8030,www.nuwayhouse.org,,SA/TX/OP/DU/SF/PI/,6363MN55418
African American Family Services,,,2616 Nicollet Avenue South,,,Minneapolis,MN,55408,(612)871-7878x123 Intake: (612)871-7878,www.aafs.net,,SA/TX/OP/AD/GL/PW/WN/MN/SF/MD/SI/PI/,9963MN55408
Alliance Clinic,,,3329 University Avenue SE,,,Minneapolis,MN,55414,(612)638-2260,www.meridiannetwork.com,Methadone Clients Only,SA/TX/MM/OP/CO/WN/MN/CJ/SF/SI/PI/SS/SP/F36/,0414MN55414
Anthony Louis Center,Blaine,,1000 Paul Parkway,,,Minneapolis,MN,55434,(763)757-2906,,,SA/TX/RS/OP/AD/SF/SI/PI/,8430MN55434
Avalon Prospect Park,,,3329 University Avenue SE,,,Minneapolis,MN,55414,(612)638-2282,www.MeridianNetwork.com,,MH-SA/TX/OP/CO/SF/SI/PI/,8481MN55414
Chicanos Latinos Unidos En Servicio,(CLUES),,2700 East Lake Street,Suite 1160,,Minneapolis,MN,55406,(612)746-3500 Intake: (612)871-0200,www.clues.org,,MH-SA/TX/OP/DU/SF/MD/MC/PI/SP/,5545MN55406
Chrysalis/A Center for Women,Adult Chemical Dependency Program,,4432 Chicago Avenue South,,,Minneapolis,MN,55407,(612)871-0118x419 Intakes: (612)870-2438 (612)870-2409,www.chrysaliswomen.org,,MH-SA/TX/OP/CO/PW/WN/SF/SI/PI/AH/,8696MN55407
Club Recovery,,,6550 York Avenue South,Suite 620,,Minneapolis,MN,55435,(952)926-2526,www.clubrecoveryllc.com,,SA/TX/OP/DU/SF/SI/PI/MI/,1532MN55435
Create Inc,,,1911 Pleasant Avenue South,,,Minneapolis,MN,55403,(612)874-9811,,,SA/TX/OP/DU/CJ/SF/SI/PI/,1988MN55403
Fairview Osseo Adolescent,Outpatient Program,,7300 Boone Avenue,,,Minneapolis,MN,55428,(763)391-8604 Intakes: (612)672-6600 (612)672-2736 Hotline: (612)672-6600,www.fairviewbehavioral.org,,SA/TX/PH/AD/SF/MD/MC/PI/MI/,8424MN55428
Fairview Recovery Services,,,2450 Riverside Avenue,,,Minneapolis,MN,55454,(612)672-6600 Hotline: (612)672-6600,www.fairview.org,,SA/TX/DT/HI/RS/OP/CO/SE/WN/DU/SF/MD/MC/PI/MI/,8718MN55454
Fairview Recovery Services,Adolescent Outpatient,,2960 Winnetka Avenue North,Suite 101,,Minneapolis,MN,55427,(612)672-2222 Intakes: (612)672-6600 (612)672-2736 Hotlines: (612)672-6600 (612)672-2776,www.fairview.org,,SA/TX/PH/AD/SF/MD/MC/PI/MI/AH/,0564MN55427
Fairview Recovery Services,Adult Chemical Dependency Program,,2960 Winnetka Avenue North,Suite 206,,Minneapolis,MN,55427,(612)672-2222 Intakes: (612)672-6600 (612)672-2736 Hotlines: (612)672-6600 (612)672-2736,www.fairview.org,,SA/TX/OP/WN/MN/SF/MD/MC/PI/MI/,0564MN55427
Fairview Recovery Services,Deaf and Hard of Hearing Program,Fairview University Medical Center,2450 Riverside Avenue,,,Minneapolis,MN,55454,(612)273-4402 Intakes: (612)672-6600 (612)672-2736 Hotlines: (612)672-6600 (612)672-2731,www.fairview.org,,SA/TX/DT/HI/RS/SF/MD/MC/PI/MI/AH/F65/,8718MN55454
HFA Addiction Medicine,,,914 South 8th Street,Suite S-131,,Minneapolis,MN,55404,(612)347-7600,www.hfahealth.com,,SA/TX/DT/MM/OP/CO/HV/PW/SF/MD/MC/SI/PI/MI/F36/F47/,2480MN55404
Hazelden Center for Youth and Families,,,11505 36th Avenue North,,,Minneapolis,MN,55441,(800)833-4497 Hotline: (800)257-7800,www.hazelden.org,,SA/TX/DT/RS/RL/OP/PH/AD/WN/MN/SF/PI/MI/SS/,8139MN55441
Health Recovery Center Inc,,,3255 Hennepin Avenue South,,,Minneapolis,MN,55408,(612)827-7800 Intake: (800)554-9155,www.healthrecovery.com,,SA/TX/DT/OP/CO/PW/DU/SF/PI/,7974MN55408
House of Charity,Day By Day Program,,510 South 8th Street,,,Minneapolis,MN,55404,(612)594-2000 Intake: (612)594-2008,www.houseofcharity.org,,SA/TX/HH/RL/MN/SF/PA/,9793MN55404
Living Free Recovery Services,,,9201 75th Avenue North,,,Minneapolis,MN,55428,(763)315-7170,www.recovery.lwcc.org,,SA/TX/HH/OP/SF/MC/SI/PI/,3704MN55428
Micah House,,,3045 5th Avenue South,,,Minneapolis,MN,55408,(612)827-0484,,,SA/TX/RL/CO/MN/CJ/,1091MN55408
Minnesota Teen Challenge,Men/Teen Boys Center,,1619 Portland Avenue South,,,Minneapolis,MN,55404,(612)373-3366,www.mntc.org,,SA/TX/HH/RL/AD/MN/SF/MD/PI/,4401MN55404
Minnesota Teen Challenge,Women/Teen Girls Center,,1717 2nd Avenue South,,,Minneapolis,MN,55403,(612)373-3366,www.mntc.org,,SA/TX/HH/RL/AD/WN/SF/MD/PI/,7615MN55403
Mission Care Detox Center,,,3409 East Medicine Lake Boulevard,,,Minneapolis,MN,55441,(763)559-1402,,,SA/DT/RS/SF/PI/MI/AH/,6160MN55441
Muscala Chemical Health Clinic,,,4010 West 65th Street,Suite 102,,Minneapolis,MN,55435,(952)920-1351 Intake: (952)920-1351x12,,,SA/TX/DT/OP/PH/CJ/SF/PI/,6605MN55435
New Connection Programs,Spring Lake Park Outpatient Programs,,8000 Highway 65 NE,,,Minneapolis,MN,55432,(763)784-2454,www.regionshospital.com,,SA/TX/OP/PH/AD/SF/PI/MI/,2518MN55432
New Guidance Counseling Clinic Inc,,,5820 74th Avenue,Suite 104,,Minneapolis,MN,55443,(763)560-9470,,,SA/TX/RS/OP/PH/DU/CJ/SF/MD/MC/SI/PI/SS/SP/,8071MN55443
Nuway House I,,,2200 1st Avenue South,,,Minneapolis,MN,55404,(612)872-0506 Intakes: (612)872-0727x13 (612)872-0495x13,www.nuwayhouse.org,,SA/TX/HH/RL/MN/SF/PI/,0768MN55404
On Belay House,,,115 Forestview Lane North,,,Minneapolis,MN,55441,(763)546-8008,,,SA/TX/HH/RL/AD/SF/SI/PI/,4385MN55441
Park Avenue Center,,,2525 Park Avenue,,,Minneapolis,MN,55404,(612)871-7443,www.ParkAvenueCenter.com,,SA/TX/RS/RL/OP/PH/WN/MN/DU/SF/SI/PI/,6611MN55404
People Inc,Huss Recovery Services,,1315 Girard Avenue North,,,Minneapolis,MN,55411,(612)287-2341,,,MH-SA/TX/OP/CO/HV/PW/WN/MN/SF/MD/MC/SI/PI/AH/SP/,7508MN55411
Pride Institute,Outpatient Program,,2836 Lyndale Ave South,,,Minneapolis,MN,55408,(952)934-7554 Intake: (800)547-7433 Hotline: (800)547-7433,www.pride-institute.com,,SA/TX/OP/CO/HV/GL/SF/MD/SI/PI/MI/SS/AH/,5897MN55408
Prodigal House,,,5103 Minnehaha Avenue South,Minnesota Veterans Home Building 16,,Minneapolis,MN,55417,(612)721-8556x13 Intake: (612)721-3358,www.prodhouse.com,,TX/HH/HI/RL/MN/SF/MD/MC/PI/,3639MN55417
Progress Valley I,,,3033 Garfield Avenue South,,,Minneapolis,MN,55408,(612)827-2517,www.progressvalley.org,,SA/TX/HH/RL/MN/SF/PI/PA/,9992MN55408
Progress Valley II,,,308 East 78th Street,,,Minneapolis,MN,55423,(612)869-3223,www.progressvalley.org,,SA/TX/HH/RL/WN/SF/PI/PA/,2873MN55423
RS Eden Womens Program,,,1025 Portland Avenue South,,,Minneapolis,MN,55404,(612)338-2158x107 Intake: (612)338-2158x103,www.rseden.org,,SA/TX/RL/OP/PW/WN/SF/SI/PI/,8593MN55404
Recovery Resource Center,,,1900 Chicago Avenue South,,,Minneapolis,MN,55404,(612)752-8050,www.resource-mn.org,,MH-SA/TX/HH/OP/PH/CO/CJ/SF/PI/,9720MN55404
Salvation Army Harbor Light,Multi Service Center Beacon Program,,1010 Currie Avenue North,4th Floor,,Minneapolis,MN,55405,(612)338-0113 Intakes: (612)338-0113x3110 (612)338- 0113x3141,,,SA/TX/HH/RS/RL/OP/MN/SF/PI/,3085MN55405
Specialized Treatment Services Inc,,,1121 Jackson Street NE,Suite 105,,Minneapolis,MN,55413,(612)236-1700,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/DU/SF/SI/,3550MN55413
Transformations House II,,,351 74th Avenue NE,,,Minneapolis,MN,55432,(763)786-8172 Intake: (763)427-7155,www.transformationhouse.com,,MH-SA/TX/HH/RS/RL/PH/WN/CJ/SF/PI/,0502MN55432
Turning Point Inc,Male Halfway House,,1105 16th Avenue North,,,Minneapolis,MN,55411,(612)520-4004 Intakes: (612)520-9181 (612)964-9181,www.ourturningpoint.org,,SA/TX/HH/RL/MN/SF/MD/SI/,7604MN55411
Turning Point Inc,Male Inpatient Program,,1500 Golden Valley Road,,,Minneapolis,MN,55411,(612)520-4004,www.ourturningpoint.org,,SA/TX/RS/OP/PH/WN/SF/MD/MC/SI/PI/,3809MN55411
Unity Hospital,Substance Abuse Services,,550 Osborne Road,2 East,,Minneapolis,MN,55432,(763)236-4522 Intakes: (763)236-4506 (763)236-4300,www.allina.com,,SA/TX/DT/HI/OP/PH/SF/MC/SI/PI/MI/AH/,3563MN55432
Veterans Affairs Medical Center,Addictive Disorders Section,,1 Veterans Drive,Highway 55 and County 62,,Minneapolis,MN,55417,(612)725-2228 Intake: (612)725-2000x1921,,,MH-SA/TX/DT/MM/OP/PH/CO/MN/DU/SF/MC/PI/MI/PA/,6159MN55417
Walker Methodist Chemical Hlth Prog,,,3737 Bryant Avenue South,,,Minneapolis,MN,55409,(612)827-8409,www.walkermethdist.org,,SA/TX/OP/SE/WN/MN/SF/PI/MI/,0944MN55409
Wayside House Inc,,,3705 Park Center Boulevard,,,Minneapolis,MN,55416,(952)926-5626x223 Intake: (952)926-5626x222,www.waysidehouse.org,,SA/TX/HH/RS/RL/CO/WN/SF/MD/SI/PI/,2776MN55416
West Metro Recovery Services,,,5810 North 42nd Avenue,,,Minneapolis,MN,55422,(763)531-9488,www.wmrs.biz,,SA/TX/OP/PH/CO/WN/BC/MN/DU/CJ/SF/MD/MC/SI/PI/SS/,8785MN55422
River Ridge Treatment Center,,,15612 West Highway 7,Highwood Office Center Suite 150,,Minnetonka,MN,55345,(952)936-0304 Intake: (952)894-7722,www.riverridgetreatmentcenter.com,,SA/TX/OP/PH/PW/WN/MN/DU/SF/MD/SI/PI/AH/,8838MN55345
Prairie House,,,305 Prairie Road,,,Monticello,MN,55362,(651)785-5647,www.mlrecovery.org,,SA/TX/RL/AD/CO/SF/SI/PI/PA/,9302MN55362
Clay County Receiving Center,Detox,,715 North 11th Street,Suite 203,,Moorhead,MN,56560,(218)299-5171,,,SA/DT/RS/SF/PI/,5325MN56560
Wellness Center of Fargo/Moorhead,,,403 Center Avenue,Suite 409,,Moorhead,MN,56560,(218)233-6398 Intake: (866)776-5092,www.wellnesscenter-fm.com,,SA/TX/OP/AD/SF/MD/SI/PI/MI/AH/,7579MN56560
YES Adolescent Program,,,2215 12th Avenue South,,,Moorhead,MN,56560,(218)233-6398 Intake: (218)233-0924,www.wellnesscenter-fm.com,,SA/TX/OP/AD/SF/MD/SI/PI/MI/,7802MN56560
Stevens Community Medical Center,New Beginning Center,,400 East 1st Street,,,Morris,MN,56267,(320)589-7625 Intake: (800)993-7262x661 Hotline: (800)568-5955,www.scmcmorris.com,,GH/TX/OP/WN/DU/SF/MD/MC/SI/PI/MI/,9572MN56267
Woniya Kini Behavioral Services,,,39458 Reservation Highway 1,P.O. Box 308,,Morton,MN,56270,(507)697-6288,,,SA/TX/RS/RL/OP/PH/AD/WN/CJ/SF/MD/MC/SI/PI/,8980MN56270
Anishinaabe Miikana,Gidamaajitaamin Bois Forte,,13090 Westley Drive,Suite B,,Nett Lake,MN,55772,(218)757-0111,,,SA/TX/OP/AD/CO/HV/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/,2337MN55772
Pine Manor Inc,Chemical Dependency Services,,22195 State 34,,,Nevis,MN,56467,(218)732-4337,,,SA/TX/DT/RS/RL/OP/PH/SF/SI/PI/,0191MN56467
Brown County Evaluation Center,,,510 North Front Street,,,New Ulm,MN,56073,(507)359-9111,www.bcec.info,,SA/DT/RS/SF/,5862MN56073
New Ulm Medical Center,Substance Abuse Services,,1324 North 5th Street,,,New Ulm,MN,56073,(507)233-1118 Intake: (800)795-1211x1118,,,SA/TX/DT/HI/RS/OP/PH/CJ/SF/MD/MC/SI/PI/MI/,8636MN56073
Omada Behavioral Health Services,Northfield,,105 East 4th Street,Suite 213,,Northfield,MN,55057,(507)664-9407,,,SA/TX/OP/SF/MD/SI/PI/MI/,4984MN55057
Owatonna Hospital Chemical Health Prog,,,903 South Oak Avenue,,,Owatonna,MN,55060,(507)455-7651 Intake: (507)446-4305,,,SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/SS/AH/,1183MN55060
Meadow Creek,,,Route 4,,,Pine City,MN,55063,(763)444-4838 Intakes: (763)444-4838x2250 (320)629- 0077x2250,www.meridiannetwork.com,,SA/TX/DT/RS/RL/PH/WN/SF/SI/PI/,7953MN55063
Visions Counseling Clinic,,,124 Main Street,Box 187,,Preston,MN,55965,(507)765-5266 Intake: (507)895-6666 Hotline: (800)362-8255,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/MC/PI/AH/F65/,9535MN55965
Recovery Plus Rum River,Outpatient Program,,209 6th Avenue South,,,Princeton,MN,55371,(763)389-5080,,,SA/TX/OP/CO/PW/WN/SF/MD/MC/SI/PI/,4897MN55371
Anthony Louis Center,,,14180 Commerce Avenue NE,,,Prior Lake,MN,55372,(952)226-5190,,,SA/TX/OP/AD/SF/SI/PI/MI/AH/,2445MN55372
Lifestyle Counseling Services,,,16511 Anna Trail SE,Suite C,,Prior Lake,MN,55372,(952)447-1117,,,SA/TX/OP/DU/SF/SI/PI/,4604MN55372
Wenden Recovery Services Inc,,,217 Plum Street,Suite 220,,Red Wing,MN,55066,(651)385-0600 Intake: (877)574-7328,,,SA/TX/OP/DU/SF/SI/PI/,2173MN55066
Northern Winds Treatment Center,,,Highway 1,,,Redlake,MN,56671,(218)679-3387 Intake: (218)679-3995 Hotlines: (218)679-2375 (218)679-3387,,,SA/TX/HH/RS/RL/SF/MD/SI/PI/MI/,9898MN56671
Redlake Tribal Chemical Health Prog,Group Home Adolescent Extended Care,,Highway 1 Main Street,,,Redlake,MN,56671,(218)679-3868 Intake: (218)679-3995 Hotline: (218)679-3995,,,SA/TX/RL/AD/CO/SI/PI/,3294MN56671
