"YFips","Year","Fips","State","CountyName","TtlJlPpr","FmlJlPpr","MlJlPpr","AapiJlPpr","BlckJlPpr","LtnxJlPpr","NtvJlPpr","WhtJlPpr","TtlJlAdmr","TtlJlPrtr"
201737147,2017,"37147","NC","Pitt County",382.71,78.76,805.87,0,874.53,467.57,0,200.24,7935.28,390.79
201737149,2017,"37149","NC","Polk County",241.96,0,386.03,0,730.77,270.38,0,227.72,3145.52,181.47
201737151,2017,"37151","NC","Randolph County",315.69,141.61,404.69,100.08,779.47,115.91,389.11,257.08,7596.18,173.09
201737153,2017,"37153","NC","Richmond County",298.34,90.85,557.04,0,659.57,276.7,322.82,154.44,7367.24,298.34
201737155,2017,"37155","NC","Robeson County",449.65,100.27,792.39,286.63,595.81,316.56,387.44,411.65,7428.57,330.21
201737157,2017,"37157","NC","Rockingham County",282.88,81.58,446.76,0,505.84,345.42,0,178.61,21929.5,185.7
201737159,2017,"37159","NC","Rowan County",313.81,97.5,526.72,0,733.26,394.06,0,211.15,6435.22,278.45
201737161,2017,"37161","NC","Rutherford County",492.17,99.69,713.58,0,568.18,197.09,0,500.88,35300.39,397.61
201737163,2017,"37163","NC","Sampson County",538.76,56.05,482.73,2127.82,1108.77,587.75,834.2,313.64,7854.79,584.07
201737165,2017,"37165","NC","Scotland County",473.59,119.67,813.58,1024.59,749.86,152.67,681.74,188.48,3283.57,428.49
201737167,2017,"37167","NC","Stanly County",199.62,67.95,466.38,157.05,624.35,90.63,0,142.59,5323.23,191.94
201737169,2017,"37169","NC","Stokes County",239.24,115.69,398.24,793.1,2047.5,1092.9,1009.17,148.87,7963.36,170.89
201737171,2017,"37171","NC","Surry County",276.76,74.67,361.62,0,551.27,106.29,709.22,285.27,6447.47,243.55
201737173,2017,"37173","NC","Swain County",1178.32,174.22,1065.06,0,699.3,1190.48,2125.28,750.67,14005.16,1066.1
201737175,2017,"37175","NC","Transylvania County",356.77,81.36,357.63,0,1378.58,290.28,0,292.26,14788,186.14
201737177,2017,"37177","NC","Tyrrell County",221.16,0,369.91,0,454.13,0,0,74.96,3833.39,184.3
201737179,2017,"37179","NC","Union County",150.94,32.52,276.8,0,665.67,184.68,0,71.53,4436.28,143.06
201737181,2017,"37181","NC","Vance County",562.32,81.53,1174.84,1239.67,839.48,180.89,0,261.36,3561.39,555.11
201737183,2017,"37183","NC","Wake County",160.8,41.44,300.12,16.07,522.4,163.89,134.55,68.14,4111.53,147.23
201737185,2017,"37185","NC","Warren County",242.6,121.4,468.65,0,442.69,0,131.46,90.31,6090.01,242.6
201737187,2017,"37187","NC","Washington County",281.9,72.53,741.15,0,312.89,477.61,2000,154.27,19541.58,0
201737189,2017,"37189","NC","Watauga County",189.46,44.63,302.79,0,219.3,214.75,0,185.92,3070.72,174.7
201737191,2017,"37191","NC","Wayne County",270.72,60.23,443.83,255.02,475.15,66.61,0,143.48,7959.72,210
201737193,2017,"37193","NC","Wilkes County",278.71,71.17,397.78,0,666.67,228.83,0,207.54,0,206.11
201737195,2017,"37195","NC","Wilson County",387.63,125.54,1048.38,0,848.8,452.31,602.41,144.84,16326.85,445.77
201737197,2017,"37197","NC","Yadkin County",138.82,0,184.15,0,738.01,156.19,0,103.72,2843.68,121.99
201737199,2017,"37199","NC","Yancey County",292.67,0,208.85,0,2481.82,400,2777.78,272.51,490.94,254.91
201738001,2017,"38001","ND","Adams County",74.68,0,147.93,0,0,0,0,80.84,7766.99,74.68
201738003,2017,"38003","ND","Barnes County",321.4,31.58,564.3,0,1342.28,751.88,2581.08,295.13,15120.91,244.87
201738005,2017,"38005","ND","Benson County",444.78,226.54,925.04,2153.85,9058.82,1537.31,614.72,428.49,21145.04,510.18
201738007,2017,"38007","ND","Billings County",322.64,88.71,389.78,76.92,NA,1000,3333.33,238.75,8889.48,171.12
201738009,2017,"38009","ND","Bottineau County",93.88,0,70.2,0,0,0,1125.98,40.43,9750.52,37.4
201738011,2017,"38011","ND","Bowman County",322.55,82.77,419.79,5000,1181.82,281.25,1545.45,233.89,8888.89,170.44
201738013,2017,"38013","ND","Burke County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738015,2017,"38015","ND","Burleigh County",360.59,113.2,779.52,276.5,1476.89,1018.89,3847.58,251.5,10549.84,273.98
201738017,2017,"38017","ND","Cass County",261.95,99.08,366.07,40.29,781.03,156.2,4118.72,150.89,7231.36,195.24
201738019,2017,"38019","ND","Cavalier County",48.19,0,181.16,0,0,0,0,50.45,2506.02,0
201738021,2017,"38021","ND","Dickey County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738023,2017,"38023","ND","Divide County",506.21,54.01,138.85,0,1736.84,1410.26,4230.77,486.05,2009.32,515.53
201738025,2017,"38025","ND","Dunn County",322.74,90.24,391.56,357.14,425.53,296.3,192.31,263.78,8889.17,170.4
201738027,2017,"38027","ND","Eddy County",444.53,227.07,920.98,1250,3785.71,666.67,8900,208.91,21144.75,510.65
201738029,2017,"38029","ND","Emmons County",360.34,116.65,755.29,217.39,6666.67,2315.79,14476.19,234.31,10550.11,273.99
201738031,2017,"38031","ND","Foster County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738033,2017,"38033","ND","Golden Valley County",323.25,83.17,415.91,1500,1000,428.57,1187.5,231.16,8889.41,170.13
201738035,2017,"38035","ND","Grand Forks County",414.86,177.74,628.23,338.05,2391.3,2561.48,4882.35,238.66,10595.25,315.21
201738037,2017,"38037","ND","Grant County",244.69,64.14,410.26,0,0,2166.67,1666.67,222.95,3185.68,229.74
201738039,2017,"38039","ND","Griggs County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738041,2017,"38041","ND","Hettinger County",322.81,76.72,454.55,777.78,625,617.65,553.19,235.03,8889.12,170.53
201738043,2017,"38043","ND","Kidder County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738045,2017,"38045","ND","LaMoure County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738047,2017,"38047","ND","Logan County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738049,2017,"38049","ND","McHenry County",1300.8,659.84,2031.84,6500,34315.79,12043.48,36457.14,600.18,16696.64,1320.43
201738051,2017,"38051","ND","McIntosh County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738053,2017,"38053","ND","McKenzie County",61.37,0,0,0,0,0,0,30.5,1914.82,0
201738055,2017,"38055","ND","McLean County",441.46,NA,NA,0,1923.08,775.19,1538.46,197.01,NA,317.85
201738057,2017,"38057","ND","Mercer County",245.1,66.26,398.73,0,0,1133.8,1100,230.02,3185.21,229.7
201738059,2017,"38059","ND","Morton County",251.32,73.5,221.77,0,371.75,142.25,1815.64,121.61,7579.79,150.79
201738061,2017,"38061","ND","Mountrail County",44.25,0,185.53,0,0,177.69,53.82,92.74,766.96,59
201738063,2017,"38063","ND","Nelson County",444.71,236.81,888.38,2400,2600,895.83,17451.61,203.1,21145.02,510.57
201738065,2017,"38065","ND","Oliver County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738067,2017,"38067","ND","Pembina County",190.25,0,355.87,0,0,1212.12,2586.21,155.76,8656.36,166.47
201738069,2017,"38069","ND","Pierce County",1300.92,676.36,1988.34,17666.67,20136.36,13452.38,6375,630.78,16696.98,1320.62
201738071,2017,"38071","ND","Ramsey County",444.84,226.51,925.08,980.39,3247.06,989.25,3409.5,221.1,21144.91,510.32
201738073,2017,"38073","ND","Ransom County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738075,2017,"38075","ND","Renville County",93.44,0,71.7,0,0,0,5700,39.8,9750.83,37.77
201738077,2017,"38077","ND","Richland County",133.14,80.63,288.08,0,694.44,706.71,826.45,92.09,8901.57,76.08
201738079,2017,"38079","ND","Rolette County",171.51,45.22,300.72,0,0,1548.67,86.63,60.57,2972.79,57.17
201738081,2017,"38081","ND","Sargent County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738083,2017,"38083","ND","Sheridan County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738085,2017,"38085","ND","Sioux County",253.49,0,295.92,0,1413.79,0,217.8,217.16,6201.69,223.73
201738087,2017,"38087","ND","Slope County",323.28,92.68,389.96,NA,500,466.67,727.27,233.8,8890.09,170.26
201738089,2017,"38089","ND","Stark County",322.77,85.44,408.34,279.45,202.88,299.68,1131.41,246.96,8889.15,170.46
201738091,2017,"38091","ND","Steele County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201738093,2017,"38093","ND","Stutsman County",504.5,126.8,855.05,500,1865.67,1129.94,4304.64,245.97,16348.61,314.4
201738095,2017,"38095","ND","Towner County",1300.61,659.16,2034.68,NA,24400,12958.33,7338.46,623.87,16697.11,1320.4
201738097,2017,"38097","ND","Traill County",60.78,0,273.12,0,0,0,2597.4,43.71,1053.48,40.52
201738099,2017,"38099","ND","Walsh County",307.93,96.99,411.52,0,8750,645.16,3559.32,292.72,9607.39,230.95
201738101,2017,"38101","ND","Ward County",256.59,90.56,419.87,95.79,488.8,33.62,1210.03,232.02,10176.57,184.83
201738103,2017,"38103","ND","Wells County",1300.9,656.6,2041.88,5444.44,21789.47,20307.69,62307.69,595.01,16696.86,1320.63
201738105,2017,"38105","ND","Williams County",506.59,58.24,130.89,0,525.97,641.98,960.37,539.66,2009.09,515.13
201739001,2017,"39001","OH","Adams County",338.26,45.57,403.97,0,769.23,0,0,330.15,7453.27,212.13
201739003,2017,"39003","OH","Allen County",344.47,107.65,590.78,162.25,1260.96,55.39,0,223.77,7688.09,166.14
201739005,2017,"39005","OH","Ashland County",294.29,75.68,464.2,0,1025.64,635.59,0,259.71,4437.9,14.71
201739007,2017,"39007","OH","Ashtabula County",227.97,73.3,304.69,621.76,854.41,116.87,1283.42,204.36,504.44,182.7
201739009,2017,"39009","OH","Athens County",181.17,62.77,324.72,28.64,254.84,44.23,230.39,206.34,4323.37,117.13
201739011,2017,"39011","OH","Auglaize County",193.09,71.41,310.75,266.67,1075.27,455.14,1524.59,189.35,3468.61,94.79
201739013,2017,"39013","OH","Belmont County",238.65,54.03,297.16,381.68,509.01,0,0,230.78,5846.85,87.2
201739015,2017,"39015","OH","Brown County",271.42,36.25,224.02,0,1655.63,404.86,0,256.47,3575.56,162.85
201739017,2017,"39017","OH","Butler County",394.75,160.15,678.58,49.6,1080.78,1124.82,0,319.16,7669.72,207.89
201739019,2017,"39019","OH","Carroll County",123.11,71.01,243.96,0,325.58,0,0,90.74,3962.95,5.86
201739021,2017,"39021","OH","Champaign County",187.73,86.77,297.15,188.68,196.45,344.56,0,192.86,4827.72,64.38
201739023,2017,"39023","OH","Clark County",253.66,100.17,448.31,382.06,1031.94,36.95,0,197.16,4665.84,122.66
201739025,2017,"39025","OH","Clermont County",257.54,122.94,452.39,48.76,1237.62,97.89,0,279,4855.6,126.51
201739027,2017,"39027","OH","Clinton County",267.34,103.51,492.28,697.67,1034.93,710.9,1098.9,329.75,8688.55,293.33
201739029,2017,"39029","OH","Columbiana County",197.35,105.25,399.86,0,1280.23,107.2,0,139.74,3420.79,87.2
201739031,2017,"39031","OH","Coshocton County",289.38,142.86,443.97,0,1739.13,917.43,0,248.5,5426.94,75.68
201739033,2017,"39033","OH","Crawford County",443.08,123.77,734.26,0,1322.75,0,0,434.31,8286.37,256.52
201739035,2017,"39035","OH","Cuyahoga County",308.63,92.17,563.37,53.86,570.44,696.87,286.22,177.22,7259.13,218.97
201739037,2017,"39037","OH","Darke County",123.51,12.79,106.64,0,583.33,320,0,104.88,3293.54,63.34
201739039,2017,"39039","OH","Defiance County",609.82,245.73,1175.88,553.72,11032.5,307.47,432.84,506.2,7668.4,170.33
201739041,2017,"39041","OH","Delaware County",185.36,32.14,108.22,10.63,855.35,597.37,408.16,116.33,2919.66,107.68
201739043,2017,"39043","OH","Erie County",282.31,123.14,476.98,285.38,1606.25,366.64,759.26,143.49,8199.9,243.52
201739045,2017,"39045","OH","Fairfield County",265.78,44.3,277.58,0,622.81,186.65,0,235.53,5435.05,199.09
201739047,2017,"39047","OH","Fayette County",332.24,33.27,608.34,0,943.4,802.14,0,313.29,10078.08,238.11
201739049,2017,"39049","OH","Franklin County",253.75,76.24,434.04,12.67,547.24,177.96,44.1,179.22,3327.78,148.67
201739051,2017,"39051","OH","Fulton County",609.82,244.68,1180.76,568.18,26928.57,338.82,523.81,493.37,7668.39,170.31
201739053,2017,"39053","OH","Gallia County",68.89,191.63,348.14,0,1663.59,0,0,236.42,0,148.37
201739055,2017,"39055","OH","Geauga County",182.35,62.26,301.15,603.62,680.27,1801.8,0,109.29,4670.57,118.7
201739057,2017,"39057","OH","Greene County",261.43,117.15,359.59,22.37,574.59,30.45,263.57,217.83,4028.19,95.89
201739059,2017,"39059","OH","Guernsey County",310.98,24.74,324.89,0,1571.71,558.36,0,290.56,14043.13,110.48
201739061,2017,"39061","OH","Hamilton County",317.36,117.68,522.57,13.63,665.76,140.03,59.49,203.14,5875.92,205.03
201739063,2017,"39063","OH","Hancock County",189.37,69.77,371.84,0,1476.01,261.98,838.46,158.76,2117.74,63.12
201739065,2017,"39065","OH","Hardin County",311.24,156.39,489.84,0,2736.84,103.56,0,296.44,8676.88,162
201739067,2017,"39067","OH","Harrison County",84.6,0,84.14,0,362.32,0,0,143.81,0,126.9
201739069,2017,"39069","OH","Henry County",609.82,245.82,1175.52,615.38,23964.91,390.79,313.43,488.02,7668.38,170.31
201739071,2017,"39071","OH","Highland County",246.21,133.54,277.63,0,400,362.32,932.58,201.24,8781.62,134.3
201739073,2017,"39073","OH","Hocking County",181.19,62.17,328.01,318.84,964.91,103.03,229.73,189.89,4323.35,117.12
201739075,2017,"39075","OH","Holmes County",138.92,45.6,141,0,840.76,250,0,95.74,3071.26,63.83
201739077,2017,"39077","OH","Huron County",280.92,70.36,555.44,0,1143.79,123.97,0,329.3,6180.28,172.87
201739079,2017,"39079","OH","Jackson County",243.37,NA,NA,0,1442.31,0,0,301.07,NA,257.97
201739081,2017,"39081","OH","Jefferson County",226.44,145.25,625.85,0,1887.53,1455.72,0,169.13,6693.04,54.82
201739083,2017,"39083","OH","Knox County",148.72,65.88,311.43,594.68,1138.13,2190.92,0,125.53,4400.11,123.08
201739085,2017,"39085","OH","Lake County",238.98,104.05,374.45,35.87,1423.69,173.09,468.88,184.26,3588.01,142.17
201739087,2017,"39087","OH","Lawrence County",170.6,46.71,318.56,0,521.38,1015.46,0,172.68,1637.75,60.37
201739089,2017,"39089","OH","Licking County",238.58,111.18,397.02,0,473.31,46.23,0,251.86,3888.47,189.62
201739091,2017,"39091","OH","Logan County",254.46,98.36,311.31,0,1147.96,448.43,0,218.08,9244.28,146.4
201739093,2017,"39093","OH","Lorain County",212.09,49.75,401.62,0,646.17,20.62,160.74,141.72,4459.04,98.94
201739095,2017,"39095","OH","Lucas County",158.44,37.81,269.81,31.14,447.66,20.84,97.45,81.88,5722.1,145.21
201739097,2017,"39097","OH","Madison County",187.74,100.6,261.97,85.92,60.73,284.45,0,208.39,4827.72,64.36
201739099,2017,"39099","OH","Mahoning County",335.42,155.91,537.73,136.62,1135.47,184.06,0,203.57,3959.64,234.18
201739101,2017,"39101","OH","Marion County",311.25,176.14,440.94,0,433.85,66.34,0,323.41,8676.87,161.97
201739103,2017,"39103","OH","Medina County",179.34,86.89,303.57,74.16,1346.45,84.18,418.41,177.6,2942.64,109.7
201739105,2017,"39105","OH","Meigs County",190.8,41.71,275.31,0,547.26,304.35,0,186.23,4126.1,85.03
201739107,2017,"39107","OH","Mercer County",219.32,8.21,170.5,408.16,1111.11,619.83,0,186.74,1036.81,59.82
201739109,2017,"39109","OH","Miami County",256.98,169.23,438.6,51.94,869.57,369,0,290.62,4063.37,122.45
201739111,2017,"39111","OH","Monroe County",NA,NA,NA,0,0,0,0,36.29,NA,0
201739113,2017,"39113","OH","Montgomery County",251.54,103.45,375.2,38.53,427.73,99.44,89.88,191.14,7274.61,191
201739115,2017,"39115","OH","Morgan County",181.14,63.11,323.04,379.31,196.72,95.24,195.65,197.54,4323.4,117.07
201739117,2017,"39117","OH","Morrow County",382.1,36.17,969.69,0,884.96,14098.36,0,96.26,6238.06,253.25
201739119,2017,"39119","OH","Muskingum County",453.2,201.17,667.75,262.9,1445.52,0,0,329.45,9586.3,222.05
201739121,2017,"39121","OH","Noble County",239.66,0,387.83,0,836.82,0,2857.14,238.1,2492.51,215.7
201739123,2017,"39123","OH","Ottawa County",361.74,90.31,410.53,0,1650.17,665.17,0,289.56,3593.06,130.07
201739125,2017,"39125","OH","Paulding County",212.28,34.64,399.73,0,2029.24,759.01,0,200.02,3090.77,42.46
201739127,2017,"39127","OH","Perry County",181.18,63.45,321.51,604.17,1239.77,103.96,247.19,189,4323.34,117.11
201739129,2017,"39129","OH","Pickaway County",322.96,103.2,475.03,654.55,334.29,760.46,1358.49,290.84,6583.3,139.52
201739131,2017,"39131","OH","Pike County",246.23,87.66,259.56,0,2000,155.17,0,224.04,6869.62,148.62
201739133,2017,"39133","OH","Portage County",194.56,91.47,304.38,0,615.7,44.86,392.16,174.53,4399.05,114.24
201739135,2017,"39135","OH","Preble County",251.78,62.07,324.9,549.45,5857.74,480.77,0,147.32,10272.7,147.2
201739137,2017,"39137","OH","Putnam County",253.26,38.9,479.19,1300,2884.62,158.1,0,195.29,4472.69,109.91
201739139,2017,"39139","OH","Richland County",317.41,156.88,445.93,137.55,704.39,308.22,1155.44,269.15,8380.94,281.7
201739141,2017,"39141","OH","Ross County",314.78,90.57,424.36,0,653.59,682.62,0,268.55,8083.16,128.24
201739143,2017,"39143","OH","Sandusky County",194.84,48.34,376.72,0,1675.98,248.48,0,93.3,5968.08,58.72
201739145,2017,"39145","OH","Scioto County",246.19,88.37,257.4,0,789.12,123.1,0,229.92,6869.64,148.62
201739147,2017,"39147","OH","Seneca County",433.12,143.81,830.95,1863.35,2813.3,3446.36,0,233.21,8043.65,255.93
201739149,2017,"39149","OH","Shelby County",324.19,111.98,766.04,0,2166.85,337.45,0,318.44,10114.76,103.74
201739151,2017,"39151","OH","Stark County",183.76,60.32,338.03,84.59,811.7,84.78,129.53,140.73,4833.02,142.6
201739153,2017,"39153","OH","Summit County",184.87,60.72,306.43,13.48,520.12,66.15,399.12,127.87,3205.82,81.69
201739155,2017,"39155","OH","Trumbull County",274.13,106.88,436.6,252.09,815.17,90.7,0,218.68,4398.85,91.38
201739157,2017,"39157","OH","Tuscarawas County",178.26,35.3,263.09,439.39,5705.71,1917.81,0,51.25,4180.36,160.78
201739159,2017,"39159","OH","Union County",187.73,81.43,317.63,26.32,152.71,333.87,0,202.42,4827.71,64.37
201739161,2017,"39161","OH","Van Wert County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201739163,2017,"39163","OH","Vinton County",181.13,62.72,324.25,423.08,1181.82,137.93,228.57,188.89,4323.34,117.15
201739165,2017,"39165","OH","Warren County",203.75,104.73,326.11,12.85,588.05,49.94,0,220.61,3043.62,105.87
201739167,2017,"39167","OH","Washington County",190.82,41.56,275.69,0,464,180,0,189.02,4126.14,85.01
201739169,2017,"39169","OH","Wayne County",154.4,36.17,251.35,124.63,970.87,129.03,0,145.01,5017.85,45.49
201739171,2017,"39171","OH","Williams County",609.83,249.67,1158,467.63,13468.29,658.31,451.61,475.43,7668.39,170.3
201739173,2017,"39173","OH","Wood County",154.65,46.88,213.81,0,785.92,162.8,0,125.15,4836.88,95.26
201739175,2017,"39175","OH","Wyandot County",152.39,73.77,199.94,0,1123.6,541.56,0,98.72,5283.02,36.28
201740001,2017,"40001","OK","Adair County",430.15,263.47,552,0,8063.83,133.51,715.78,115.87,15543.89,247.89
201740003,2017,"40003","OK","Alfalfa County",212.31,0,248.45,0,503.79,0,658.96,260.84,8280.25,185.77
201740005,2017,"40005","OK","Atoka County",668.23,101.32,567.44,0,1160.09,1960.78,297.4,783.82,3657.68,609.61
201740007,2017,"40007","OK","Beaver County",817.87,128.53,184.84,0,0,244.8,0,572.94,4907.2,314.56
201740009,2017,"40009","OK","Beckham County",789.84,310.91,879.91,0,1604.28,480.56,722.89,1184.83,23102.96,902.68
201740011,2017,"40011","OK","Blaine County",682.47,107.53,611.95,0,2127.66,501.67,2879.08,330.19,8818.25,556.75
201740013,2017,"40013","OK","Bryan County",436.04,47.35,592.66,0,1455.6,155.95,109.35,575,2678.02,271.24
201740015,2017,"40015","OK","Caddo County",645.41,121.71,695.34,0,4261.36,168.63,1201.54,299.15,3128.59,399.28
201740017,2017,"40017","OK","Canadian County",205.26,19.72,147.95,0,507.33,656.65,584.44,166.8,2554.86,163.77
201740019,2017,"40019","OK","Carter County",635.38,243.55,1051.51,649.35,1495.64,330.81,368.21,623.46,14282.88,493.08
201740021,2017,"40021","OK","Cherokee County",385.77,180.33,658.14,298.51,844.59,144.16,520.46,347.84,11538.7,382.64
201740023,2017,"40023","OK","Choctaw County",1073.57,412.95,1789.08,0,2401.54,1156.07,453.51,797.17,16566.84,531.13
201740025,2017,"40025","OK","Cimarron County",515.91,348.43,1358.23,0,0,340.14,0,120.92,13413.59,0
201740027,2017,"40027","OK","Cleveland County",234.25,23.01,205.59,0,1645.01,36.12,56.94,174.25,4705.61,181.5
201740029,2017,"40029","OK","Coal County",443.92,59.74,879.77,0,1923.08,0,583.09,201.29,4616.75,118.38
201740031,2017,"40031","OK","Comanche County",632.5,237.39,738,369.31,1057.9,299.51,932.87,369.91,6230.27,411.55
201740033,2017,"40033","OK","Cotton County",1234.91,166.11,1414.58,0,3809.52,2090.59,874.64,796.95,4281.01,0
201740035,2017,"40035","OK","Craig County",815.92,96.67,540.65,0,3359.17,298.51,48.03,958.84,9880.41,681.79
201740037,2017,"40037","OK","Creek County",640.2,79.95,517.08,1207.69,1805.34,348.84,608.29,645.11,5646.63,425.32
201740039,2017,"40039","OK","Custer County",792.02,139.86,953.96,0,6277.37,917.29,3262.55,319.82,20043.3,279.85
201740041,2017,"40041","OK","Delaware County",355.03,85.83,530.53,0,602.41,209.21,662.16,177.67,0,311.15
