address,city,state,zip,Longitude,Latitude,Match Score,geo_method,category
9371 MILWAUKEE AVE. NA NILES IL 60714,NILES,IL,60714,-87.83386251,42.04987241,,osm,dialysis
7009 W. BELMONT AVE. NA CHICAGO IL 60634,CHICAGO,IL,60634,-87.80182249,41.93782305,,osm,dialysis
3372 ACWORTH SUMMIT BLVD NA ACWORTH GA 30101,ACWORTH,GA,30101,-84.676865,34.038296,,census,dialysis
3045 E ST. LUKES STREET STE 105 NA MERIDIAN ID 83642,MERIDIAN,ID,83642,-116.35604,43.60111,,census,dialysis
12325 NEW HAMPSHIRE AVENUE NA SILVER SPRING MD 20904,SILVER SPRING,MD,20904,-76.9776253,39.0157402,,osm,dialysis
1423 CLARKVIEW ROAD STE 500 BALTIMORE MD 21209,BALTIMORE,MD,21209,-76.6565464,39.3796089,,osm,dialysis
850 KILANI AVENUE NA WAHIAWA HI 96786,WAHIAWA,HI,96786,-158.026981,21.49915681,,osm,dialysis
226 N. KUAKINI ST NA HONOLULU HI 96817,HONOLULU,HI,96817,-157.8545144,21.321543,,osm,dialysis
628 SEVENTH STREET NA LANAI CITY HI 96763,LANAI CITY,HI,96763,-156.91785,20.826763,,census,dialysis
1505 EASTLAND MEDICAL PLAZA NA BLOOMINGTON IL 61701,BLOOMINGTON,IL,61701,-88.958084,40.483944,,census,dialysis
2335 W. CERMAK ROAD NA CHICAGO IL 60608,CHICAGO,IL,60608,-87.684998,41.8517564,,osm,dialysis
946 W. 63RD STREET NA CHICAGO IL 60621,CHICAGO,IL,60621,-87.64779371,41.77977773,,osm,dialysis
2381 E SUNNYSIDE ROAD NA IDAHO FALLS ID 83404,IDAHO FALLS,ID,83404,-111.9854117,43.46799564,,osm,dialysis
245 POPLAR NA BLACKFOOT ID 83221,BLACKFOOT,ID,83221,-112.347466,43.19442,,census,dialysis
280 WEST GEORGIA AVENUE NA NAMPA ID 83686,NAMPA,ID,83686,-116.5752734,43.55684,,osm,dialysis
915 ST FRANCIS WAY NA LITCHFIELD IL 62056,LITCHFIELD,IL,62056,-89.64073754,39.18098909,,osm,dialysis
1732 MERRITT BLVD NA DUNDALK MD 21222,DUNDALK,MD,21222,-76.5058589,39.2697061,,osm,dialysis
10905 FORT WASHINGTON ROAD NA FORT WASHINGTON MD 20744,FORT WASHINGTON,MD,20744,-76.99868028,38.74222427,,osm,dialysis
76 CAMPANELLI INDUSTRIAL DRIVE NA BROCKTON MA 02301,BROCKTON,MA,2301,-71.05261,42.100014,,census,dialysis
500 VICTORY ROAD NA QUINCY MA 02171,QUINCY,MA,2171,-71.0303864,42.2989145,,osm,dialysis
9  AMERICAN VILLAGE NA GRANITE CITY IL 62040,GRANITE CITY,IL,62040,-90.12455,38.723743,,census,dialysis
1 EAST DIVISION STREET NA MANTENO IL 60950,MANTENO,IL,60950,-87.835114,41.248965,,osm,dialysis
4312 W ELM STREET NA MCHENRY IL 60050,MCHENRY,IL,60050,-88.28474858,42.34742068,,osm,dialysis
2726 CANDLER ROAD NA DECATUR GA 30034,DECATUR,GA,30034,-84.271904,33.70952,,census,dialysis
2290 OAK ROAD NA SNELLVILLE GA 30078,SNELLVILLE,GA,30078,-84.01901286,33.86061687,,osm,dialysis
1501 MILSTEAD RD NE NA CONYERS GA 30012,CONYERS,GA,30012,-83.99872112,33.68035778,,osm,dialysis
600 NORTH GRAND AVE NA SPRINGFIELD IL 62702,SPRINGFIELD,IL,62702,-79.429197,36.565667,,osm,dialysis
1405 W PARK STREET NA URBANA IL 61801,URBANA,IL,61801,-88.22733596,40.11729349,,osm,dialysis
95 129TH INFANTRY DRIVE NA JOLIET IL 60435,JOLIET,IL,60435,-88.15060758,41.52223333,,osm,dialysis
100 ROSEBROOK WAY SUITE 100 WAREHAM MA 02571,WAREHAM,MA,2571,-70.73586,41.77302,,census,dialysis
111 PLEASANT ST NA ATTLEBORO MA 02703,ATTLEBORO,MA,2703,-71.278942,41.947432,,osm,dialysis
1426 W WASHINGTON BLVD NA CHICAGO IL 60607,CHICAGO,IL,60607,-87.66373278,41.8832881,,osm,dialysis
4102 N WATER TOWER PLACE NA MOUNT VERNON IL 62864,MOUNT VERNON,IL,62864,-88.94195153,38.30735728,,osm,dialysis
3339  N.  ROCKTON AVE NA ROCKFORD IL 61103,ROCKFORD,IL,61103,-89.09674609,42.30891007,,osm,dialysis
7009 W BELMONT AVENUE NA CHICAGO IL 60634,CHICAGO,IL,60634,-87.80182249,41.93782305,,osm,dialysis
3919 ATLANTA HIGHWAY NA HIRAM GA 30141,HIRAM,GA,30141,-84.777011,33.908495,,osm,dialysis
2356 N. BLOOMINGTON ST. NA STREATOR IL 61364,STREATOR,IL,61364,-88.8355818,41.1254552,,osm,dialysis
7425 JANES AVENUE NA WOODRIDGE IL 60517,WOODRIDGE,IL,60517,-88.04068721,41.75177778,,osm,dialysis
1014 BONAVENTURE DRIVE NA ELK GROVE VILLAGE IL 60007,ELK GROVE VILLAGE,IL,60007,-88.026085,41.993626,,census,dialysis
19800 WOODWARD AVE NA DETROIT MI 48203,DETROIT,MI,48203,-83.117064,42.435397,,osm,dialysis
1502 UNIVERSITY BLVD E NA HYATTSVILLE MD 20783,HYATTSVILLE,MD,20783,-76.9639542,38.9847858,,osm,dialysis
1291 WEST DUNDEE ROAD NA BUFFALO GROVE IL 60089,BUFFALO GROVE,IL,60089,-87.98657251,42.13918639,,osm,dialysis
1131 N GALENA AVENUE NA DIXON IL 61021,DIXON,IL,61021,-89.49099841,41.8575741,,osm,dialysis
710 BREEDLOVE DR NA MONROE GA 30655,MONROE,GA,30655,-83.72260022,33.78388422,,osm,dialysis
889 KAMOKILA BLVD NA KAPOLEI HI 96707,KAPOLEI,HI,96707,-158.08275,21.333246,,census,dialysis
"4380 LAWEHANA STREET, STE 100 NA HONOLULU HI 96818",HONOLULU,HI,96818,-157.92882,21.354826,,census,dialysis
1908 SOUTH BERETANIA STREET NA HONOLULU HI 96826,HONOLULU,HI,96826,-157.8308548,21.29718542,,osm,dialysis
12  B WOLFER INDUSTRIAL DRIVE NA SPRING VALLEY IL 61362,SPRING VALLEY,IL,61362,-89.223724,41.337765,,census,dialysis
340 S. AVE. B NA CANTON IL 61520,CANTON,IL,61520,-90.03846238,40.55126528,,osm,dialysis
1720 POWDER SPRINGS RD NA MARIETTA GA 30064,MARIETTA,GA,30064,-84.5777666,33.9222864,,osm,dialysis
"1575 NORTHSIDE DR, NW NA ATLANTA GA 30318",ATLANTA,GA,30318,-84.4080137,33.7912249,,osm,dialysis
540 CENTRAL AVENUE NA ATLANTA GA 30312,ATLANTA,GA,30312,-84.396762,33.653125,,osm,dialysis
102 ERLANGER SOUTH DRIVE NA RINGGOLD GA 30736,RINGGOLD,GA,30736,-85.17901078,34.93313555,,osm,dialysis
1065 E. FRANKLIN STREET NA HARTWELL GA 30643,HARTWELL,GA,30643,-82.91218022,34.35478047,,osm,dialysis
920 E 25TH ST NA BALTIMORE MD 21218,BALTIMORE,MD,21218,-76.600802,39.31803886,,osm,dialysis
3770 HOWELL FERRY ROAD NA DULUTH GA 30096,DULUTH,GA,30096,-84.1676141,33.9995797,,osm,dialysis
54 TRADERS WAY NA POOLER GA 31322,POOLER,GA,31322,-81.25531,32.13686,,census,dialysis
555 FARRINGTON HIGHWAY NA KAPOLEI HI 96707,KAPOLEI,HI,96707,-158.11877,21.344097,,census,dialysis
6535 SOUTH WESTERN AVE. NA CHICAGO IL 60636,CHICAGO,IL,60636,-87.68341778,41.77493265,,osm,dialysis
1300 WATERFORD DRIVE NA AURORA IL 60504,AURORA,IL,60504,-88.26827,41.731766,,census,dialysis
1717 S WABASH AVENUE NA CHICAGO IL 60616,CHICAGO,IL,60616,-87.6252908,41.844898,,osm,dialysis
8556 WAYNE DR NA HAYDEN ID 83835,HAYDEN,ID,83835,-116.78506,47.749714,,census,dialysis
723 S MAIN ST NA MOSCOW ID 83843,MOSCOW,ID,83843,-117.0015041,46.72882839,,osm,dialysis
212 RODEO DR STE 110 NA MOSCOW ID 83843,MOSCOW,ID,83843,-116.99981,46.744633,,census,dialysis
1210 WASHINGTON AVE NA SANDPOINT ID 83864,SANDPOINT,ID,83864,-116.5658828,48.28441547,,osm,dialysis
10707 INDIAN HEAD HIGHWAY NA FORT WASHINGTON MD 20744,FORT WASHINGTON,MD,20744,-76.99237923,38.7498257,,osm,dialysis
1940 GREENSPRING DRIVE NA LUTHERVILLE TIMONIUM MD 21093,LUTHERVILLE TIMONIUM,MD,21093,-76.63017562,39.43332775,,osm,dialysis
7141 SECURITY BLVD NA WINDSOR MILL MD 21244,WINDSOR MILL,MD,21244,-76.758644,39.313812,,census,dialysis
2303 VARNUM STREET NA MOUNT RAINIER MD 20712,MOUNT RAINIER,MD,20712,-76.973114,38.94378,,census,dialysis
3224 ELUA STREET NA LIHUE HI 96766,LIHUE,HI,96766,-159.36581,21.980047,,census,dialysis
117 N BOONE ST NA OLNEY IL 62450,OLNEY,IL,62450,-88.08272816,38.73136498,,osm,dialysis
880 CROSSTOWN AVE. NA SILVIS IL 61282,SILVIS,IL,61282,-90.41782,41.496998,,census,dialysis
1051 STATION DR. NA OSWEGO IL 60543,OSWEGO,IL,60543,-88.381836,41.694542,,census,dialysis
516 W 5TH AVE. NA NAPERVILLE IL 60563,NAPERVILLE,IL,60563,-88.1569865,41.7805694,,osm,dialysis
745 PINE STREET NA MACON GA 31210,MACON,GA,31210,-83.634623,32.834131,,osm,dialysis
102 MEMORIAL DRIVE NA CHESTER IL 62233,CHESTER,IL,62233,-89.8122499,37.9177661,,osm,dialysis
"2930 S MONTVALE DRIVE, STE A NA SPRINGFIELD IL 62704",SPRINGFIELD,IL,62704,-89.69247999,39.76754328,,osm,dialysis
210 E CALHOUN STREET NA MACOMB IL 61455,MACOMB,IL,61455,-90.6689298,40.46112292,,osm,dialysis
201 EAST UNIVERSITY PARKWAY NA BALTIMORE MD 21218,BALTIMORE,MD,21218,-76.61483659,39.3295258,,osm,dialysis
100 MILK STREET NA METHUEN MA 01844,METHUEN,MA,1844,-71.15763165,42.7413317,,osm,dialysis
217 SOUTH MAIN STREET STORE 7 ATTLEBORO MA 02703,ATTLEBORO,MA,2703,-71.28709507,41.93516785,,osm,dialysis
27 INDUSTRIAL AVE NA CHELMSFORD MA 01824,CHELMSFORD,MA,1824,-71.33512,42.597496,,census,dialysis
2355 W STADIUM BLVD NA ANN ARBOR MI 48103,ANN ARBOR,MI,48103,-83.77906935,42.2771532,,osm,dialysis
16110 LASALLE STREET NA SOUTH HOLLAND IL 60473,SOUTH HOLLAND,IL,60473,-87.6197095,41.6018392,,osm,dialysis
1112 CENTRE WEST DR NA SPRINGFIELD IL 62704,SPRINGFIELD,IL,62704,-89.70164989,39.78923685,,osm,dialysis
4557 B WEST LINCOLN HIGHWAY NA MATTESON IL 60443,MATTESON,IL,60443,-87.7761679,41.5061543,,osm,dialysis
411 NORTH JEFFERSON STREET NA MILLEDGEVILLE GA 31061,MILLEDGEVILLE,GA,31061,-83.22655175,33.08602439,,osm,dialysis
1380 VETERANS MEMORIAL HWY SW NA MABLETON GA 30126,MABLETON,GA,30126,-84.5648915,33.815791,,osm,dialysis
1901 HONEY CREEK COMMONS NA CONYERS GA 30013,CONYERS,GA,30013,-84.01278,33.591637,,census,dialysis
500 EAGLES LANDING PKWY NA STOCKBRIDGE GA 30281,STOCKBRIDGE,GA,30281,-84.1976648,33.5185389,,osm,dialysis
235 SOUTH BUCHANAN STREET NA EDWARDSVILLE IL 62025,EDWARDSVILLE,IL,62025,-89.9528353,38.80959005,,osm,dialysis
20 HOSPITAL DRIVE NA METROPOLIS IL 62960,METROPOLIS,IL,62960,-88.74108,37.166805,,census,dialysis
2320 MICHAS DRIVE NA PLAINFIELD IL 60586,PLAINFIELD,IL,60586,-88.22217,41.56383,,census,dialysis
18100 SCHAEFER HWY NA DETROIT MI 48235,DETROIT,MI,48235,-83.1801,42.422928,,census,dialysis
2405 LUDINGTON ST NA ESCANABA MI 49829,ESCANABA,MI,49829,-87.08254,45.74575,,census,dialysis
311 HOYT AVE NA SAGINAW MI 48607,SAGINAW,MI,48607,-83.93971,43.42645,,census,dialysis
1080 W NORTON AVE NA MUSKEGON MI 49441,MUSKEGON,MI,49441,-86.27038912,43.19091135,,osm,dialysis
1156 S. ROSELLE RD. NA SCHAUMBURG IL 60193,SCHAUMBURG,IL,60193,-88.08017774,42.00638366,,osm,dialysis
14255 S CICERO AVE NA CRESTWOOD IL 60445,CRESTWOOD,IL,60445,-87.73746492,41.63336482,,osm,dialysis
409 NORTHWEST 9TH AVENUE NA ALEDO IL 61231,ALEDO,IL,61231,-90.75975646,41.20477835,,osm,dialysis
3401 WEST 111TH STREET NA CHICAGO IL 60655,CHICAGO,IL,60655,-87.70594903,41.69126365,,osm,dialysis
846 PARKCENTRE WAY NA NAMPA ID 83651,NAMPA,ID,83651,-116.5920206,43.60109507,,osm,dialysis
"5610 W GAGE ST, SUITE B NA BOISE ID 83706",BOISE,ID,83706,-116.252045,43.61345,,census,dialysis
401 NORTHSIDE DRIVE NA VALDOSTA GA 31602,VALDOSTA,GA,31602,-83.281395,30.871737,,census,dialysis
140 GLENN BASS ROAD NA LAGRANGE GA 30240,LAGRANGE,GA,30240,-85.049757,32.99577242,,osm,dialysis
5973 OGEECHEE ROAD NA SAVANNAH GA 31419,SAVANNAH,GA,31419,-81.2461,32.00214,,census,dialysis
5800 HARFORD ROAD NA BALTIMORE MD 21214,BALTIMORE,MD,21214,-76.5591142,39.3554808,,osm,dialysis
113 WEST ROAD NA TOWSON MD 21204,TOWSON,MD,21204,-76.6148634,39.4105988,,osm,dialysis
4434 HUGH HOWELL RD NA TUCKER GA 30084,TUCKER,GA,30084,-84.20690152,33.85072496,,osm,dialysis
308 CARSWELL AVE NA WAYCROSS GA 31501,WAYCROSS,GA,31501,-82.35733,31.212942,,census,dialysis
3521 VETERANS DR. NA PEKIN IL 61554,PEKIN,IL,61554,-89.6357326,40.5310985,,osm,dialysis
2420 EAST 79TH ST NA CHICAGO IL 60649,CHICAGO,IL,60649,-87.56529398,41.7519598,,osm,dialysis
275 SMALL STREET NA HARRISBURG IL 62946,HARRISBURG,IL,62946,-88.52973,37.749165,,census,dialysis
410 W ROMEO B GARRETT AVE. NA PEORIA IL 61605,PEORIA,IL,61605,-89.59843,40.69336,,census,dialysis
3870 PEACHTREE INDUSTRIAL BOULEVARD NW NA DULUTH GA 30096,DULUTH,GA,30096,-84.169065,34.001397,,osm,dialysis
225 PLAZA DRIVE NA MONROE GA 30655,MONROE,GA,30655,-90.15295307,38.35035949,,osm,dialysis
920 NORTH HIGHWAY 41 STE 3 NA POST FALLS ID 83854,POST FALLS,ID,83854,-116.894306,47.739477,,osm,dialysis
2116 12TH AVE NA LEWISTON ID 83501,LEWISTON,ID,83501,-117.0001981,46.40823089,,osm,dialysis
5355 SOUTH 16TH STREET NA LINCOLN NE 68512,LINCOLN,NE,68512,-96.69907556,40.75960424,,osm,dialysis
5355 SOUTH 16TH STREET NA LINCOLN NE 68512,LINCOLN,NE,68512,-96.69907556,40.75960424,,osm,dialysis
610 SOUTH 13TH STREET NA NORFOLK NE 68701,NORFOLK,NE,68701,-97.42670576,42.02652506,,osm,dialysis
1112 WASHINGTON SQUARE NA WASHINGTON MO 63090,WASHINGTON,MO,63090,-91.004364,38.53643,,census,dialysis
2402 S MAIN ST NA CHARLESTON MO 63834,CHARLESTON,MO,63834,-89.349978,36.913461,,osm,dialysis
4500 S CARSON ST NA CARSON CITY NV 89701,CARSON CITY,NV,89701,-119.7669813,39.152775,,osm,dialysis
6144 MAE ANNE AVE NA RENO NV 89523,RENO,NV,89523,-119.8840472,39.52900038,,osm,dialysis
434-436 BROADWAY NA BAYONNE NJ 07002,BAYONNE,NJ,7002,-74.1200142,40.6617075,,osm,dialysis
1370 W LIBERTY ST NA FARMINGTON MO 63640,FARMINGTON,MO,63640,-90.44126035,37.77932606,,osm,dialysis
600 PURCELL DR NA POTOSI MO 63664,POTOSI,MO,63664,-90.776405,37.932953,,census,dialysis
2635 HAMPTON AVE NA SAINT LOUIS MO 63139,SAINT LOUIS,MO,63139,-90.28799668,38.6119435,,osm,dialysis
11107 SOUTH TOWNE SQUARE NA SAINT LOUIS MO 63123,SAINT LOUIS,MO,63123,-90.33506633,38.5170221,,osm,dialysis
7454 N 30TH ST NA OMAHA NE 68112,OMAHA,NE,68112,-95.95823556,41.32811301,,osm,dialysis
#5 ROUTE 45 NA SALEM NJ 08079,SALEM,NJ,8079,-74.8886014,39.8465271,,osm,dialysis
2201 S CLINTON AVE NA SOUTH PLAINFIELD NJ 07080,SOUTH PLAINFIELD,NJ,7080,-74.431239,40.580067,,osm,dialysis
8260 N BOOTH AVENUE NA KANSAS CITY MO 64158,KANSAS CITY,MO,64158,-94.4783702,39.2431179,,osm,dialysis
621 CARONDELET DR NA KANSAS CITY MO 64114,KANSAS CITY,MO,64114,-94.601685,38.93501,,census,dialysis
3359 W KEARNEY ST NA SPRINGFIELD MO 65803,SPRINGFIELD,MO,65803,-93.344593,37.24156624,,osm,dialysis
2194 MICHIGAN AVE NA ARNOLD MO 63010,ARNOLD,MO,63010,-90.3797764,38.43634554,,osm,dialysis
620 ESSEX STREET NA HARRISON NJ 07029,HARRISON,NJ,7029,-74.15149418,40.74277761,,osm,dialysis
9632 OLIVE BLVD NA SAINT LOUIS MO 63132,SAINT LOUIS,MO,63132,-90.4106724,38.6731842,,osm,dialysis
4663 HIGHWAY K NA OFALLON MO 63368,OFALLON,MO,63368,-90.7002102,38.7586252,,osm,dialysis
1325 S RESERVE ST NA MISSOULA MT 59801,MISSOULA,MT,59801,-114.0396903,46.85915315,,osm,dialysis
BOX BUTTE GENERAL HOSPITAL 2101 BOX BUTTE AVE ALLIANCE NE 69301,ALLIANCE,NE,69301,-102.8699052,42.11670125,,osm,dialysis
510 N GREEN ST NA VALENTINE NE 69201,VALENTINE,NE,69201,-100.537926,42.8791052,,osm,dialysis
718 TEANECK ROAD NA TEANECK NJ 07666,TEANECK,NJ,7666,-74.01018966,40.8828834,,osm,dialysis
114 VALLEY ROAD NA MONTCLAIR NJ 07042,MONTCLAIR,NJ,7042,-74.2205975,40.8212631,,osm,dialysis
303 GEORGE STREET STE G-8 NEW BRUNSWICK NJ 08901,NEW BRUNSWICK,NJ,8901,-74.44272199,40.49259955,,osm,dialysis
685 SIERRA ROSE DR NA RENO NV 89511,RENO,NV,89511,-119.7994873,39.47344947,,osm,dialysis
2530 ANTHEM VILLAGE DR NA HENDERSON NV 89052,HENDERSON,NV,89052,-115.0995294,35.98026538,,osm,dialysis
910 STONNER LOOP NA RICHMOND MO 64085,RICHMOND,MO,64085,-93.9604822,39.2617398,,osm,dialysis
1662 N 2ND STREET NA CLINTON MO 64735,CLINTON,MO,64735,-93.7739892,38.3719774,,osm,dialysis
2319 N LINCOLN AVENUE NA YORK NE 68467,YORK,NE,68467,-97.59322427,40.88369606,,osm,dialysis
87 SPRING STREET NA LACONIA NH 03246,LACONIA,NH,3246,-71.46432269,43.52920406,,osm,dialysis
426B WINCHESTER STREET NA KEENE NH 03431,KEENE,NH,3431,-72.2910987,42.9220854,,osm,dialysis
1601 HADDON AVENUE NA CAMDEN NJ 08103,CAMDEN,NJ,8103,-75.09783267,39.92846933,,osm,dialysis
175 RIGHTER ROAD NA SUCCASUNNA NJ 07876,SUCCASUNNA,NJ,7876,-74.647415,40.861683,,census,dialysis
903 N 25TH STREET NA BETHANY MO 64424,BETHANY,MO,64424,-94.026803,40.276457,,osm,dialysis
3320 BLUFF CREEK DRIVE NA COLUMBIA MO 65201,COLUMBIA,MO,65201,-92.29855986,38.91425112,,osm,dialysis
508 31ST STREET NA UNION CITY NJ 07087,UNION CITY,NJ,7087,-74.02976,40.771732,,census,dialysis
1310 5TH STREET NA NORTH BERGEN NJ 07047,NORTH BERGEN,NJ,7047,-74.1270287,40.799244,,osm,dialysis
1636 S MADISON ST NA WEBB CITY MO 64870,WEBB CITY,MO,64870,-94.47563973,37.1250132,,osm,dialysis
30 W 13TH ST NA HAVRE MT 59501,HAVRE,MT,59501,-109.662854,48.565549,,osm,dialysis
720 SAINT MARY WAY NA BILLINGS MT 59106,BILLINGS,MT,59106,-108.6226747,45.756212,,osm,dialysis
13134 TESSON FERRY ROAD NA SAINT LOUIS MO 63128,SAINT LOUIS,MO,63128,-90.3822713,38.4890027,,osm,dialysis
1007 E KEARNEY ST NA SPRINGFIELD MO 65803,SPRINGFIELD,MO,65803,-93.278904,37.240722,,osm,dialysis
2916 S 84TH ST NA OMAHA NE 68124,OMAHA,NE,68124,-96.043201,41.23204567,,osm,dialysis
8021 CASS STREET NA OMAHA NE 68114,OMAHA,NE,68114,-96.03872735,41.26322534,,osm,dialysis
15801 WEST DODGE ROAD NA OMAHA NE 68118,OMAHA,NE,68118,-96.1581109,41.2629647,,osm,dialysis
206 BELLEVILLE AVENUE NA BLOOMFIELD NJ 07003,BLOOMFIELD,NJ,7003,-74.1795211,40.7965539,,osm,dialysis
2311 EUGENE BVLD. NA POPLAR BLUFF MO 63901,POPLAR BLUFF,MO,63901,-90.42644,36.78275,,census,dialysis
4333 MADISON AVE NA KANSAS CITY MO 64111,KANSAS CITY,MO,64111,-94.59669209,39.04854815,,osm,dialysis
4205 FOREST PARK AVE. NA SAINT LOUIS MO 63108,SAINT LOUIS,MO,63108,-90.25548743,38.63738207,,osm,dialysis
5915 S LOS ALTOS PKWY NA SPARKS NV 89436,SPARKS,NV,89436,-119.6982706,39.57716221,,osm,dialysis
830 FAIRGROUNDS ROAD NA WINNEMUCCA NV 89445,WINNEMUCCA,NV,89445,-117.71716,40.979805,,census,dialysis
3855 S JONES BLVD NA LAS VEGAS NV 89103,LAS VEGAS,NV,89103,-115.2242411,36.1744912,,osm,dialysis
257 CLARKSON ROAD NA ELLISVILLE MO 63011,ELLISVILLE,MO,63011,-90.584837,38.6004048,,osm,dialysis
609 C EAST YOUNG ST NA WARRENSBURG MO 64093,WARRENSBURG,MO,64093,-93.72172809,38.77178316,,osm,dialysis
13015 NEW HALLS FERRY RD NA FLORISSANT MO 63033,FLORISSANT,MO,63033,-90.288482,38.7936836,,osm,dialysis
19101 E VALLEY VIEW PKWY STE E NA INDEPENDENCE MO 64055,INDEPENDENCE,MO,64055,-94.35356525,39.03779452,,osm,dialysis
111 N 84TH ST NA OMAHA NE 68114,OMAHA,NE,68114,-96.04305592,41.26020832,,osm,dialysis
7910 O ST. NA LINCOLN NE 68510,LINCOLN,NE,68510,-96.6136059,40.8138984,,osm,dialysis
7070 SPRING STREET NA OMAHA NE 68106,OMAHA,NE,68106,-96.02224071,41.230739,,osm,dialysis
"2545 S BRUCE ST, STE 100 NA LAS VEGAS NV 89169",LAS VEGAS,NV,89169,-115.125465,36.143303,,census,dialysis
14-20 PROSPECT STREET NA EAST ORANGE NJ 07017,EAST ORANGE,NJ,7017,-74.21667863,40.76781013,,osm,dialysis
363 OLD HOOK ROAD NA WESTWOOD NJ 07675,WESTWOOD,NJ,7675,-74.01075,40.982753,,osm,dialysis
2840 TARGET DR NA SAINT LOUIS MO 63136,SAINT LOUIS,MO,63136,-90.2672043,38.7725332,,osm,dialysis
8980 NATURAL BRIDGE RD NA SAINT LOUIS MO 63121,SAINT LOUIS,MO,63121,-90.32824594,38.71688804,,osm,dialysis
3291 N BUFFALO DR NA LAS VEGAS NV 89129,LAS VEGAS,NV,89129,-115.2605436,36.21984276,,osm,dialysis
2180 BRADLEY AVENUE NA NEPTUNE NJ 07753,NEPTUNE,NJ,7753,-74.03492087,40.21369574,,osm,dialysis
110  SOUTH GROVE STREET NA EAST ORANGE NJ 07018,EAST ORANGE,NJ,7018,-74.20494242,40.75329132,,osm,dialysis
571 CENTRAL AVE NA NEWARK NJ 07107,NEWARK,NJ,7107,-74.1897883,40.7473318,,osm,dialysis
38 TYLER STREET NA NASHUA NH 03061,NASHUA,NH,3061,-71.45999,42.757477,,census,dialysis
173 MIDDLE STREET NA LANCASTER NH 03584,LANCASTER,NH,3584,-71.55445147,44.48576325,,osm,dialysis
1529 NORTH BROAD STREET NA HILLSIDE NJ 07205,HILLSIDE,NJ,7205,-74.21379269,40.7001857,,osm,dialysis
105 NORTH CENTER DR NA NORTH BRUNSWICK NJ 08902,NORTH BRUNSWICK,NJ,8902,-74.50122731,40.445379,,osm,dialysis
3301 BAYSHORE RD NA CAPE MAY NJ 08204,CAPE MAY,NJ,8204,-74.936063,38.992371,,osm,dialysis
458 PASSAIC STREET NA HACKENSACK NJ 07601,HACKENSACK,NJ,7601,-74.05613852,40.89938011,,osm,dialysis
8029 W FLORISSANT AVE NA JENNINGS MO 63136,JENNINGS,MO,63136,-90.2784386,38.7384932,,osm,dialysis
11503 E 63RD ST NA RAYTOWN MO 64133,RAYTOWN,MO,64133,-94.446699,39.007958,,osm,dialysis
7667 NW PRAIRIE VIEW RD NA KANSAS CITY MO 64151,KANSAS CITY,MO,64151,-94.65869745,39.23342323,,osm,dialysis
5901 DELMAR BLVD NA SAINT LOUIS MO 63112,SAINT LOUIS,MO,63112,-90.29090003,38.6548254,,osm,dialysis
300 1ST EXECUTIVE AVE #A NA SAINT PETERS MO 63376,SAINT PETERS,MO,63376,-90.58447,38.79463,,census,dialysis
649 MAPLE VALLEY DRIVE NA FARMINGTON MO 63640,FARMINGTON,MO,63640,-90.43826856,37.78855573,,osm,dialysis
5210 PARKLANE DR. NA KEARNEY NE 68847,KEARNEY,NE,68847,-99.07875,40.72531,,census,dialysis
144 S 40TH STREET NA OMAHA NE 68131,OMAHA,NE,68131,-95.97356815,41.2579948,,osm,dialysis
801 WEST C ST NA MCCOOK NE 69001,MCCOOK,NE,69001,-100.635316,40.199906,,osm,dialysis
498 EAST 30TH STREET NA PATERSON NJ 07504,PATERSON,NJ,7504,-74.14641873,40.91064738,,osm,dialysis
2605 SHORE ROAD NA NORTHFIELD NJ 08225,NORTHFIELD,NJ,8225,-74.55869998,39.35944357,,osm,dialysis
541 MAIN STREET NA WOODBRIDGE NJ 07095,WOODBRIDGE,NJ,7095,-74.298921,40.545962,,osm,dialysis
1076 OLD DES PERES ROAD NA SAINT LOUIS MO 63131,SAINT LOUIS,MO,63131,-90.4519237,38.6009934,,osm,dialysis
1103 NEW RIVER PKWY NA FALLON NV 89406,FALLON,NV,89406,-118.7582884,39.46503858,,osm,dialysis
7040 W SUNSET RD NA LAS VEGAS NV 89113,LAS VEGAS,NV,89113,-115.1817356,36.071055,,osm,dialysis
937 HIGHLAND BLVD #5100 NA BOZEMAN MT 59715,BOZEMAN,MT,59715,-111.017654,45.6691,,census,dialysis
505 CORNHUSKER RD #107 NA BELLEVUE NE 68005,BELLEVUE,NE,68005,-95.92775,41.15702,,census,dialysis
10 CAMPTOWN  ROAD NA IRVINGTON NJ 07111,IRVINGTON,NJ,7111,-74.24952906,40.72050187,,osm,dialysis
1745 W JESSE JAMES RD NA EXCELSIOR SPRINGS MO 64024,EXCELSIOR SPRINGS,MO,64024,-94.24882898,39.33795679,,osm,dialysis
604 S KANSAS AVE NA CLINTON MO 64735,CLINTON,MO,64735,-93.7533334,38.3620167,,osm,dialysis
1040 WASHINGTON SQUARE NA WASHINGTON MO 63090,WASHINGTON,MO,63090,-91.00455,38.53644,,census,dialysis
150 S VALLEY VIEW BLVD NA LAS VEGAS NV 89107,LAS VEGAS,NV,89107,-115.1927186,36.17226751,,osm,dialysis
10 CLIFTON BLVD NA CLIFTON NJ 07011,CLIFTON,NJ,7011,-74.1512632,40.8669046,,osm,dialysis
1511 UNION AVE. NA MOBERLY MO 65270,MOBERLY,MO,65270,-92.414154,39.423843,,census,dialysis
