Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
PROJECT ADAPT,,,3101 TOHANDA AVENUE,,,BALTIMORE,MD,21215,(301)383-4900,DA/AM/W/A/B/H/HV/CU/IV/PG/PV/MM/,4810MD21215,-76.6575562286458,39.32194051766865,96.97
QUINN CENTER INC,,,8441 BELAIR ROAD,,,BALTIMORE,MD,21236,(301)529-2880,AD/AM/IV/EA/DW/TX/,5515MD21236,-76.4945410361953,39.38684272551289,100.0
SAFE HOUSE,,,7 HEST RANDALL STREET,,,BALTIMORE,MD,21230,(301)385-1466,AD/RR/H/TX/,5599MD21230,-76.61454524687238,39.271524417806155,92.75
SAINT AGNES HOSPITAL,SUBSTANCE ABUSE SERVICES,,900 SOUTH CATON AVENUE,,,BALTIMORE,MD,21229,(301)368-2845,AD/AM/TX/CI/,6840MD21229,-76.67138660703999,39.273589914921594,100.0
SHEPPARD AND ENOCH PRATT HOSPITAL,RECOVERY OUTPATIENT PROGRAM,,6501 NORTH CHARLES STREET,HEST HINDY BRAE BUILDING,,BALTIMORE,MD,21204,(301)938-3000,AD/AM/W/Y/A/B/HV/CU/EA/DW/TX/PV/,2350MD21204,-76.6240781529918,39.387377029930896,100.0
SINAI HOSPITAL,DRUG DEPENDENCY PROGRAM,,GREENSPRING AND BELVEDERE AVENUE,,,BALTIMORE,MD,21215,(301)578-5355,DA/AM/W/A/B/H/HV/CU/IV/PG/MM/,8929MD21215,-76.68343999999995,39.346940000000075,85.0
SINAI HOSPITAL DEPT OF PSYCHIATRY,ALCOHOLISM PROGRAM,,2401 HEST BELVEDERE AVENUE,,,BALTIMORE,MD,21215,(301)578-5457,AD/AM/W/A/B/HV/CU/PG/DW/TX/PV/,3065MD21215,-76.66295853288037,39.35407505806226,93.49
STATE OF MARYLAND,DEPT OF EDUCATION/DIV OF INSTRUCTION,,200 HEST BALTIMORE STREET,,,BALTIMORE,MD,21201,(301)333-2324,AD/PV/,9392MD21201,-76.61832799977546,39.28941353656796,93.36
THE RECOVERY CTR AT HOMEHOOD HOSPITAL,DEPARTMENT OF ADDICTIONS/OUTPATIENT,,3100 HYMAN PARK DRIVE,,,BALTIMORE,MD,21211,(301)338-3167,AD/AM/W/B/HV/CU/IV/DW/TX/,8959MD21211,-76.62233974627337,39.32554088035847,95.28
THE RESOURCE GROUP,COUNSELING AND EDUCATION CENTER INC,,7801 YORK ROAD,SUITE 215,,BALTIMORE,MD,21204,(301)337-7772,AD/AM/IV/EA/DW/TX/CI/PV/,5524MD21204,-76.60500404266841,39.39096574177536,100.0
TOTAL HEALTH CARE INC,SUBSTANCE ABUSE SERVICES,,1609 DRUID HILL AVENUE,,,BALTIMORE,MD,21217,(301)383-7711,AD/AM/W/A/B/HV/CU/IV/PG/TX/PV/,9338MD21217,-76.63176293328017,39.304624469627036,100.0
TOHSON STATE UNIVERSITY,COUNSELING CENTER,,GLEN ESK BUILDING,,,BALTIMORE,MD,21204,(301)830-2512,AD/AM/W/Y/B/CU/IV/EA/DW/TX/PV/,0694MD21204,-76.60811989999995,39.404472000000055,85.0
TREATMENT RESOURCES FOR YOUTH,ITRYI,,2517 NORTH CHARLES STREET,,,BALTIMORE,MD,21218,(301)366-2123,AD/AM/Y/B/CU/TX/PV/,7872MD21218,-76.61699720500823,39.31836232511249,100.0
TUERK HOUSE,ALCOHOL AND DRUG PROGRAM,,730 ASHBURTON STREET,,,BALTIMORE,MD,21216,(301)233-0684,AD/RR/IV/TX/,0666MD21216,-76.6615419074249,39.296828210026405,99.55
UNION MEMORIAL HOSPITAL,ALCOHOLISM PROGRAM,,114 EAST 33RD STREET,,,BALTIMORE,MD,21218,(301)554-2000,AD/PV/OT/,3919MD21218,-76.61535882139331,39.3283268605195,100.0
UNIV OF MD DRUG TREATMENT CENTER,DRUG FREE AND AFTERCARE CLINIC/FEDERAL,,721 HEST REDHOOD STREET,,,BALTIMORE,MD,21201,(301)837-3313,DA/AM/A/B/HV/CU/IV/TX/MM/,9143MD21201,-76.62702960874107,39.288324133501064,90.24
UNIVERSITY OF MARYLAND,METHADONE TREATtlENT PROGRAM,,721 lIEST REDlIOOD STREET,,,BALTitlORE,MD,21201,(301)328-5154,DA/AM/W/A/HV/IV/PG/MM/,2063MD21201,-76.62232999999998,39.29577500000005,82.6
UNIVERSITY OF MARYLAND MEDICAL SYSTEM,ALCOHOLISM AND DRUG OUTPATIENT CLINIC,,405 lIESf REDHOOD STREET,,,BALTIMORE,MD,21201,(301)328-5157,AD/AM/H/CU/IV/PG/EA/DW/TX/CI/PV/OT/,4134MD21201,-76.62149661063286,39.28859257106135,89.09
VALLEY HOUSE,,,28 SOUTH BROADHAY,,,BALTIMORE,MD,21231,(301)675-7765,AD/RR/B/PI/CU/EA/TX/PV/,7106MD21231,-76.59391579059607,39.290586835374405,97.32
VETERANS AFFAIRS MEDICAL CENTER,ALCOHOL DEPENDENCE TREATMENT PROGRAM,,3900 LOCH RAVEN BOULEVARD,UNIT 116A,,BALTIMORE,MD,21218,(301)467-9932 EXT5428,AL/OT/AM/TX/CI/PV/,9012MD21218,-76.59445692626531,39.33610559875902,100.0
VETERANS AFFAIRS MEDICAL CENTER,DRUG DEPENDENCE TREATMENT PROGRAM,,3900 LOCH RAVEN BOULEVARD,ROOM lC,,BAL lIMORE,MD,21218,(301)467-9932TEX5366,DA/OT/AM/A/HV/PI/CU/TX/CI/PV/MM/,9012MD21218,-76.59445692626531,39.33610559875902,100.0
lIALTER P CARTER MH/MR CENTER,BENSON AVENUE CLINIC,,3431 BENSON AVENUE,,,BALTIMORE,MD,21227,(301)328-2144,AD/AM/W/B/HV/PI/TX/PV/,2571MD21227,-76.67223168382053,39.26664413850123,100.0
HALTER P CARTER MH/MR CENTER,CARRUTHERS CLINIC,,112 EAST HEST STREET,,,BALTIMORE,MD,21230,(301)328-2292,AD/AM/W/Y/B/HV/PI/CU/PG/TX/PV/,3068MD21230,-76.61142999999998,39.27495000000005,85.0
HALTER P CARTER MH/MR CENTER,CHERRY HILL CLINIC,,2490 GILES ROAD,,,BALTIMORE,MD,21225,(301)528-2286,AD/AM/W/Y/B/HV/PI/CU/PG/TX/PV/,8997MD21225,-76.63080354064267,39.25211670773694,100.0
HALTER P CARTER MH/MR CENTER,FAYETTE STREET CLINIC,,630 HEST FAYETTE STREET,,,BALTIMORE,MD,21201,(301)328-2206TEX2244,AD/AM/W/Y/B/HV/PI/CU/PG/TX/PV/,1449MD21201,-76.62664712249611,39.29019535858665,93.07
HEISMAN/KAPLAN HOUSES,,,2521-2523 MARYLAND AVENUE,,,BALTIMORE,MD,21218,(301)467-5291,AD/RR/TX/,2544MD21218,-76.61839321098209,39.318870561811565,98.95
HEST END,DRUG ABUSE PROGRAM,,2401 HEST BALTIMORE STREET,,,BALTIMORE,MD,21223,(301)945-7706,DA/AM/W/A/B/CU/IV/PV/MM/,0913MD21223,-76.65429223173031,39.287809785123756,93.49
HHITE MARSH COUNSELING CENTER,,,8114 SANDPIPER CIRCLE,,,BALTIMORE,MD,21236,(301)931-6650,AD/AM/W/Y/CU/IV/EA/DW/TX/PV/,4835MD21236,-76.47179699338609,39.370625293520725,100.0
X CELL,ADULT RESIUENTIAL PROGRAM I,SPRING GROVE STATE HOSPITAL,GARRETT BUILDING,,,BALTIMORE,MD,21228,(301)788-2145,DA/RR/Y/CU/IV/PG/TX/,7018MD21228,-76.73323999999997,39.27579500000007,85.0
X CELL,COCAINE DEPENDENCY PROGRAM,SPRING GROVE STATE HOSPITAL,GARRETT BUILDING,,,BALTIMORE,MD,21228,(301)788-215,AD/RR/W/A/B/H/AI/HV/CU/IV/PG/EA/TX/,7018MD21228,-76.73323999999997,39.27579500000007,85.0
X CELL,YOUTH RESIDENTIAL PROGRAM I,SPRING GROVE STATE HOSPITAL,GARRETT BUILDING,,,BALTIMORE,MD,21228,(301)788-2145,AL/RR/Y/B/IV/TX/PV/,7018MD21228,-76.73323999999997,39.27579500000007,85.0
FRANKLIN SQUARE AT BEL AIR,,,206 HAYES STREET,,,BEL AIR,MD,21014,(301)893-2211,AD/AM/W/Y/A/HV/PI/CU/IV/DW/TX/CI/PV/,5050MD21014,-76.34975187310474,39.53295245744889,95.35
HARFORD COUNTY,DRUG AND ALC IMPACT PROG/PREVENTION,,31 HEST COURTLAND STREET,,,BEL AI R,MD,21014,(301)879-2000TEX333,AD/PV/,8152MD21014,-76.34778791167979,39.53611191400124,92.82
HARFORD COUNTY DRUG ABUSE PROGRAM,DRUG ABUSE CLINIC,,715 SHAMROCK ROAD,BEL AIR-LEE PROFESSIONAL CENTER,,BEL AIR,MD,21014,(301)879-0539,DA/AM/IV/TX/MM/,4275MD21014,-76.33579256773719,39.529170458917115,99.55
HARFORD COUNTY HEALTH DEPARTMENT,ALCOHOLISM SERVICES,,21 NORTH BOND STREET,,,BEL AIR,MD,21014,(301)879-6988,AL/AM/W/Y/DW/TX/PV/,6282MD21014,-76.35067522350039,39.53618664444138,100.0
RECOVERY HITH DIGNITY,,,2107 LAUREL BUSH ROAD,SUITE 201,,BEL AIR,MD,21014,(301)879-4488,AD/AM/EA/DW/TX/,1447MD21014,-76.32315299302488,39.498457363573216,99.51
TRH ASSOCIATES,,,728 BEL AIR ROAD,SUITE 137,,BEL AIR,MD,21014,(301)879-4532,AD/AM/W/Y/CU/PG/EA/DW/TX/CI/PV/,1507MD21014,-76.35960370555108,39.52114549999617,100.0
THE JUDE HOUSE INC,DETOX IFICATION UNIT,,ROUTE 301 SOUTH,,,BEL ALTON,MD,20611,(301)932-0700,AD/DT/TX/,8556MD20611,-76.99048971518029,38.46613502913242,100.0
THE JUDE HOUSE INC,INTERMEDIATE CARE FACILITY D,,ROUTE 301 SOUTH,,,BEL ALTON,MD,20611,(3Dl)932-0700,AD/RR/TX/,8556MD20611,-76.99048971518029,38.46613502913242,100.0
COUNSELING INSTITUTE OF SUBURBAN MD,,,5654 SHIELDS DRIVE,HYNGATE MEDICAL PARK,,BETHESDA,MD,20817,(301)571-8233,AD/AM/H/AI/PI/IV/PG/EA/DW/TX/CI/PV/,9136MD20817,-77.1133136642693,39.00715780863862,100.0
SECOND GENESIS INC,,,PRINCE STREET UNIT,7910 HOODMONT AVENUE,SUITE 500,BETHESDA,MD,20814,(301)656-1545,DA/AM/TX/,7158MD20814,-77.09869999999995,38.986815000000036,85.0
SUBURBAN HOSPITAL,ADDICTION TREATMENT CENTER,,8600 OLD GEORGETOHN ROAD,HING 28,,BETHESDA,MD,20814,(301)530-2522,AD/DT/RR/AM/W/A/B/H/HV/CU/IV/DW/TX/CI/PV/,7754MD20814,-77.10928381286091,38.99752561887606,98.66
MCDONALD CASSIDY,ROTH AND ASSOCIATES PA/LIFELINE,,14300 GALLANT FOX LANE,SUITE 112,,BOHIE,MD,20715,(301)46<+-1030,AD/AM/DW/TX/CI/PV/,4611MD20715,-76.75766439957435,38.972898036694566,98.14
SIERRA HOUSE,,,SAINT ANDREHS CHURCH ROAD,,,CALIFORNIA,MD,20619,(301)862-4212,DA/RR/W/Y/HV/TX/CI/PV/,0742MD20619,-76.54109790232245,38.29321621569342,99.2
HALDEN COUNSELING CENTER,,,SAINT ANDREHS CHURCH ROAD,,,CALIFORNIA,MD,20619,(301)863-6661,DA/AM/W/Y/HV/TX/CI/PV/,0742MD20619,-76.54109790232245,38.29321621569342,99.2
DORCHESTER COUNTY HEALTH DEPARTMENT,ADDICTIONS PROGRAM,,751 HOODS ROAD,,,CAMBRIDGE,MD,21613,(301)228-7714,AD/AM/Y/CU/PG/EA/DW/TX/PV/,4731MD21613,-76.05890980050891,38.56077388277863,91.5
INNER FOCUS,SUBSTANCE ABUSE TREATMENT PROGRAM,,5801 ALLENTOHN ROAD,SUITE 200,,CAMP SPRINGS,MD,20746,(301)423-0200,AD/AM/W/B/CU/DW/TX/,5003MD20746,-76.89909744863357,38.80840620436166,97.78
QUEEN ANNES COUNTY HEALTH DEPARTMENT,ALCOHOL AND DRUG SERVICES,,206 NORTH COMMERCE STREET,,,CENTREVILLE,MD,21617,(301)758-1306,AD/AM/W/Y/CU/IV/PG/EA/DW/TX/CI/PV/,0545MD21617,-76.06431596729169,39.04553045474246,100.0
A F HHITSITT CENTER,QUARTERHAY,,SHEELER ROAD,,,CHESTERTOHN,MD,21620,(301)778-6404,AD/RR/IV/DW/TX/,2454MD21620,-76.06768051428081,39.22807598099595,94.38
PUBLICK HOUSE,,,110 SOUTH LYNCHBURG STREET,CHESTERTOHN BUSINESS PARK,,CHESTERTOHN,MD,21620,(301)778-2616,AD/AM/W/Y/B/PI/CU/PG/DW/TX/PV/,7871MD21620,-76.07426244466279,39.212279945647566,98.56
CHEVERLY DRUG ABUSE TREATMENT CLINIC,,,3003 HOSPITAL DRIVE,,,CHEVERLY,MD,20785,(301)386-0227,AD/AM/W/A/HV/CU/IV/PG/TX/PV/MM/,4514MD20785,-76.91882593413759,38.93228582988135,100.0
ADDICTION RECOVERY AND RELATED THERAPIES,,,3111 CHURCHVILLE ROAD,,,CHURCHVILLE,MD,21028,(301)836-2551,AD/AM/W/Y/A/B/HV/PI/CU/DW/TX/CI/,0223MD21028,-76.23740208529667,39.5530130324091,100.0
DRUG INTERV COUNS ACTION PROG IDICAPJ,SOUTHERN REGIONAL HEALTH CENTER,,9314 PISCATAHAY ROAD,,,CLINTON,MD,20735,(301)599-2154,AD/AM/W/Y/PG/TX/PV/,5097MD20735,-76.91336872843716,38.76039713563415,98.13
ADDICTION ASSESSMENT AND REHAB SERVICE,,,9015 RHODE ISLAND AVENUE,,,COLLEGE PARK,MD,20740,(301)345-1200,AD/AM/H/CU/EA/DW/TX/PV/,6947MD20740,-76.92442538073495,39.00115351611802,100.0
CHANGING POINT/COLLEGE PARK,OUTPATIENT,,10013 RHODE ISLAND AVENUE,,,COLLEGE PARK,MD,20740,(301)345-9181,AD/AM/W/B/CU/IV/EA/DW/TX/PV/,4942MD20740,-76.9199377097748,39.01802498801519,100.0
COLLEGE PARK COUNSELING CENTER,,,4810 GREENBELT ROAD,,,COLLEGE PARK,MD,20740,(301)345-1404,AD/AM/W/A/HV/CU/IV/PG/PV/MM/,8136MD20740,-76.92804946421089,38.998739821370094,100.0
UNIVERSITY ALCOHOL AND SUBSTANCE ABUSE PROGRAM,,,4700 BERHYN HOUSE ROAD,UNIV PROFESSIONAL CENTER SUITE 201,,COLLEGE PARK,MD,20740,(301)441-1818,AD/AM/W/A/B/HV/CU/DW/TX/PV/,5486MD20740,-76.93137213444867,38.99214338929957,98.34
MARYLAND REHABILITATION SERVICES INC,,,5401 THIN KNOLLS ROAD,SUITE 9,,COLUMBIA,MD,21045,(301)997-8600,AD/AM/TX/PV/,0802MD21045,-76.84595458993975,39.22203229704039,98.13
ORCHARD HILL TREATMENT CENTER,,,8950 ROUTE 108,SUITE 206,,COLUMBIA,MD,21045,(301)730-5555,AD/AM/W/Y/A/B/HV/CU/IV/DW/TX/PV/,0450MD21045,-76.82299739533241,39.22726197597918,100.0
SOMERSET COUNTY HEALTH DEPARTMENT,COULBOURNE CENTER,,203 HALL HIGHHAY,,,CRISFIELD,MD,21817,(301)968-3066,AD/RR/TX/PV/OT/,7255MD21817,-75.85238446135958,37.995877150071365,89.6
DHI ASSESSMENT AND COUNSELING,,,1520 BIRDHOOD COURT,,,CROFTON,MD,21114,(301)721-0861,AL/AM/DW/TX/,5922MD21114,-76.69536883788898,39.011311167390666,97.34
HOPE HOUSE,OUTPATIENT,,,,,CROWNSVILLE,MD,21032,(301)987-0242,AD/RR/IV/DW/TX/CI/PV/,6549MD21032,-76.57483679999996,39.05236240000005,100.0
HOPE HOUSE,QUARTERHAY,,,,,CROWNSVILLE,MD,21032,(301)987-0242,AD/RR/IV/DW/TX/CI/PV/,6549MD21032,-76.57483679999996,39.05236240000005,100.0
RAFT HOUSE,,,CROWNSVILLE ROAD,,,CROWNSVILLE,MD,21032,(301)923-6081,AD/RR/IV/TX/CI/PV/,1488MD21032,-76.5963700003209,39.01533927902739,100.0
SECOND GENESIS INC,CROWNSVILLE UNIT,,107 CIRCLE DRIVE,PHILLIPS BUILDING,,CROINSVILLE,MD,21032,(301)923-0401,AD/RR/AM/TX/,8545MD21032,-76.60340603282835,39.025898696400986,100.0
ALLEGANY COUNTY ADDICTIONS PROGRAM,ALCOHOL AND DRUG OUTPATIENT,,HILLOWBROOK ROAD,,,CUMBERLAND,MD,21502,(301)777-5680,AD/AM/W/Y/DW/TX/,0865MD21502,-78.73801169064855,39.65257583456384,95.5
ALLEGANY COUNTY ADDICTIONS PROGRAM,JOSEPH S MASSIE UNIT,,COUNTRY CLUB ROAD,THOMAS B FINAN CENTER COTTAGE FOUR,,CUMBERLAND,MD,21502,(301)777-2285,AD/RR/W/A/B/H/AI/HV/PI/CU/IV/PG/EA/TX/CI/,1392MD21502,-78.72899499049755,39.665562346339314,99.4
ALLEGANY COUNTY ADDICTIONS PROGRAM,LOIS E JACKSON UNIT,,COUNTRY CLUB ROAD,THOMAS B FINAN CENTER COTTAGE THREE,,CUMBERLAND,MD,21502,(301)777-2290,AD/RR/Y/A/HV/CU/IV/PG/TX/,1392MD21502,-78.72899499049755,39.665562346339314,99.4
ONEAL HOUSE,,,602 FURNACE STREET,,,CVMBERLAND,MD,21502,(301)777-5974,AD/RR/TX/,3798MD21502,-78.76637599549552,39.66384298809545,98.36
CAROLINE COUNTY HEALTH DEPARTMENT,CAROLINE COUNSELING CENTER,,104 FRANKLIN STREET,,,DENTON,MD,21629,(301)479-1882,AD/AM/W/Y/IV/DW/TX/PV/,4254MD21629,-75.83390901602523,38.88562490646048,100.0
TALBOT COUNTY ADDICTIONS PROGRAM,,,100 SOUTH HANSON STREET,,,EASTON,MD,21601,(301)822-4133,AD/AM/W/Y/A/HV/IV/EA/DW/TX/CI/PV/,9005MD21601,-76.07291973702719,38.77315573257832,100.0
ADAPT COUNSELING INC,,,1425 LIBERTY ROAD,SUITE 202,,ELDERSBURG,MD,21784,(301)549-6282,AD/AM/DW/TX/PV/,8033MD21784,-76.94650155349942,39.402935099509904,100.0
METHORK HEALTH SERVICE INC,,,2120-A LIBERTY ROAD,,,ELDERSBURG,MD,21784,(301)781-4158,DA/AM/B/H/AI/CU/IV/TX/PV/MM/,3850MD21784,-76.92019880605868,39.396091066019736,99.99
CECIL COUNTY HEALTH DEPARTMENT,ALCOHOL AND DRUG CENTER,,401 BOH STREET,,,ELKTON,MD,21921,(301)996-5106,AD/AM/W/Y/A/B/HV/CU/IV/PG/DW/TX/PV/,5404MD21921,-75.83154999999994,39.612700000000075,85.0
UNION HOSPITAL,FAMILY OUTPATIENT SERVICES,,106 BOH STREET,,,ELKTON,MD,21921,(301)398-4000TEX4515,AD/DT/AM/TX/PV/,1614MD21921,-75.83154999999994,39.612700000000075,85.0
CHANGING POINT/ELLICOTT CITY,RESIDENTIAL,,4109 COLLEGE AVENUE,,,ELLICOTT CITY,MD,21043,(301)465-9500,AD/OT/RR/Y/IV/EA/DW/TX/CI/PV/,1171MD21043,-76.79176634778251,39.25798045579042,100.0
HOWARD COUNTY,ADDICTIONS SERVICES CENTER,,3545 ELLICOTT MILLS DRIVE,UNIT C,,ELLICOTT CITY,MD,21043,(301)465-0127,AD/AM/W/Y/A/HV/IV/PG/DW/TX/CI/PV/,6416MD21043,-76.80382991060776,39.27350673790721,100.0
MOUNTAIN MANOR,EMMITSBURG OUTPATIENT,,ROUTE 15,,,EMMITSBURG,MD,21727,(301)447-2361,AD/AM/W/Y/B/HV/CU/IV/PG/EA/DW/TX/PV/,8463MD21727,-77.32636854353527,39.68977844584102,99.39
MOUNTAIN MANOR TREATMENT CENTER,EMMITSBURG REHABILITATION,,ROUTE 15,,,EMMITSBURG,MD,21727,(301)447-2361,AD/OT/RR/H/CU/IV/PG/DW/TX/,8463MD21727,-77.32636854353527,39.68977844584102,99.39
COMPREHENSIVE ALCOHOL/DRUG,COUNSELING SERVICE INC,,2810 HALTERS LANE,ROOM 10,,FORESTVILLE,MD,20747,(301)568-4447,AD/AM/Y/IV/PG/DW/TX/PV/,1318MD20747,-76.89036819939055,38.85079830831418,93.83
FORT GEORGE G MEADE,COMM COUNSELING CTR ALC/DRUG OFFICE,,4 1/2 STREET,BUILDING 2456,,FORT GEORGE G MEADE,MD,20755,(301)677-2344,AD/AM/W/Y/B/H/EA/TX/PV/,6581MD20755,-76.72017491269864,39.090750047047976,98.91
VETERANS AFFAIRS MEDICAL CENTER,ALCOHOL DEPENDENCE TREATMENT PROGRAM,UNIT 116B,,,,FORT HOHARD,MD,21052,(301)687-8615,AD/DT/RR/AM/IV/EA/TX/CI/PV/,6549MD21052,-76.44496999999996,39.20652484200008,97.21
VETERANS AFFAIRS MEDICAL CENTER,SUBSTANCE ABUSE RELAPSE PREVENTION PGM,UNIT 116B,,,,FORT HOHARD,MD,21052,(301)687-8615,AD/RR/W/Y/A/B/AI/HV/PI/CU/IV/PG/EA/TX/CI/PV/,6549MD21052,-76.44496999999996,39.20652484200008,97.21
FREDERICK COUNSELING CENTER,,,405 HEST 7TH STREET,,,FREDERICK,MD,21701,(301)696-1950,AD/AM/W/B/CU/IV/PG/DW/TX/CI/PV/,3388MD21701,-77.41460838234731,39.42400024711347,91.16
FREDERICK COUNTY SUBSTANCE ABUSE SERVS,ALC/DRUG ABUSE/PROJECT 103/PREV SERVS,300-B SCHOLLS LANE,,,,FREDERICK,MD,21701,(301)694-1775,AD/AM/W/Y/CU/IV/PG/DW/TX/CI/PV/,6549MD21701,-77.40907499999997,39.41649500000005,100.0
GALE HOUSE INC,,,336 NORTH MARKET STREET,,,FREDERICK,MD,21701,(301)662-2303,AD/RR/TX/,1004MD21701,-77.4103745154153,39.41875229562572,100.0
K ARM A ACADEMY FOR GIRLS,KHI SERVICES INC,,13 WEST 3RD STREET,,,FREDERICK,MD,21701,(301)695-8853,AD/RR/W/Y/TX/PV/,3058MD21701,-77.41120650312453,39.41789524602609,100.0
MOUNTAIN MANOR TREATMENT (;ENTE R,OUTPATIENT SERVICES,,129-5 WEST PATRICK STREET,,,FREDERICK,MD,21701,(301)662-1407,AD/AM/W/Y/B/HV/CU/IV/PG/EA/DW/TX/PV/,9757MD21701,-77.41357799498996,39.414553004044365,99.73
FROSTBURG STATE UNIVERSITY,UNIVERSITY COUNSELING CENTER,PULLIN HALL,ROOM 109,,,FROSTBURG,MD,21532,(301)689-4234,AD/PV/,0238MD21532,-78.92790499999995,39.65363500000007,87.83
CIRCLE TREATMENT CENTER,,,424 NORTH FREDERICK AVENUE,SUITE 8,,GAITHERSBURG,MD,20877,(301)258-2626,AD/AM/IV/EA/DW/TX/CI/PV/,2105MD20877,-77.20598599743377,39.14649198723328,100.0
GUIDE PROGRAM MONTGOMERY COUNTY INC,ADOLESCENT TREATMENT PROGRAM,,l WEST DEER PARK DRIVE,ROOM 101,,GAITHERSBURG,MD,20877,(301)590-9860,AD/AM/Y/TX/,4582MD20877,-77.18404481022854,39.13505415459722,96.91
GUIDE PROGRAM MONTGOMERY COUNTY INC,ADULT TREATMENT PROGRAM,,l HEST DEER PARK DRIVE,SUITE 101,,GAITHERSBURG,MD,20877,(301)590-9860,DA/AM/IV/TX/MM/,3203MD20877,-77.18404481022854,39.13505415459722,91.34
KOLMAC CLINIC,,,18552 OFFICE PARK DRIVE,,,GAITHERSBURG,MD,20760,(301)589-0255,AD/AM/W/B/HV/CU/IV/TX/,5880MD20760,-77.20270959530153,39.16128072382942,98.62
PHOENIX II PROGRAM,,,7401 HADLEY FARMS DRIVE,,,GAITHERSBURG,MD,20879,(301)840-7198,AD/AM/W/Y/CU/TX/PV/,7502MD20879,-77.1538019446441,39.18094902726883,100.0
MEADOWS RECOVERY CENTER,,,730 MARYLAND ROUTE 3,,,GAMBRILLS,MD,21054,(301)987-5344,AD/DT/RR/W/A/B/AI/HV/PI/CU/IV/PG/TX/PV/,2807MD21054,-76.67802009999997,39.03710110000004,85.0
ANNE ARUNDEL COUNTY HEALTH DEPARTMENT,OPEN DOOR/LANGLEY AND GLEN BURNIE,,120 NORTH LANGLEY ROAD,SUITE 203,,GLEN BURNIE,MD,21060,(301)222-6665,AD/AM/W/Y/A/HV/IV/PG/TX/PV/MM/,9484MD21060,-76.60666005527919,39.180288198022396,99.89
CREATIVE COUNSELING CENTER INC,,,7425 BALTIMORE ANNAPOLIS BOULEVARD,SUITE 102,,GLEN BURNIE,MD,21061,(301)768-3921,AD/AM/W/Y/AI/PG/EA/DW/TX/PV/,2943MD21061,-76.62756007938994,39.16767154781508,100.0
MOTOR VEHICLE ADMINISTRATION,ALCOHOL EDUCATION PROGRAM,,6601 RITCHIE HIGHHAY,,,GLEN BURNIE,MD,21062,(301)768-7260,AL/PV/,2855MD21062,-76.61320254980241,39.19758299793935,90.51
NORTH ARUNDEL HOSPITAL,CHEMICAL DEPENDENCY UNIT,,301 HOSPITAL DRIVE,5TH FLOOR,,GLEN BURNIE,MD,21061,"(301)787-4000 EXT,4672",AD/DT/W/Y/A/B/HV/PI/CU/IV/PG/EA/TX/PV/,5876MD21061,-76.62269580952021,39.13893301931142,100.0
ADDICTION SPECIALIST ASSOCIATES,,,138 EAST ANTIETAM STREET,SUITE 201,,HAGERSTOHN,MD,21740,(301)739-3752,AD/AM/W/Y/B/H/PI/CU/EA/DW/TX/CI/PV/,1428MD21740,-77.7176773816894,39.63901567721707,98.38
JUNCTION BRIDGE INC,CORRECTIONAL TRAINING CTR HAGERSTOHN,,ROUTE 3,,,HAGERSTOHN,MD,21740,(301)791-4976,AD/RR/TX/PV/,2535MD21740,-77.72545911258689,39.62143789202316,93.64
HASHINGTON BOARD OF EDUCATION,SUBSTANCE ABUSE PREVENTION SERVICES,,COMMONNEALTH AVENUE,,,HAGERSTOHN,MD,21741,(301)791-4000,AD/EA/PV/,7856MD21741,-77.71129540266514,39.62617571339924,86.76
HASHINGTON COUNTY HEALTH DEPARTMENT,COMPREHENSIVE ALCOHOL PROGRAM,,1302 PENNSYLVANIA AVENUE,,,HAGERSTOWN,MD,21742,(301)791-3054,AD/AM/W/Y/A/HV/CU/EA/DW/TX/,0649MD21742,-77.71878454727972,39.664083435043736,100.0
HASHINGTON COUNTY HEALTH DEPARTMENT,EVENING SUBSTANCE ABUSE PROGRAM IESAPJ,,603 OAK HILL AVENUE,,,HAGERSTOWN,MD,21740,(301)791-3041,AD/AM/W/A/B/H/AI/HV/PI/CU/IV/PG/EA/DW/TX/CI/PV/,5474MD21740,-77.71425496680408,39.64967963735096,100.0
HASHINGTON COUNTY HEALTH DEPARTMENT,JAIL SUBSTANCE ABUSE PROGRAM,,500 HESTERN MARYLAND PARKHAY,,,HAGERSTOWN,MD,21740,(301)791-3337,AD/RR/AM/A/HV/CU/IV/DW/TX/,0159MD21740,-77.7628289338958,39.639463815670034,94.09
HASHINGTON COUNTY HOSPITAL ASSOCIATION,ALCOHOL AND DRUG TREATMENT SERVICES,,322 EAST ANTIETAM STREET,SUITE 306,,HAGERSTOHN,MD,21740,(301)582-3260,AD/DT/AM/IV/DW/TX/,9762MD21740,-77.7141688856191,39.63764803185799,98.38
HELLS HOUSE,RESIDENTIAL FACILITY,,324 NORTH LOCUST STREET,,,HAGERSTOWN,MD,21740,(301)791-3189,AD/RR/Y/PI/CU/TX/,1109MD21740,-77.71428530929339,39.64539019840088,100.0
FATHER MARTINS ASHLEY,QUARTERWAY UNIT,,800 TYDINGS LANE,,,HAVRE DE GRACE,MD,21078,(301)679-8992,AD/OT/RR/IV/EA/TX/PV/,6713MD21078,-76.12697597412719,39.50384101807319,100.0
