GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,ZIPA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,E33001,E33002,E33003,E33004,E33005,E33006,E33007
"G3900550","1990","OH",,,,,,,,,,,"28","Geauga","055",,,"3","1692",,,,"1680","2","Ohio","39",,,,,"0001046740","0000011842","Geauga County","A","+41498752","-081172537","06",4027,5184,15547,10310,2952,8591,4679
"G3900570","1990","OH",,,,,,,,,,,"99","Greene","057",,,"3","2000",,,,"9999","2","Ohio","39",,,,,"0001074631","0000003425","Greene County","A","+39694616","-083886488","06",4907,9856,26406,15822,4962,12539,9265
"G3900590","1990","OH",,,,,,,,,,,"99","Guernsey","059",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001352090","0000016276","Guernsey County","A","+40049355","-081495979","06",2462,4752,11264,3306,1082,1674,648
"G3900610","1990","OH",,,,,,,,,,,"21","Hamilton","061",,,"3","1642",,,,"1640","2","Ohio","39",,,,,"0001055146","0000014034","Hamilton County","A","+39196451","-084541524","06",44768,89459,152594,100209,33549,83153,47501
"G3900630","1990","OH",,,,,,,,,,,"99","Hancock","063",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001376308","0000005807","Hancock County","A","+40998346","-083665018","06",2269,4818,17059,7201,2376,5468,2301
"G3900650","1990","OH",,,,,,,,,,,"99","Hardin","065",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001218091","0000000635","Hardin County","A","+40660679","-083663687","06",1678,3164,8422,2345,820,1356,804
"G3900670","1990","OH",,,,,,,,,,,"99","Harrison","067",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001045238","0000018767","Harrison County","A","+40292840","-081092565","06",1182,2062,5105,1245,382,539,211
"G3900690","1990","OH",,,,,,,,,,,"99","Henry","069",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001078820","0000008990","Henry County","A","+41332796","-084068597","06",1838,2644,8591,2388,902,1397,485
"G3900710","1990","OH",,,,,,,,,,,"99","Highland","071",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001433114","0000011811","Highland County","A","+39184030","-083604085","06",3018,4619,9570,2772,929,1308,568
"G3900730","1990","OH",,,,,,,,,,,"99","Hocking","073",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001094991","0000002173","Hocking County","A","+39496579","-082475783","06",1659,3604,6979,2022,771,889,444
"G3900750","1990","OH",,,,,,,,,,,"99","Holmes","075",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001095599","0000002664","Holmes County","A","+40561116","-081929128","06",5863,3576,5284,1398,489,863,307
"G3900770","1990","OH",,,,,,,,,,,"99","Huron","077",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001277142","0000004753","Huron County","A","+41150165","-082601847","06",2789,6141,16674,4274,1408,2215,1020
"G3900790","1990","OH",,,,,,,,,,,"99","Jackson","079",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001088578","0000003159","Jackson County","A","+39020616","-082621663","06",3042,4444,7510,2038,598,939,565
"G3900810","1990","OH",,,,,,,,,,,"99","Jefferson","081",,,"3","8080",,,,"9999","2","Ohio","39",,,,,"0001060954","0000003255","Jefferson County","A","+40382728","-080761686","06",5766,9502,24652,6858,2713,3273,1530
"G3900830","1990","OH",,,,,,,,,,,"99","Knox","083",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001365325","0000006242","Knox County","A","+40398535","-082421969","06",2595,4843,13274,4250,1186,2584,1260
"G3900850","1990","OH",,,,,,,,,,,"28","Lake","085",,,"3","1692",,,,"1680","2","Ohio","39",,,,,"0000591124","0001944546","Lake County","A","+41816100","-081241142","06",7502,19470,51581,30083,8843,17463,7406
"G3900870","1990","OH",,,,,,,,,,,"99","Lawrence","087",,,"3","3400",,,,"9999","2","Ohio","39",,,,,"0001179614","0000004801","Lawrence County","A","+38594016","-082536254","06",5180,8202,16074,4975,1553,2001,1234
"G3900890","1990","OH",,,,,,,,,,,"99","Licking","089",,,"3","1840",,,,"9999","2","Ohio","39",,,,,"0001778087","0000004859","Licking County","A","+40090900","-082481737","06",5530,13717,34707,12846,4239,6900,3703
"G3900910","1990","OH",,,,,,,,,,,"99","Logan","091",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001187452","0000021584","Logan County","A","+40387097","-083770366","06",1853,4979,13244,3136,1195,1480,893
"G3900930","1990","OH",,,,,,,,,,,"28","Lorain","093",,,"3","1692",,,,"4440","2","Ohio","39",,,,,"0001275762","0001115037","Lorain County","A","+41466200","-082154196","06",12442,29453,64501,31127,11066,13642,7261
"G3900950","1990","OH",,,,,,,,,,,"99","Lucas","095",,,"3","8400",,,,"9999","2","Ohio","39",,,,,"0000881629","0000570441","Lucas County","A","+41678167","-083497155","06",21792,47121,96747,56017,18895,31978,17415
"G3900970","1990","OH",,,,,,,,,,,"99","Madison","097",,,"3","1840",,,,"9999","2","Ohio","39",,,,,"0001204991","0000001873","Madison County","A","+39896820","-083401323","06",2092,5198,9632,3777,1058,1500,639
"G3900990","1990","OH",,,,,,,,,,,"99","Mahoning","099",,,"3","9320",,,,"9999","2","Ohio","39",,,,,"0001075546","0000021057","Mahoning County","A","+41017147","-080772601","06",13895,30975,70170,29509,7456,16662,7991
"G3901010","1990","OH",,,,,,,,,,,"99","Marion","101",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001046003","0000000787","Marion County","A","+40585721","-083160746","06",3245,7577,17883,6337,2113,2829,1255
"G3901030","1990","OH",,,,,,,,,,,"28","Medina","103",,,"3","1692",,,,"1680","2","Ohio","39",,,,,"0001091834","0000004072","Medina County","A","+41117833","-081901405","06",3917,9630,30200,14973,4413,10069,3760
"G3901050","1990","OH",,,,,,,,,,,"99","Meigs","105",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001112283","0000007655","Meigs County","A","+39075823","-082019038","06",2258,3056,6368,1365,651,722,352
"G3901070","1990","OH",,,,,,,,,,,"99","Mercer","107",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001199910","0000025978","Mercer County","A","+40541993","-084629032","06",2074,3757,11748,2848,1319,1243,791
"G3901090","1990","OH",,,,,,,,,,,"99","Miami","109",,,"3","2000",,,,"9999","2","Ohio","39",,,,,"0001054203","0000005595","Miami County","A","+40053520","-084228387","06",4157,9878,23837,10475,3101,5789,2656
"G3901110","1990","OH",,,,,,,,,,,"99","Monroe","111",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001179899","0000004964","Monroe County","A","+39729247","-081079816","06",1453,1662,5105,904,383,424,265
"G3901130","1990","OH",,,,,,,,,,,"99","Montgomery","113",,,"3","2000",,,,"9999","2","Ohio","39",,,,,"0001195815","0000006953","Montgomery County","A","+39752100","-084290229","06",28307,54332,114489,75759,24181,48439,26023
"G3901150","1990","OH",,,,,,,,,,,"99","Morgan","115",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001081834","0000010837","Morgan County","A","+39612958","-081850797","06",963,1589,4480,926,360,454,208
"G3901170","1990","OH",,,,,,,,,,,"99","Morrow","117",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001050361","0000004747","Morrow County","A","+40525913","-082797934","06",1474,3446,7910,2251,844,796,437
"G3901190","1990","OH",,,,,,,,,,,"99","Muskingum","119",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001721428","0000020630","Muskingum County","A","+39965646","-081946898","06",4977,9941,21966,6887,2722,3352,1847
"G3901210","1990","OH",,,,,,,,,,,"99","Noble","121",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001033460","0000014464","Noble County","A","+39766920","-081453275","06",673,1508,3803,611,237,289,114
"G3901230","1990","OH",,,,,,,,,,,"99","Ottawa","123",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0000660698","0000946159","Ottawa County","A","+41593455","-083056788","06",2270,4232,10787,4434,1561,2512,1135
"G3901250","1990","OH",,,,,,,,,,,"99","Paulding","125",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001078165","0000006832","Paulding County","A","+41117567","-084577226","06",1184,2275,6251,1315,569,510,352
"G3901270","1990","OH",,,,,,,,,,,"99","Perry","127",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001061989","0000006684","Perry County","A","+39735104","-082236075","06",2028,4076,9431,1914,832,706,424
"G3901290","1990","OH",,,,,,,,,,,"99","Pickaway","129",,,"3","1840",,,,"9999","2","Ohio","39",,,,,"0001300587","0000012138","Pickaway County","A","+39639560","-083032285","06",2937,6568,13244,4522,1288,1900,921
"G3901310","1990","OH",,,,,,,,,,,"99","Pike","131",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001143535","0000006363","Pike County","A","+39083659","-083072020","06",2719,3204,5645,1652,678,712,489
"G3901330","1990","OH",,,,,,,,,,,"28","Portage","133",,,"3","1692",,,,"0080","2","Ohio","39",,,,,"0001275360","0000038123","Portage County","A","+41171000","-081197599","06",4507,12609,33074,14434,3522,9131,5449
"G3901350","1990","OH",,,,,,,,,,,"99","Preble","135",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001100310","0000003940","Preble County","A","+39742384","-084652255","06",2440,4574,12006,3588,1074,1176,611
"G3901370","1990","OH",,,,,,,,,,,"99","Putnam","137",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001253330","0000000943","Putnam County","A","+41022141","-084128383","06",1864,2641,9818,2559,1388,1196,562
"G3901390","1990","OH",,,,,,,,,,,"99","Richland","139",,,"3","4800",,,,"9999","2","Ohio","39",,,,,"0001287325","0000008608","Richland County","A","+40775350","-082536025","06",7919,13616,34073,12088,4242,6641,2784
"G3901410","1990","OH",,,,,,,,,,,"99","Ross","141",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001783092","0000011776","Ross County","A","+39328618","-083059872","06",4821,9940,17938,6405,2220,2842,1365
"G3901430","1990","OH",,,,,,,,,,,"99","Sandusky","143",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001059837","0000022260","Sandusky County","A","+41356640","-083145322","06",3055,6063,17205,6321,2195,2828,1326
"G3901450","1990","OH",,,,,,,,,,,"99","Scioto","145",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001585919","0000009832","Scioto County","A","+38806229","-082987386","06",8456,10240,18029,7753,2727,2742,1638
"G3901470","1990","OH",,,,,,,,,,,"99","Seneca","147",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001426118","0000004611","Seneca County","A","+41126893","-083125553","06",3067,6004,16799,5068,2034,2583,1111
"G3901490","1990","OH",,,,,,,,,,,"99","Shelby","149",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001060097","0000004556","Shelby County","A","+40328870","-084204745","06",2197,5207,11511,3695,1681,2070,1004
"G3901510","1990","OH",,,,,,,,,,,"99","Stark","151",,,"3","1320",,,,"9999","2","Ohio","39",,,,,"0001492295","0000012339","Stark County","A","+40814050","-081365774","06",18490,39365,99041,38463,11312,23340,11142
"G3901530","1990","OH",,,,,,,,,,,"28","Summit","153",,,"3","1692",,,,"0080","2","Ohio","39",,,,,"0001069162","0000018889","Summit County","A","+41129651","-081532341","06",21084,52008,114973,65917,17075,45277,21108
"G3901550","1990","OH",,,,,,,,,,,"99","Trumbull","155",,,"3","9320",,,,"9999","2","Ohio","39",,,,,"0001595020","0000047241","Trumbull County","A","+41315261","-080755132","06",11806,25276,65482,23886,6238,11458,5676
"G3901570","1990","OH",,,,,,,,,,,"99","Tuscarawas","157",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001470150","0000010101","Tuscarawas County","A","+40446309","-081473953","06",5563,9936,25730,6742,2235,3319,1667
"G3901590","1990","OH",,,,,,,,,,,"99","Union","159",,,"3","1840",,,,"9999","2","Ohio","39",,,,,"0001130995","0000000843","Union County","A","+40305099","-083374523","06",1303,3590,9033,3115,1020,1676,790
"G3901610","1990","OH",,,,,,,,,,,"99","Van Wert","161",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001062186","0000001036","Van Wert County","A","+40855603","-084585647","06",1216,2833,9952,2550,1124,1200,622
"G3901630","1990","OH",,,,,,,,,,,"99","Vinton","163",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001072541","0000002279","Vinton County","A","+39250218","-082485640","06",1147,1729,2917,619,215,227,109
"G3901650","1990","OH",,,,,,,,,,,"21","Warren","165",,,"3","1642",,,,"1640","2","Ohio","39",,,,,"0001035678","0000018819","Warren County","A","+39429839","-084167334","06",7363,10583,24922,12420,4700,8841,4322
"G3901670","1990","OH",,,,,,,,,,,"99","Washington","167",,,"3","6020",,,,"9999","2","Ohio","39",,,,,"0001645280","0000012799","Washington County","A","+39460344","-081494182","06",3214,5876,17557,6082,2336,3586,1760
"G3901690","1990","OH",,,,,,,,,,,"99","Wayne","169",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001438485","0000002443","Wayne County","A","+40829618","-081889985","06",6694,9723,25707,8585,2798,5689,2982
"G3901710","1990","OH",,,,,,,,,,,"99","Williams","171",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001092448","0000003326","Williams County","A","+41564595","-084584619","06",1672,3908,11232,3144,1298,1454,632
"G3901730","1990","OH",,,,,,,,,,,"99","Wood","173",,,"3","8400",,,,"9999","2","Ohio","39",,,,,"0001599015","0000008298","Wood County","A","+41361006","-083622380","06",2993,7408,23920,11095,4622,8675,5339
"G3901750","1990","OH",,,,,,,,,,,"99","Wyandot","175",,,"3","9999",,,,"9999","2","Ohio","39",,,,,"0001050606","0000005202","Wyandot County","A","+40847753","-083303441","06",1225,2154,7040,1973,722,881,366
"G4000010","1990","OK",,,,,,,,,,,"99","Adair","001",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001491070","0000003523","Adair County","A","+35878036","-094658226","06",2453,2356,3229,1592,284,628,422
"G4000030","1990","OK",,,,,,,,,,,"99","Alfalfa","003",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002244773","0000038319","Alfalfa County","A","+36731338","-098323046","06",401,642,1752,804,203,583,212
"G4000050","1990","OK",,,,,,,,,,,"99","Atoka","005",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002533948","0000030273","Atoka County","A","+34379391","-096046294","06",1583,1776,2712,1248,190,523,331
"G4000070","1990","OK",,,,,,,,,,,"99","Beaver","007",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0004699452","0000008346","Beaver County","A","+36752961","-100480776","06",418,561,1380,843,148,455,157
"G4000090","1990","OK",,,,,,,,,,,"99","Beckham","009",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002335866","0000005978","Beckham County","A","+35264820","-099688986","06",1662,2424,3947,2054,594,877,627
"G4000110","1990","OK",,,,,,,,,,,"99","Blaine","011",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002405010","0000026840","Blaine County","A","+35877489","-098427986","06",812,1345,2984,1133,291,525,402
"G4000130","1990","OK",,,,,,,,,,,"99","Bryan","013",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002353924","0000089706","Bryan County","A","+33970162","-096254831","06",2966,3638,5767,3794,624,1917,1505
"G4000150","1990","OK",,,,,,,,,,,"99","Caddo","015",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0003311127","0000031024","Caddo County","A","+35182336","-098380745","06",2955,3371,6971,2851,382,1329,841
"G4000170","1990","OK",,,,,,,,,,,"99","Canadian","017",,,"7","5880",,,,"9999","3","Oklahoma","40",,,,,"0002330721","0000013859","Canadian County","A","+35539318","-097980893","06",2962,5222,14997,12520,2903,5377,2368
"G4000190","1990","OK",,,,,,,,,,,"99","Carter","019",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002133780","0000025710","Carter County","A","+34249137","-097286756","06",3228,5173,9915,5085,1059,2533,1259
"G4000210","1990","OK",,,,,,,,,,,"99","Cherokee","021",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001945318","0000065697","Cherokee County","A","+35905744","-094998885","06",2909,3307,5338,3911,831,2515,1842
"G4000230","1990","OK",,,,,,,,,,,"99","Choctaw","023",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002004582","0000069287","Choctaw County","A","+34026995","-095553496","06",2220,1912,3443,1207,332,434,267
"G4000250","1990","OK",,,,,,,,,,,"99","Cimarron","025",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0004753001","0000015874","Cimarron County","A","+36743901","-102515919","06",347,289,707,473,46,225,107
"G4000270","1990","OK",,,,,,,,,,,"99","Cleveland","027",,,"7","5880",,,,"9999","3","Oklahoma","40",,,,,"0001388680","0000057562","Cleveland County","A","+35200821","-097328474","06",4821,11794,27267,26708,5662,16701,9960
"G4000290","1990","OK",,,,,,,,,,,"99","Coal","029",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001342266","0000007964","Coal County","A","+34595613","-096300670","06",720,793,1335,523,106,203,144
"G4000310","1990","OK",,,,,,,,,,,"99","Comanche","031",,,"7","4200",,,,"9999","3","Oklahoma","40",,,,,"0002769824","0000037502","Comanche County","A","+34655859","-098463570","06",3865,8033,20567,15741,3158,7923,3690
"G4000330","1990","OK",,,,,,,,,,,"99","Cotton","033",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001649025","0000013738","Cotton County","A","+34284831","-098373904","06",772,880,1575,714,109,292,104
"G4000350","1990","OK",,,,,,,,,,,"99","Craig","035",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001971233","0000004362","Craig County","A","+36759826","-095217817","06",1328,1925,3407,1632,520,625,352
"G4000370","1990","OK",,,,,,,,,,,"99","Creek","037",,,"7","8560",,,,"9999","3","Oklahoma","40",,,,,"0002474990","0000036843","Creek County","A","+35901840","-096372290","06",4284,7764,14536,6483,1537,2840,1245
"G4000390","1990","OK",,,,,,,,,,,"99","Custer","039",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002555243","0000040121","Custer County","A","+35635738","-099005288","06",1657,2207,4599,3216,648,1717,1443
"G4000410","1990","OK",,,,,,,,,,,"99","Delaware","041",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001918542","0000133709","Delaware County","A","+36414563","-094802479","06",2891,3648,6511,3445,774,1404,684
"G4000430","1990","OK",,,,,,,,,,,"99","Dewey","043",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002590528","0000021059","Dewey County","A","+35993079","-098996491","06",531,666,1397,562,159,305,150
"G4000450","1990","OK",,,,,,,,,,,"99","Ellis","045",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0003183723","0000006993","Ellis County","A","+36214555","-099750152","06",422,390,1155,630,67,287,145
"G4000470","1990","OK",,,,,,,,,,,"99","Garfield","047",,,"7","2340",,,,"9999","3","Oklahoma","40",,,,,"0002741522","0000003888","Garfield County","A","+36378521","-097784521","06",3080,5674,13587,6900,1592,4444,2017
"G4000490","1990","OK",,,,,,,,,,,"99","Garvin","049",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002095729","0000011822","Garvin County","A","+34709442","-097310735","06",2958,3556,6340,2745,401,1157,642
"G4000510","1990","OK",,,,,,,,,,,"99","Grady","051",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002851717","0000011221","Grady County","A","+35019608","-097887040","06",3239,4920,9019,4822,880,2209,1271
"G4000530","1990","OK",,,,,,,,,,,"99","Grant","053",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0002591620","0000007892","Grant County","A","+36798976","-097789295","06",326,546,1445,801,214,447,169
"G4000550","1990","OK",,,,,,,,,,,"99","Greer","055",,,"7","9999",,,,"9999","3","Oklahoma","40",,,,,"0001656068","0000011150","Greer County","A","+34930896","-099557685","06",743,893,1465,876,195,326,136
