Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Modlin and Associates Alcohol and Drug,Treatment and Education Center,,174 North Martin Luther King Boulevard,,,Lexington,KY,40507,(859)263-3353,,,SA/TX/OP/DU/,8512KY40507
Morton Center Inc,,,535 West 2nd Street,,,Lexington,KY,40508,(859)281-0077,,,SA/TX/OP/AD/DD/DU/CJ/PI/OA/,5030KY40508
Patti Hards Marriage and Family Therapy Practice,,,1517 Nicholasville Road,Doctors Park,,Lexington,KY,40503,(859)278-4364,,,MH/TX/OP/DD/DU/SS/,1484KY40503
Saint Joseph Hospital,I Saint Joseph Driye,,,,,Lexington,KY,40504,(859)313-1647 Intake: (859)313-1879,,,MI/TX/DT/ML/HI/DD/MD/MC/PI/OA/,6779KY40504
Shepherds House Inc,,,154 Bonnie Brae Drive,,,Lexington,KY,40508,(859)252-1939,,,MH-SA/TX/HH/RR/,1746KY40508
University of Kentucky Healthcare,,,3470 Blazer Parkway,,,Lexington,KY,40509,(859)323-6021,,,MH/TX/OP/OW/MD/MC/PI/MI/,6658KY40509
Van Hoose and Associates,,,501 Darby Creek Road,Suite 3,,Lexington,KY,40509,(859)263-2377,,,MH/TX/OP/DD/PI/MI/,8047KY40509
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,2250 Leestown Road,,,Lexington,KY,40511,(859)233-4511x3816,,,SA/TX/OP/MC/PI/MI/OA/,4561KY40511
Adanta Behavioral Health Services,Liberty Clinic,,322 Middleburg Street,,,Liberty,KY,42539,(606)787-9472 Hotline: (800)633-5599,,,MH-SA/TX/OP/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,0497KY42539
Windows of Discovery,,,I 05 South Broad Street,,,London,KY,40741,(606)864-3569,,,MH/TX/OP/CJ/PI/MI/SS/OA/,1973KY40741
Pathways Inc,Lawrence County Outpatient Unit,,314 East Madison Avenue,,,Louisa,KY,41230,(606)638-4312 l-lotline: (606)324-1141 (800)562-8909,,,MH-SA/TX/OP/AD/DD/HV/DU/MC/PI/MI/SS/OA/,4587KY41230
Addiction Recoverv Center,I 030 West Market street,,,,,Louisvilk,KY,40202,(502)561-9001 Intake (502)585-4848,,,SA/TX/OP/DD/DU/CJ/SS/OA/,7854KY40202
Alcohol Awareness Counseling,,,4400 Breckenridge Lane,Breckenridge Business Center Suite 307,,Louisville,KY,40218,(502)493-2706,,,SA/TX/OP/DU/CJ/SS/,1251KY40218
Baptist Hospital/East,Chemical Depcndem:y Program,,4000 Kresge Way,,,Louisville,KY,40207,(502)896-7105 l-lotline: (502)896-7105,www.baptisteast.com,,MH-SA/TX/DT/OP/PH/HI/OW/DU/MD/MC/PI/MI/SS/OA/,8244KY40207
Bluegrass,Pleasant Grove Counseling Center,,5330 South 3rd Street,Suite 114,,Louisville,KY,40214,(502)361-1200,,,SA/TX/OP/DU/CJ/PI/OA/,0811KY40214
Bridge Over Troubled Water,,,5123 Poplar Level Road,,,Louisville,KY,40219,(502)961-5565,,,SA/TX/HH/RR/PW/CJ/,6205KY40219
CARITAS Peace Cenh::r,,,2020 Newburg Road,Suite 200,,Louisville,KY,40205,(502)451-3331 Hotline: (800)451-3637,,,SA/TX/DT/OP/AD/DD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,4825KY40205
CD Counsding,,,4342 Taylor Boulevard,,,Louisville,KY,40215,(502)364-9800,,,SA/TX/DT/OP/PH/OW/DU/CJ/SS/OA/,6963KY40215
Center for Consulting Services/East,,,4400 Breckinridge Lane,,,Louisville,KY,40218,(502)495-7800 lntakt:: (502) 589-1100 (800) 264-8799,,,WW/WS/EV/CN/CO/UN/II/ES/TX/OP/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,1409KY40218
Center for Consulting Services/West, 2225 West Broadway,,,,,Louisville,KY,40211,(502)589-8910 Intake: (502)589-1100 Hotline: (502)583-3951 (502)589-4314,,,MH/TX/OP/AD/HV/PW/OW/MD/MC/PI/MI/SS/,7181KY40211
Center for Supported Living,,,2105 Crums Lane,,,Louisville,KY,40216,I 502 l 589-8915,,,IN/IA/KE/DD/-/O//IIOO/WW/SE/VE/NC/OU/NI/Y/MH/TX/OP/DD/OW/MD/MC/PI/MI/SS/OA/,9733KY40216
Central State Hospital,Dual Diagnosis Unit,,I 0510 LaGrange Road,,,Louisville,KY,40223,(502)253-7154,,,SA/TX/DT/ML/HI/DD/MD/MC/PI/MI/SS/OA/,7284KY40223
Charter Louisville Behav Health Svstem,,,1405 Browns Lane,,,Louisville,KY,40207,(502)896-0495 Intake: (502)896-0496 (800)292-2747 1-1otline: (800)242-7837,,,MH/TX/DT/OP/PH/HI/AD/DD/DU/MC/PI/MI/SS/OA/,6994KY40207
David Harmon and Associates,Eastern Star Baptist Church,,824 South 24th Stred,,,Louisville,KY,40211,(502)896-8006,,,TX/OP/DU/CJ/PI/MI/SS/OA/,3160KY40211
David Harmon and Associates,,,4010 Dupont Circk,Suite 226,,Louisville,KY,40207,(502)896-8006,,,MH-SA/TX/OP/AD/DD/DU/CJ/PI/MI/SS/OA/,4352KY40207
Dr Donald T Stokes and Associates Inc,,,1941 Bishop Lane,Watterson City West Building Suite 505,,Louisville,KY,40218,(502)459-6675,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/PI/OA/,4044KY40218
Healing Place,,,1017 \Vest Market Stret:t,,,Louisville,KY,40202,(502)585-4848,,,TX/DT/HH/OP/RR/DU/OA/,6641KY40202
Interlink Counst:ling Services Inc,,,8311 A and B Preston Highway,,,Louisville,KY,40219,(502)964-7147 l-lotline: (800)201-4464,www.interlink-serv1ces.org,,SA/TX/OP/RR/DD/HV/DU/MI/SS/OA/,7536KY40219
Jcfforson County Drug Court,,,200 South 7th Street,Suite 102,,Louisv1lk,KY,40202,(502)574-5505,,,SA/TX/OP/AD/OW/CJ/OA/,4982KY40202
John P Sohan Therapy Services,,,1169 Eastern Parkway,Medical Arts Building Suite 3358,,Louisville,KY,40217,(502)458-8348,,,MH/TX/OP/AD/DD/OW/PI/MH/SS/OA/,9190KY40217
Leap Inc,,,310 West Liberty Street,,,Louisville,KY,40202,(502)561-0469,,,SA/TX/OP/OW/DU/CJ/SS/OA/,5486KY40202
Leap Inc,,,5201 Dixie Highway,,,Louisville,KY,40216,(502)447-1391,,,SA/TX/OP/DU/CJ/SS/OA/,2384KY40216
Lighthouse Adolescent Recovery Center,,,I 935 Bluegrass Avenue,,,Louisville,KY,40215,(502)366-0705 Intake: (502)589-8787,,,SA/TX/RR/AD/DD/OW/CJ/MD/PI/MI/SS/OA/,2648KY40215
MORE Ccntcr/l'vlcthadone/Opiate,Rehabilitation and Education,,1448 South 15th Street,,,Louisville,KY,40210,(502)574-6131,,,SA/TX/DT/ML/OP/PW/OW/,3398KY40210
Morton Center Inc,,,982 Eastern Parkway,Kosair Charities Center,,Louisville,KY,40217,(502)636-1448,,,SA/TX/OP/AD/OW/DU/MD/PI/OA/,1470KY40217
"Ne,\ Beginnings DUI Program",,,3934 Dixie Highway,Professional Ctr Office Bldg Room 330,,Louisville,KY,40216,(502)459-0391,,,SA/TX/DU/CJ/SS/,5035KY40216
l\!cw Beginnings DUI Program,,,2210 Meadow Drive,Kennedy Building Suite 5,,Louisville,KY,40218,(502)459-0391,,,SA/TX/OP/SS/OA/,7070KY40218
New Beginnings Substance Abuse Program,,,2600 West Broadway,Suite 209 Lyles Mall,,Louisville,KY,40211,(502)459-0391,,,SA/TX/OP/DU/CJ/SS/OA/,9250KY40211
Patrick Whelan,,,1238 East Broadway,,,Louisville,KY,40204,(502)584-0757,,,SA/TX/OP/PI/SS/OA/,1034KY40204
Rehabilitation and Recoverv Inc,,,I I 69 Eastern Parkway,Suite 1138,,Louisville,KY,40217,(502)451-3900 Intake: (502)459-6624 (502)459-6632,,,MH-SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,5851KY40217
Renaissance House,,,1436 South Shelby Street,,,Louisville,KY,40217,(502)634-3948 Intake: (502)241-8454 Hotline: (502)583-3951,,,SA/TX/HH/RR/CJ/MD/MC/PI/MH/SS/OA/,1711KY40217
Seven Counties Services,Jefferson Ale and DA Center (JADAC),,600 South Preston Street,,,Louisville,KY,40202,(502)583-3951,,,SA/TX/DT/OP/PH/RR/DD/PW/OW/DU/MC/PI/MI/SS/OA/,1950KY40202
Seven Counties Services,Lighthouse Intensive Outpatient Prog,,1204 South 3rd Street,,,Louisville,KY,40203,(502)637-9332 Intake: (502)589-8787 Hotline: (502)589-8630,,,SA/TX/OP/PH/AD/DD/MD/MC/PI/SS/OA/,4185KY40203
Seven Counties Services,,,101 West Muhammed Ali Boulevard,,,Louisville,KY,40202,(502)585-5947 Intake: (502)589-1100 Hotline: (502)589-4313,,,MH/TX/DT/OP/PH/RR/HI/AD/DD/PW/DU/CJ/MD/MC/PI/SS/OA/,1855KY40202
Shelton Counseling,,,231 North I 9th Street,,,Louisville,KY,40203,(502)375-1034 Intake: (502)583-6010,,,SA/TX/OP/DU/CJ/OA/,5566KY40203
Tabler/Dawson and Associates,,,2520 Bardstown Road,,,Louisville,KY,40205,(502)452-1551,,,SA/TX/DT/OP/PH/AD/DD/DU/MD/MC/PI/SS/OA/,8029KY40205
Talbot House,,,520 West Saint Catherine Street,,,Louisville,KY,40203,(502)587-0669,,,SA/TX/HH/RR/SS/,7204KY40203
Ten Broeck Hospital,Substance Abuse Services,,8521 LaGrange Road,,,Louisville,KY,40242,(502)426-6380,,,MH-SA/TX/DT/OP/PH/HI/AD/DD/DU/MD/MC/PI/MH/SS/OA/,2816KY40242
The Healing Place,,,1607 West Broadway,,,Louisville,KY,40203,(502)585-4848xl01 Intake: (502)568-6580,www.thehealingplace.org,,SA/TX/DT/HH/OP/PH/RR/DD/HV/PW/OW/OA/,1881KY40203
Thomas J Bumpas,,,6000 Brownsboro Park Boulevard,SuiteG,,Louisville,KY,40207,(502)893-6789,,,SA/TX/OP/OW/MD/MC/PI/MI/SS/OA/,7012KY40207
Volunteers of America Inc,Freedom House,,1432 South Shelby Street,,,Louisville,KY,40217,(502)634-0082 Hotline: (502)455-4467,,,SA/TX/HH/OP/RR/PW/OW/SS/OA/,5215KY40217
Volunteers of America Inc,Third Step Program,,1436 South Shelby Street,,,Louisville,KY,40217,(502)636-0771,,,SA/TX/RR/HV/PI/MH/SS/OA/,1544KY40217
Wellness Institute Inc,,,332 West Broadway,Suite 1213,,Louisville,KY,40202,(502)589-9355 Intake: (502)589-1095 Hotline: (502)589-9355 (502)589-1095,www.intervcntioninfo.org,,SA/TX/OP/CJ/MI/SS/OA/,1965KY40202
Wellspring,Schizophrenia Foundation of Kentucky,,117 West Saint Catherine Strct:t,,,Louisville,KY,40203,(502)561-0003 Intake (502)637-4361,,,MH-SA/TX/HI/RR/DD/OW/MD/SS/OA/,8868KY40203
Alcohol and Drug Counsd111g Center,,,163 West Arch Street,,,Madisonville,KY,42431,(270)821-0704,,,SA/TX/OP/AD/DD/HV/PW/DU/CJ/SS/,2319KY42431
Behavioral Resoun.:cs Inc,,,100 YMCA Drive,,,Madisonville,KY,42431,(270)824-9355 l-lotline: (877)825-9355 (270)824-9355,,,SA/TX/ML/HH/OP/AD/DD/HV/PW/OW/DU/CJ/SS/OA/,1211KY42431
DUI Defendant Rekrral Svstcms Inc,,,333 1/2 Unwn Street,,,Madisonville,KY,42431,(270)821-1784 Intake: (800)717-6727,,,SA/TX/OP/DU/SS/,6602KY42431
l'vtadisonville Re!!.ional Medical Center,Addiction Reco\\ufffdry Center (ARC ),,900 Hospital Drive,,,Madisonville,KY,42431,(270)825-5645 Intake: (270)825-5650,,,SA/TX/DT/OP/PH/RR/HI/DD/HV/PW/OW/MD/MC/PI/MI/,7677KY42431
Penll\nwal l'vll-1/l'vlR Board,,,1301 West Noel Avenue,,,Madisonville,KY,42431,(270)821-8874 Intake: (877)473-7766 Hotlme: (877)473-7766,,,MH-SA/TX/OP/PW/DU/CJ/MC/PI/MI/SS/OA/,3485KY42431
Cumberland River,Comprehensive Care Center,,Rural Route 9,Box 904,,Manchester,KY,40962,(606) 598-5172,,,MH/TX/OP/AD/DD/OW/DU/MD/MC/PI/MI/SS/OA/,8423KY40962
DUI Defendant Referral Systems Inc,,,224 White Street,,,Manchester,KY,40962,(859)254-9187 Intake (800)468-4349,,,SA/TX/OP/DU/SS/OA/,6672KY40962
Methodist Hospital,,,212 West Depot Street,,,Marion,KY,42064,(270)965-9722 Intake: (270)965-9917,,,MH-SA/TX/OP/AD/DU/MC/PI/MI/OA/,8708KY42064
Four Rivers Behavioral Health,William 1-1 Fuller Memorial SA Center,,1525 Cuba Road,,,Mayfield,KY,42066,(270)247-2588 Hotline: (800)592-3980,,,SA/TX/DT/OP/RR/OW/DU/CJ/MC/PI/MI/SS/,9943KY42066
Western Kentucky Drug and Alcohol,Intervention Services lnc/Mavfield,,130 I Princeton Drive,,,Mayfield,KY,42066,(270)247-4212 Intake: (800)273-1282,,,SA/TX/OP/DU/CJ/PI/OA/,7818KY42066
Comprehend Inc/Mason County,Communitv Mental Health Center,,611 Forest Avenue,,,Maysville,KY,41056,(606)564-4016 Hotline: (877)852-1523,,,MH/TX/OP/AD/DD/PW/DU/MD/MC/PI/MI/SS/OA/,3352KY41056
Cumberland River,Comprehensive Care Center,,324 I /2 North 19th Street,,,Middlesboro,KY,40965,(606)248-4949 Hotline: (800)467-8019,,,MH-SA/TX/OP/AD/DU/MC/PI/MI/SS/OA/,5676KY40965
Adanta Behavioral Health Services,Wayne County Clinic,,802 Columbia Avenue,,,Monticello,KY,42633,(606)348-9318 l-lotline: (800)633-5599,,,MH-SA/TX/OP/AD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,0631KY42633
Morehead Professional Associates,,,538 Hecks Plaza,,,Morehead,KY,40351,(606)780-9333,,,SA/TX/ML/OP/,6408KY40351
Pathwavs Inc,Rowan county Outpatient Unit,,325 East Main Street,,,Morehead,KY,40351,(606)784-4161 l-lotline: (606)324-1141 (800)562-8909,,,SA/TX/OP/AD/HV/PW/OW/DU/MC/PI/MI/SS/OA/,7574KY40351
River Valle\\u00b7 Behavioral Health Care,,,"233 North ""i""ownsend Street",,,Morganfield,KY,42437,(270)389-3240 Intake: (800)769-4920 Hotline: (800)433-7291 (270)684-9466,,,MH/TX/OP/OW/DU/MD/MC/PI/MH/SS/OA/,5527KY42437
Lifeskills Inc,Butler County Office,,211 G. L. Smith Street,,,Morgantown,KY,42261,(270)526-3877 l-lotline: (270)843-4357 (800)223-8913,,,MH/TX/OP/PW/DU/CJ/MD/MC/PI/MI/SS/OA/,6514KY42261
Pathwavs Inc,Hillcrest Hall,,2479 Grassy Lick Road,,,Mount Sterling,KY,40353,(859)498-6574 Hotline: (606)324-1141 (800)562-8909,,,SA/TX/RR/AD/MD/PI/SS/OA/,2678KY40353
Lifeskills Inc,Hart County Office,,118 West U111on Street,,,Munfordville,KY,42765,(270)524-9883 Hotline: (800)223-8913 (270)843-4357,,,MH/TX/OP/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,9823KY42765
Behavioral Medicine Inc,National I lotel,,I 00 North 6th Street,,,Murray,KY,42071,(270)753-4197,,,SA/TX/OP/DU/CJ/,0471KY42071
four Rivers Behavioral Health,Callowav Countv Mental Health,,903 Sycamore Sirect,,,Murray,KY,42071,(270)753-6622 Hotline: (800)592-3980,,,MH/TX/OP/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,5906KY42071
I\EWPORT,Modlin and Associates,,1699 Monmouth Street,,,Newport,KY,41071,(859)431-7747,,,SA/TX/OP/DU/SS/,2543KY41071
North Key Community Care,Campbell County,I 0th and Monmouth Stn:ets,,,,Newport,KY,41071,(859)431-4450 Intake: (859)331-3292 Hotline (859)431-4450,,,MH-SA/TX/OP/AD/DD/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,8003KY41071
North Key Community Care,,,718 Columbia Street,,,Newport,KY,41071,(859)491-6510 Intake: (859)331-3292,,,MH/TX/OP/DD/MD/MC/PI/MI/SS/OA/,5499KY41071
Bluegrass East Comprehensive Care Ctr,Jessamine County Comprehensive Care,,324 Southview Drive,,,Nicholasville,KY,40340,(859)885-6315 Intake: (859)253-2737 Hotline: (859)233-0444,,,MH-SA/TX/OP/DD/MD/MC/PI/MI/SS/OA/,7344KY40340
Employee Assistance DUI Services Inc,,,5000 Backsquare Drive,Building C,,Owensboro,KY,42301,(270)686-8987 Intake: (800)491-7144,,,MH-SA/TX/OP/DU/PI/MI/SS/OA/,6359KY42301
New Horizons,,,320 Clay Street,,,Owensboro,KY,42303,(270)685-4499,,,SA/TX/HH/RR/DD/DU/CJ/,9866KY42303
Owensboro Area Shelter and Information Services (OASIS),,,,,,Owensboro,KY,42302,(270)685-0260,,,SA/TX/RR/DD/OW/OA/,0432KY42302
River Vallev Behavioral Health,Cigar Facto.ry Complex,,1100 Walnut Street,,,Owensboro,KY,42302,(270)689-6879 Intake: (800)769-4920 Hotline: (270)684-9466 (800)433-7291,,,MH-SA/TX/OP/DU/MD/MC/PI/MI/SS/,4883KY42302
Saradon Cl!nter Inc,,,920 Frederica Street,Midtown Office Complex Suite 410,,Owensboro,KY,42301,(270)683-0300,,,MH-SA/TX/OP/DD/DU/PI/SS/OA/,7768KY42301
Pathwavs Inc,Bath County Outpatient Unit,,664 Slate Avenue,,,Owingsville,KY,40360,(606)674-6690 Hotline: (800)562-8909 (606)324-1141,,,MH/TX/OP/AD/DU/MD/MC/PI/MI/SS/OA/,3306KY40360
Behavioral Medicine Inc,,,I 02 South 31st Street,,,Paducah,KY,42001,(270)753-4197 Intake: (270)442-9203,,,SA/TX/OP/DU/CJ/,8340KY42001
Four Rivers Behavioral Health,Joseph L Friedman SA Center,,1405 South 3rd Street,,,Paducah,KY,42003,(270)442-9131 Hotline: (800)592-3980,,,SA/TX/HH/OP/RR/OW/DU/CJ/MD/MC/PI/MI/SS/,1362KY42003
Western Kentuckv Drug and Alcohol,Intervention Serv1ces lii°c!Paducah,,6th Street,Irvin Cobb Hotel,,Paducah,KY,42001,(270)247-4212 Intake: (800)273-1282,,,SA/TX/OP/DU/CJ/PI/OA/,9736KY42001
Mounta111 Comprl!hcnsive Care Center,Johnson Countv Clinic,I 024 Broadwa�,,,,Paintsville,KY,41240,(606)789-3518 Hotline: (800)422-1060,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,2391KY41240
Bluegrass West Comprehensive Care Ctr,Bourbon County Compn:hensive Can;,,269 East Main Street,,,Paris,KY,40361,(859)987-6127 Intak.:: (859) 253-2737,,,HO/II/IN/CJ/OO//OOO/MH/TX/OP/DU/CJ/MD/MC/PI/SS/OA/,2073KY40361
Cronev and Clark Inc,,,24 Clinic Drive,,,Paris,KY,40361,(859)987-0950,,,MH/TX/OP/DU/MC/MI/SS/OA/,0502KY40361
DUI Defendant Referral Svstems Inc,,,419 3rd Street,,,Pikeville,KY,41501,(606)432-5774,,,SA/TX/OP/DD/DU/SS/,8472KY41501
Mountain Comprehensive Care Center,Pike County Outpatient Clinic,,Schenck Building,Box 2646,,Pikeville,KY,41501,(606)432-3143 Hotline: (800)422-1060,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,9126KY41501
Cumberland River,C::omprehensive Care Center,,110 Kentucky Avenue,,,Pineville,KY,40977,(606)337-6137 Hotline: (606)864-2104,,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,2166KY40977
Mountain Comprehensive Care Center,Layne House,,1416 South Lake Drive,,,Prestonsburg,KY,41653,(606)886-7839 Hotline: (800)422-1060,,,SA/TX/DT/RR/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,1957KY41653
Mountain Comprehensive Care Center,Outpatient,,18 South Front Avenue,,,Prestonsburg,KY,41653,(606)886-8572x230 Intake: (606)886-8572 Hotline: (800)422-1060,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/PI/MI/SS/OA/,8504KY41653
Pennyroyal Mental Health Services,Caldwell.County Mental Health Center,,115 McGoodwin Street,,,Princeton,KY,42445,(270)365-2008 Hotline: (877)473-7766,,,MH-SA/TX/OP/DU/CJ/MD/MC/PI/MI/SS/OA/,3222KY42445
Western Kentucky Drug and Alcohol,Intervention Services Inc/Princeton,,108 West Main Street,,,Princeton,KY,42445,(270)247-4212,,,SA/TX/OP/DU/CJ/PI/OA/,3024KY42445
Communicare Clinic,Radcliffe Office,,1072 South Dixie Highway,,,Radcliff,KY,40160,(270)351-8166 Hotline: (270)351-8166,,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,3152KY40160
Lincoln Trail Hospital,United Health Care,,3909 South Wilson Road,,,Radclif[,KY,40160,(270)351-9444,,,MH/TX/DT/OP/PH/HI/AD/DD/MD/MC/PI/MI/,2053KY40160
Comprehensive Care Centers,,,415 Gibson Lane,,,Richmond,KY,40475,(859)623-9367 Hotline: (800)928-8000,,,MH/TX/OP/DD/DU/CJ/MC/PI/MI/SS/OA/,2819KY40475
Kentucky Alcohol Offenders,,,202 North I st Street,,,Richmond,KY,40475,(859)624-8967,,,SA/TX/OP/DU/,8478KY40475
Lifestyle Counseling,,,209 West Irvine Street,,,Richmond,KY,40475,(859)582-1362 Hotline: (800)252-1315,,,SA/TX/OP/DD/DU/CJ/SS/OA/,7251KY40475
Lifeskills Inc,Logan County Office,,23 7 East 6th Street,,,Russellville,KY,42276,(270)726-3629,,,MH/TX/OP/DU/CJ/SS/OA/,4066KY42276
Mickey L Lewis Counseling Services,,,219 North Main Street,,,Russellville,KY,42276,(270)726-1757,,,MH-SA/TX/OP/AD/DU/CJ/MD/MC/PI/SS/OA/,3903KY42276
Lifestyle Counseling,,,Old Fire Station Jockey Lot,,,Salyersville,KY,41465,(606)789-1315 Hotline: (800)252-1315,,,SA/TX/OP/DD/DU/CJ/SS/,3315KY41465
Mountain Comprehensive Care Center,Magoffin County Clinic,,145 Allen Drive,Highway 114,,Salyersville,KY,41465,(606)349-3115 l-lotline: (800)422-1060,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,8913KY41465
Pathways Inc,Elliott County Outpatient Unit,,Intersection of Route 7 and Route 32,,,Sandy Hook,KY,41171,(606)738-6163 Hotline: (800)562-8909 (606)324-1141,,,MH/TX/OP/DU/MD/MC/PI/MI/SS/OA/,7752KY41171
Lifeskills Inc,Scottsville Counseling Center,,512 Bowling Green Road,,,Scottsville,KY,42164,(270)237-4481,,,MH/TX/OP/AD/DD/DU/CJ/MC/PI/MI/SS/OA/,2708KY42164
Creative Spirits,Counseling Center,,6 I 5 Washington Street,,,Shelbyville,KY,40065,(502)633-5054,,,SA/TX/OP/AD/DD/DU/MD/SS/OA/,5637KY40065
Family Institute,Project Calm,,702 Washington Street,,,Shelbyville,KY,40065,(502)633-3692,,,SA/TX/OP/RR/DD/DU/CJ/SS/OA/,6816KY40065
Insight Outfitters,,,935 Trout Lane,,,Shelbyville,KY,40065,(502)633-1671,,,MH/TX/OP/DD/HV/PW/CJ/PI/OA/,6989KY40065
Seven Counties Services,,,25 Village Plaza,,,Shelbyville,KY,40065,(502)543-7033 Intake: (502)633-5683 (502)589-0622 Hotline: (800)221-0446 (877)589-4259,,,MH-SA/TX/OP/AD/DD/DU/CJ/MD/MC/PI/MI/SS/OA/,9778KY40065
Seven Counties Services,Bullitt County Center,,130 Vine Street,,,Shepherdsville,KY,40165,(502)955-6447 l-lotline: (800)221-0446,,,MH-SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,2830KY40165
Trummell and Associates Counseling Ctr,,,1729-A Highway 44 East,,,Shepherdsville,KY,40165,(502)543-4766,,,SA/TX/OP/DU/SS/OA/,2761KY40165
Four Rivers Behavioral Health,Livingston County Mental Health,,212 East Adair Street,,,Smithland,KY,42081,(270)928-2723 Hotline: (800)592-3980,,,MH/TX/OP/DD/PW/OW/DU/CJ/PI/MI/SS/OA/,5001KY42081
Adanta Behavioral Health Services,Somerset Clinic/1-lardin Lane,IO I Hardin Lane,,,,Somerset,KY,42503,(606)679-4782 Intake: (606)679-7348 Hotline: (800)633-5599,,,MH/TX/DT/OP/DD/OW/DU/MD/PI/MI/SS/OA/,9610KY42503
Pulaski Child and Adolescent Services,,,113 Hardin Lane,,,Somerset,KY,42503,(606)679-6251 Intake: (606)678-2768 Hotline: (800)633-5599,www.adanta.org,,MH-SA/TX/OP/AD/DD/MD/MC/PI/MI/SS/OA/,6664KY42503
Windows of Discover\\u00b7,,,107 West Mount Vernon Street,,,Somerset,KY,42501,(606)678-9183,,,SA/TX/OP/DU/CJ/PI/MI/SS/OA/,5974KY42501
Commom\ealth,Substance Abuse Specialists,,525 Alexandria Pike,South Hills Medical Center Suite 100,,Southgate,KY,41071,(859)371-4455 Intake: (859)442-7700,,,SA/TX/OP/DD/DU/CJ/PI/MI/,8130KY41071
Mountain Comprehensive Care Center,,,2000 Central Avenue,,,South Williamson,KY,41503,(606)237-9871 Hotline: (800)422-1060,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,3231KY41503
Fort Logan Comprehensive Care Center,,,110 Somerset Street,,,Stanford,KY,40484,(606l365-2197 Intake: (800)928-8000 Hotline: (800)928-8000,www.bluegrass.org,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,2973KY40484
Bluegrass East Comprehensive Care Ctr,Powell County Comprehensive Care,,354 West College Street,,,Stanton,KY,40380,(606)663-2274 Hotline: (800)928-8000,,,MH-SA/TX/ML/OP/DD/MC/PI/MI/SS/OA/,6937KY40380
Seven Counties Services,Spencer County Service Center,,73 East Main Street,,,Taylorsville,KY,40071,(502)477-2577 Hotline: (502)589-4313,,,MH/TX/OP/AD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,7898KY40071
Lifeskills Inc,Monroe Countv Office,,200 East 4th Sireet,,,Tompkinsville,KY,42167,(270)487-5655 Hotline: (800)223-8913,,,MH/TX/OP/DU/MD/MC/PI/MI/SS/OA/,9978KY42167
Comprehend Inc/Lewis County CMHC,Outpatient Alcohol and Drug Office,,505 2nd Street,,,Vanceburg,KY,41179,(606)796-3021 Hotline: (877)852-1523,,,MH/TX/OP/DU/MD/MC/PI/MI/SS/OA/,9693KY41179
Bluegrass West Comprehensive Care Ctr,Woodford County Comprehensive Care,125-B Big Sink Pike,,,,Versailles,KY,40383,(859)873-7316 Hotline: (800)928-8000,www.bluegrass.org,,MH/TX/OP/DU/MD/MC/PI/SS/OA/,1133KY40383
North Key Community Care of,Gallatin County,,203 West Main Street,,,Warsaw,KY,41095,(859)567-4430 Hotline: (859)431-2225,,,MH-SA/TX/OP/PH/DD/CJ/MD/MC/PI/MI/SS/OA/,2019KY41095
Pathwavs Inc,Morgan County Outpatient Unit,,280 Prestonsburg Street,Morgan County Office Building,,West Liberty,KY,41472,(606)743-3139 Hotline: (606)324-1141 (800)562-8909,,,MH-SA/TX/OP/AD/DD/HV/DU/MC/PI/MI/SS/OA/,4899KY41472
Whitesburg DUI Service Agency,Ale and Drug Treatment and Education,,117 Hayes Street,Suite 203,,Whitesburg,KY,41858,(606)633-1130,,,SA/TX/OP/DU/OA/,5642KY41858
Adanta Behavioral Health Services,Whitley City Clinic,South Fork Plaza,Highway 27,,,Whitley City,KY,42653,(606)376-2466 l-lotline: (800)633-5599,,,MH-SA/TX/OP/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,1845KY42653
Cumberland River,Comprehensive Care Center,,Cemetary Road,,,Williamsburg,KY,40769,(606)549-1440 Hotline: (606)864-2104,,,MH/TX/OP/DD/DU/CJ/MD/MC/PI/MI/SS/OA/,4100KY40769
