"","NAME","FIPS","year","totPopE","whiteP","blackP","hispanicP","und18P","age35_49P","age50_64P","ovr65P","VetPercent","noHSP","disbP","povP","UnempP","totUnits","occP","vacantP"
"1745","Webster County, Nebraska","31181",2000,4061,97.78,0.15,0.54,23.57,21.3,17.9,24.3,11.89,16.43,32.78,11.2,5.94,1972,86.61,13.39
"1746","Wheeler County, Nebraska","31183",2000,886,99.1,0,0.56,29.12,22.69,17.27,16.82,11.63,9.19,18.51,20.87,3.18,561,62.75,37.25
"1747","York County, Nebraska","31185",2000,14598,96.27,0.94,1.4,25.28,22.62,15.35,17.35,10.06,12.81,24.25,8.45,3.47,6172,92.71,7.29
"1748","Churchill County, Nevada","32001",2000,23982,79.88,1.56,8.66,28.92,22.07,15.52,11.95,16.36,14.89,29.89,8.67,5.87,9732,91.57,8.43
"1749","Clark County, Nevada","32003",2000,1375765,60.23,8.82,21.96,25.57,22.71,15.61,10.68,11.55,20.55,32.18,10.76,6.56,559799,91.51,8.49
"1750","Douglas County, Nevada","32005",2000,41259,87.81,0.3,7.41,24.02,25.56,20.16,15.17,14.11,8.43,26.09,7.27,5.95,19006,86.29,13.71
"1751","Elko County, Nevada","32007",2000,45291,72.36,0.57,19.73,32.45,24.6,13.82,5.91,9.49,20.86,23.61,8.88,5.69,18456,84.73,15.27
"1752","Esmeralda County, Nevada","32009",2000,971,80.43,0.1,10.2,20.49,21.52,25.23,17.2,18.54,21.1,49.12,15.29,3.28,833,54.62,45.38
"1753","Eureka County, Nevada","32011",2000,1651,84.92,0.36,9.57,27.8,24.35,18.9,12.42,12.36,23.28,35.68,12.58,4,1025,64.98,35.02
"1754","Humboldt County, Nevada","32013",2000,16106,74.41,0.48,18.87,31.43,25.91,14.25,7.53,9.54,21.72,24.46,9.71,8.31,6954,82.44,17.56
"1755","Lander County, Nevada","32015",2000,5794,75.68,0.17,18.52,32.15,24.53,17.21,6.96,9.87,20.78,29.72,12.5,7.77,2780,75.29,24.71
"1756","Lincoln County, Nevada","32017",2000,4165,89.05,1.7,5.31,30.13,19.38,19.3,16.16,13.71,16.99,38.87,16.5,5.2,2178,70.71,29.29
"1757","Lyon County, Nevada","32019",2000,34501,83.45,0.59,10.97,27.09,23.37,17.88,13.75,14.81,18.49,36.35,10.41,6.88,14279,91.09,8.91
"1758","Mineral County, Nevada","32021",2000,5071,70.1,4.63,8.44,24.39,20.51,19.86,19.82,17.89,22.88,47.76,15.21,12.93,2866,76.66,23.34
"1759","Nye County, Nevada","32023",2000,32485,84.69,1.15,8.35,23.72,21.49,21.48,18.42,17.63,20.75,43.36,10.75,7.09,15934,83.53,16.47
"1760","Pershing County, Nevada","32027",2000,6693,69.67,5.32,19.33,25.68,25.76,15.31,7.77,12.06,24.06,25.7,11.38,7.62,2389,82.13,17.87
"1761","Storey County, Nevada","32029",2000,3399,89.97,0.26,5.12,19.68,28.3,25.65,13.12,17.89,13.27,44.31,5.78,5.21,1596,91.6,8.4
"1762","Washoe County, Nevada","32031",2000,339486,73,1.98,16.58,24.88,24.24,16.09,10.54,11.9,16.06,28.83,9.96,4.96,143908,91.78,8.22
"1763","White Pine County, Nevada","32033",2000,9181,79.46,4.03,10.98,24.18,24.29,16.63,13.5,14.69,17.98,31.16,10.97,7.57,4439,73.94,26.06
"1764","Carson City, Nevada","32510",2000,52457,78.55,1.73,14.23,23.39,23.62,17.28,14.94,13.84,17.53,31.79,10.02,4.62,21283,94.78,5.22
"1765","Belknap County, New Hampshire","33001",2000,56325,97.09,0.27,0.74,23.65,25.09,18.13,15.08,12.69,14.32,30.77,6.09,3.41,32121,69.92,30.08
"1766","Carroll County, New Hampshire","33003",2000,43666,97.88,0.16,0.48,22.63,24.54,19.45,17.84,14.45,11.8,33.79,7.92,3.79,34750,52.81,47.19
"1767","Cheshire County, New Hampshire","33005",2000,73825,97.27,0.34,0.72,23.29,23.84,16.33,13.66,11.82,13.8,28.59,7.95,6.95,31876,88.78,11.22
"1768","Coos County, New Hampshire","33007",2000,33111,97.66,0.11,0.61,22.83,23.92,17.57,18.46,12.94,23.13,40.19,9.98,5.36,19623,71.15,28.85
"1769","Grafton County, New Hampshire","33009",2000,81743,95.09,0.51,1.12,21.89,23.01,16.3,13.42,11.31,12.33,26.17,8.57,4.83,43729,72.26,27.74
"1770","Hillsborough County, New Hampshire","33011",2000,380841,92.25,1.18,3.19,26.32,26.1,14.96,10.64,10.58,13.04,26.47,6.26,3.41,149961,96.33,3.67
"1771","Merrimack County, New Hampshire","33013",2000,136225,96.42,0.51,1,24.91,26.44,15.7,12.42,11.44,11.84,27.26,5.95,4.33,56244,92.18,7.82
"1772","Rockingham County, New Hampshire","33015",2000,277359,96.06,0.54,1.19,26.44,28.07,16.08,10.13,10.64,9.51,22.6,4.49,2.69,113023,92.48,7.52
"1773","Strafford County, New Hampshire","33017",2000,112233,95.66,0.59,1.03,23.68,24.06,13.82,11.22,11.45,13.64,26.21,9.16,4.08,45539,93.5,6.5
"1774","Sullivan County, New Hampshire","33019",2000,40458,97.59,0.23,0.55,23.86,24.35,17.73,15.78,12.54,16.96,32.04,8.46,3.32,20158,82,18
"1775","Atlantic County, New Jersey","34001",2000,252552,63.94,16.9,12.17,25.28,24.51,15.19,13.64,9.2,21.84,34.46,10.5,7.5,114090,83.29,16.71
"1776","Bergen County, New Jersey","34003",2000,884118,72.27,4.99,10.34,22.97,24.85,16.95,15.25,7.58,13.41,25.37,4.97,4.06,339820,97.35,2.65
"1777","Burlington County, New Jersey","34005",2000,423394,76.33,14.76,4.16,25.16,25.31,15.89,12.57,11,12.84,24.5,4.71,3.95,161311,95.7,4.3
"1778","Camden County, New Jersey","34007",2000,508932,67.79,17.29,9.66,26.75,23.93,14.85,12.53,8.86,19.73,30.99,10.44,6.03,199679,93.02,6.98
"1779","Cape May County, New Jersey","34009",2000,102326,90.04,4.86,3.3,22.34,22.44,18.36,20.21,12.38,18.13,32.4,8.58,8.21,91047,46.29,53.71
"1780","Cumberland County, New Jersey","34011",2000,146438,58.39,19.21,19,25.41,23.02,14.94,13.03,8.37,31.49,38.07,15.05,9.88,52863,92.96,7.04
"1781","Essex County, New Jersey","34013",2000,793633,37.64,40.31,15.42,26.08,22.91,14.71,11.89,6,24.42,34.79,15.55,9.28,301011,94.26,5.74
"1782","Gloucester County, New Jersey","34015",2000,254673,85.7,8.86,2.58,26.36,25.22,15.06,11.65,9.64,15.66,27.31,6.16,5.99,95054,95.44,4.56
"1783","Hudson County, New Jersey","34017",2000,608975,35.34,12.16,39.76,22.58,22.38,13.7,11.38,4.62,29.47,38.98,15.52,8.66,240618,95.81,4.19
"1784","Hunterdon County, New Jersey","34019",2000,121989,92.2,2.16,2.76,25.72,29.15,17.93,10.02,8.38,8.5,16.92,2.57,2.53,45032,96.99,3.01
"1785","Mercer County, New Jersey","34021",2000,350761,64.23,19.36,9.66,24.04,24,15.09,12.58,7.89,18.17,27.77,8.65,7.51,133280,94.39,5.61
"1786","Middlesex County, New Jersey","34023",2000,750162,61.92,8.59,13.59,23.68,24.35,14.52,12.34,7.4,15.64,26.84,6.59,5.18,273637,97.14,2.86
"1787","Monmouth County, New Jersey","34025",2000,615301,80.6,7.76,6.2,26.06,26.07,16.21,12.5,8.81,12.08,24.02,6.31,4.6,240884,93.09,6.91
"1788","Morris County, New Jersey","34027",2000,470212,82,2.66,7.79,24.85,26.33,17.32,11.6,7.73,9.42,21.27,3.87,3.53,174379,97.32,2.68
"1789","Ocean County, New Jersey","34029",2000,510916,89.87,2.82,5.02,23.3,21.22,15.55,22.17,12.48,16.99,32.83,6.95,5.16,248711,80.58,19.42
"1790","Passaic County, New Jersey","34031",2000,489049,51.46,12.38,29.95,26.07,22.97,14.56,12.07,6,26.68,35.74,12.28,7.27,170048,96.36,3.64
"1791","Salem County, New Jersey","34033",2000,64285,79.6,14.4,3.89,25.59,23.57,16.64,14.48,10.92,20.55,33.35,9.47,6.59,26158,92.88,7.12
"1792","Somerset County, New Jersey","34035",2000,297490,74.15,7.25,8.68,25.54,27.59,15.52,11.22,7.11,10.43,19.73,3.77,3.07,112023,97.29,2.71
"1793","Sussex County, New Jersey","34037",2000,144166,93.38,1,3.34,27.9,27.99,16.62,9.12,8.61,10.23,22.58,3.99,3.55,56528,89.92,10.08
"1794","Union County, New Jersey","34039",2000,522541,54.22,20.08,19.71,24.87,23.92,15.1,13.79,7.13,20.72,29.18,8.42,5.56,192945,96.46,3.54
"1795","Warren County, New Jersey","34041",2000,102437,92.16,1.79,3.66,26.06,26.36,15.6,12.89,9.91,15.14,27.55,5.44,3.84,41157,93.93,6.07
"1796","Bernalillo County, New Mexico","35001",2000,556678,48.32,2.46,41.96,25.33,23.59,14.95,11.52,11.32,15.57,32.09,13.7,5.82,239074,92.41,7.59
"1797","Catron County, New Mexico","35003",2000,3543,75.84,0.25,19.16,21.08,22.16,27.04,18.83,16.74,21.64,41.35,24.48,8.9,2548,62.17,37.83
"1798","Chaves County, New Mexico","35005",2000,61382,52.08,1.77,43.83,29.1,21.03,14.55,14.7,10.32,27.45,37.95,21.27,9.03,25647,87.97,12.03
"1799","Cibola County, New Mexico","35006",2000,25595,24.71,0.9,33.42,30.65,22.14,14.77,10.68,10.29,24.96,34.64,24.8,11.48,10328,80.63,19.37
"1800","Colfax County, New Mexico","35007",2000,14189,49.9,0.29,47.49,25.1,22.31,18.92,16.92,13.39,19.21,31.41,14.82,6.42,8959,64.97,35.03
"1801","Curry County, New Mexico","35009",2000,45044,58.74,6.52,30.38,30.11,20.57,12.47,11.46,11.08,21.59,33.33,18.99,6.87,19212,87.27,12.73
"1802","De Baca County, New Mexico","35011",2000,2240,62.81,0.04,35.27,24.11,18.97,17.28,25.36,12.54,27.65,42.81,17.72,5.4,1307,70.54,29.46
"1803","Doña Ana County, New Mexico","35013",2000,174682,32.45,1.29,63.35,29.71,20.37,13.04,10.6,8.82,29.95,32.43,25.39,9.2,65210,91.33,8.67
"1804","Eddy County, New Mexico","35015",2000,51658,57.68,1.3,38.76,28.86,22.17,15,14.69,9.57,25.03,37.06,17.23,6.76,22249,87.1,12.9
"1805","Grant County, New Mexico","35017",2000,31002,48.54,0.36,48.79,26.25,20.4,17.99,16.49,12.8,20.58,37.59,18.69,8.02,14066,86.35,13.65
"1806","Guadalupe County, New Mexico","35019",2000,4680,15.47,1.26,81.22,24.36,25.81,14.98,13.85,10.85,31.66,41.45,21.65,7.68,2160,76.62,23.38
"1807","Harding County, New Mexico","35021",2000,810,52.84,0.37,44.94,20.25,20.12,19.38,28.27,14.44,27.75,47.04,16.3,3.19,545,68.07,31.93
"1808","Hidalgo County, New Mexico","35023",2000,5932,42.68,0.25,56.04,31.73,20.55,15.61,13.62,9.29,31.2,39.55,27.25,9.71,2848,75.56,24.44
"1809","Lea County, New Mexico","35025",2000,55511,54,4.22,39.65,30.06,21.71,13.63,12.2,8.2,32.92,35.19,21.08,9.12,23405,84.17,15.83
"1810","Lincoln County, New Mexico","35027",2000,19411,70.9,0.24,25.63,22.74,22.48,22.01,17.87,14.51,15.45,36.15,14.89,3.93,15298,53.61,46.39
"1811","Los Alamos County, New Mexico","35028",2000,18343,82.05,0.34,11.75,25.8,26.6,20.97,12.1,11.7,3.67,18.45,2.93,2.02,7937,94.46,5.54
"1812","Luna County, New Mexico","35029",2000,25016,39.66,0.73,57.7,30,17.83,16.02,18.19,11.17,40.15,41.87,32.86,17.05,11291,83.23,16.77
"1813","McKinley County, New Mexico","35031",2000,74798,11.9,0.38,12.4,37.98,20.76,11.57,6.9,5.85,34.83,33.59,36.06,17.17,26718,80.38,19.62
"1814","Mora County, New Mexico","35033",2000,5180,16.93,0.1,81.64,26.7,22.8,18.09,15.42,11,30.2,45.15,25.36,13.18,2973,67.84,32.16
"1815","Otero County, New Mexico","35035",2000,62298,55.74,3.67,32.16,29.46,22.07,14.59,11.71,14.54,18.97,31.91,19.27,8.15,29272,78.52,21.48
"1816","Quay County, New Mexico","35037",2000,10155,58.62,0.77,37.98,25.02,20.76,18.97,18.99,12.99,26.18,45.17,20.85,5.25,5664,74.17,25.83
"1817","Rio Arriba County, New Mexico","35039",2000,41190,13.64,0.21,72.89,28.58,23.05,15.42,10.9,8.98,27,41.81,20.31,8.24,18016,83.5,16.5
"1818","Roosevelt County, New Mexico","35041",2000,18018,62.71,1.53,33.29,28.08,18.67,12.71,12.1,8.78,24.75,32.61,22.75,7.99,7746,85.71,14.29
"1819","Sandoval County, New Mexico","35043",2000,89908,50.3,1.58,29.4,29.57,25.19,14.42,10.61,11.19,13.99,30.67,12.13,6.2,34866,90.09,9.91
"1820","San Juan County, New Mexico","35045",2000,113801,46.5,0.38,14.99,32.63,22.72,13.26,9.07,8.63,23.21,32.95,21.52,9.07,43221,87.25,12.75
"1821","San Miguel County, New Mexico","35047",2000,30126,18.89,0.61,77.96,27.45,22.39,15.99,11.72,9.37,25.5,45.6,24.41,8.74,14254,78.11,21.89
"1822","Santa Fe County, New Mexico","35049",2000,129292,45.47,0.52,49.04,24.05,25.52,18.38,10.75,9.55,15.51,29.09,12,4.7,57701,90.96,9.04
"1823","Sierra County, New Mexico","35051",2000,13270,70.5,0.41,26.28,20.09,18.39,20.88,27.66,19.28,23.93,56.5,20.88,6.56,8727,70.05,29.95
"1824","Socorro County, New Mexico","35053",2000,18078,37.59,0.5,48.73,28.38,20.83,15.35,10.88,10.6,27.88,37.37,31.67,9.07,7808,85.49,14.51
"1825","Taos County, New Mexico","35055",2000,29979,33.76,0.27,57.94,24.49,24.75,19.71,12.35,10.61,20.87,36.32,20.94,8.94,17404,72.83,27.17
"1826","Torrance County, New Mexico","35057",2000,16911,57.22,1.51,37.15,30.36,24.4,15.52,9.74,12.16,22.91,41.16,19.03,6.02,7257,83.01,16.99
"1827","Union County, New Mexico","35059",2000,4174,62.72,0,35.1,27.34,21.78,16.77,17.75,9.22,20.14,31.07,18.13,1.87,2225,77.89,22.11
"1828","Valencia County, New Mexico","35061",2000,66152,39.43,1.06,54.98,30.14,23.31,14.77,10.16,11.23,23.89,34.03,16.76,6.33,24643,92.04,7.96
"1829","Albany County, New York","36001",2000,294565,81.79,10.7,3.08,22.57,22.97,15.29,14.46,9.5,13.67,29.09,10.62,6.75,129972,92.72,7.28
"1830","Allegany County, New York","36003",2000,49927,96.59,0.7,0.91,24.42,20.64,15.35,14.02,10.8,16.8,33.61,15.51,9,24505,73.49,26.51
"1831","Bronx County, New York","36005",2000,1332650,14.53,31.24,48.38,29.82,20.96,12.91,10.05,4.11,37.71,45.73,30.68,14.33,490659,94.41,5.59
"1832","Broome County, New York","36007",2000,200536,90.43,3.12,1.99,22.99,22.49,15.76,16.37,10.59,16.19,31.49,12.83,5.35,88817,90.92,9.08
"1833","Cattaraugus County, New York","36009",2000,83955,94.02,1,0.94,26.16,22.75,15.93,14.62,11.51,18.82,33.7,13.73,7.38,39839,80.38,19.62
"1834","Cayuga County, New York","36011",2000,81963,92.43,3.86,1.97,25.09,24.3,15.15,14.41,10.7,20.94,31.23,11.06,5.14,35477,86.13,13.87
"1835","Chautauqua County, New York","36013",2000,139750,91.94,2.02,4.22,24.49,22.33,15.65,16.01,11.13,18.81,34.21,13.84,6.27,64900,84,16
"1836","Chemung County, New York","36015",2000,91070,90.18,5.65,1.77,24.39,23.41,15.51,15.62,11.83,17.94,33.95,12.96,7.81,37745,92.86,7.14
"1837","Chenango County, New York","36017",2000,51401,96.91,0.78,1.07,26.19,23.29,17.21,14.89,11.54,19.43,37.32,14.36,5.58,23890,83.41,16.59
"1838","Clinton County, New York","36019",2000,79894,92.28,3.37,2.46,22.97,24.27,15,11.87,10.48,23.59,30.74,13.94,6.25,33091,88.92,11.08
"1839","Columbia County, New York","36021",2000,63094,90.88,4.34,2.53,24.07,23.61,18.47,16.41,11.49,19.03,30.58,9.02,4.3,30207,82.09,17.91
"1840","Cortland County, New York","36023",2000,48599,96.19,0.82,1.16,23.68,21.56,14.92,12.46,9.55,17.2,31.34,15.47,8.46,20116,90.52,9.48
"1841","Delaware County, New York","36025",2000,48055,95.08,1.1,2.05,23.07,21.44,18.87,18.58,11.53,20.14,38.03,12.86,6.19,28952,66.56,33.44
"1842","Dutchess County, New York","36027",2000,280150,80.28,8.94,6.45,25.08,25.23,15.7,12.03,9.45,16.04,26.26,7.53,5.72,106103,93.81,6.19
"1843","Erie County, New York","36029",2000,950265,80.76,12.76,3.27,24.26,23.13,15.45,15.92,10.14,17.11,32.22,12.18,7.26,415868,91.59,8.41
"1844","Essex County, New York","36031",2000,38851,93.55,2.64,2.19,22.8,24.35,16.87,16.03,13.06,19.62,33.33,11.59,6.84,23115,65.01,34.99
"1845","Franklin County, New York","36033",2000,51134,82.59,6.22,4.01,22.77,25.01,14.67,12.82,9.91,30.34,36.93,14.56,10.6,23936,74.91,25.09
"1846","Fulton County, New York","36035",2000,55073,95.1,1.7,1.61,24.85,23.05,16.32,16.31,11.39,22.23,36.1,12.55,6.28,27787,78.76,21.24
"1847","Genesee County, New York","36037",2000,60370,94.08,2.02,1.5,26.06,24.23,15.38,14.35,10.22,15.56,27.54,7.63,4.31,24190,94.13,5.87
"1848","Greene County, New York","36039",2000,48195,88.47,5.22,4.31,23.01,22.88,17.55,15.65,11.15,21.42,36.35,12.19,6.13,26544,68.78,31.22
"1849","Hamilton County, New York","36041",2000,5379,97.1,0.45,1.06,19.69,22.96,22.33,20,15.3,16.58,39.64,10.42,9.75,7965,29.65,70.35
"1850","Herkimer County, New York","36043",2000,64427,97.27,0.47,0.9,24.36,22.54,16.66,16.83,11.89,20.62,32.8,12.53,6.72,32026,80.35,19.65
"1851","Jefferson County, New York","36045",2000,111738,87.16,5.6,4.19,26.47,22.06,12.88,11.3,11.27,17.11,28.19,13.29,9.14,54070,74.1,25.9
"1852","Kings County, New York","36047",2000,2465326,34.66,34.42,19.79,26.87,21.49,14.09,11.47,3.67,31.19,44.15,25.07,10.74,930866,94.61,5.39
"1853","Lewis County, New York","36049",2000,26944,97.84,0.37,0.64,27.81,24.05,15.04,13.77,10.66,19.05,31.54,13.18,7.76,15134,66.34,33.66
"1854","Livingston County, New York","36051",2000,64328,92.88,2.85,2.27,23.42,24.4,14.68,11.39,9.41,17.66,27.19,10.4,6.12,24023,92.2,7.8
"1855","Madison County, New York","36053",2000,69441,95.86,1.25,1.06,24.92,23.42,15.73,12.47,9.51,16.66,28.18,9.78,7.11,28646,88.56,11.44
"1856","Monroe County, New York","36055",2000,735343,77.07,13.35,5.31,25.6,23.48,15.16,13.03,8.55,15.15,28.83,11.15,6.03,304388,94.13,5.87
"1857","Montgomery County, New York","36057",2000,49708,90.7,0.92,6.91,24.47,22.04,15.48,19.19,11,21.91,33.52,12.04,5.81,22522,88.97,11.03
"1858","Nassau County, New York","36059",2000,1334544,73.95,9.73,9.99,24.66,24.36,16.4,15.05,8.03,13.29,25.04,5.22,3.69,458151,97.65,2.35
"1859","New York County, New York","36061",2000,1537195,45.79,15.27,27.18,16.78,23.69,15.65,12.15,4.52,21.35,35.24,20,8.46,798144,92.55,7.45
"1860","Niagara County, New York","36063",2000,219846,89.95,6.08,1.33,24.67,23.94,15.59,15.41,10.88,16.74,31.64,10.59,6.07,95715,91.78,8.22
"1861","Oneida County, New York","36065",2000,235469,88.59,5.49,3.2,23.89,22.76,15.76,16.46,11.13,20.95,33.78,13.04,5.87,102803,88.03,11.97
"1862","Onondaga County, New York","36067",2000,458336,83.69,9.11,2.44,25.76,23.42,14.72,13.81,9.25,14.33,28.79,12.17,5.4,196633,92.13,7.87
"1863","Ontario County, New York","36069",2000,100224,93.97,1.9,2.14,25.42,24.68,16.83,13.17,10.52,12.63,27.61,7.31,4.47,42647,89.97,10.03
"1864","Orange County, New York","36071",2000,341367,77.56,7.49,11.64,29.05,24.69,14.55,10.31,8.64,18.15,29.45,10.54,5.13,122754,93.51,6.49
"1865","Orleans County, New York","36073",2000,44171,87.28,6.9,3.89,26.17,24.77,14.93,12.39,9.61,23.57,31.12,10.77,6.88,17347,88.56,11.44
"1866","Oswego County, New York","36075",2000,122377,96.51,0.55,1.3,26.76,23.78,14.89,11.34,10.6,19.56,31.69,13.99,9.26,52831,86.17,13.83
"1867","Otsego County, New York","36077",2000,61676,94.56,1.64,1.9,22.66,21.34,16.31,15.04,10.09,17.02,34,14.93,12.83,28481,81.78,18.22
"1868","Putnam County, New York","36079",2000,95745,89.79,1.5,6.24,26.5,28.31,16.92,9.55,8.22,9.84,22.84,4.37,3.48,35030,93.36,6.64
"1869","Queens County, New York","36081",2000,2229379,32.87,18.97,24.97,22.84,23.1,14.94,12.7,4.55,25.65,38.35,14.57,7.73,817250,95.77,4.23
"1870","Rensselaer County, New York","36083",2000,152538,90.18,4.5,2.11,24.24,23.63,15.53,13.56,10.25,15.1,29.28,9.5,6.06,66120,90.58,9.42
"1871","Richmond County, New York","36085",2000,443728,71.29,8.95,12.07,25.52,23.92,16.11,11.59,7.32,17.41,30.62,10.05,5.89,163993,95.33,4.67
"1872","Rockland County, New York","36087",2000,286753,71.72,10.51,10.18,28,22.93,17.16,11.81,6.73,14.68,26.27,9.51,3.71,94973,97.58,2.42
"1873","St. Lawrence County, New York","36089",2000,111931,93.61,2.26,1.79,23.43,22.38,15.2,12.99,10.07,20.76,34.62,16.85,8.49,49721,81.47,18.53
"1874","Saratoga County, New York","36091",2000,200635,95.12,1.31,1.41,25.04,25.46,16.44,11.46,10.26,11.8,23.83,5.72,3.94,86701,90.15,9.85
"1875","Schenectady County, New York","36093",2000,146555,86.34,6.45,3.17,24.33,23.49,15.56,16.65,10.31,15.2,31.53,10.93,5.1,65032,91.78,8.22
"1876","Schoharie County, New York","36095",2000,31582,95.35,1.19,1.86,23.97,22.78,16.81,14.87,11.16,18.34,31.63,11.39,7.2,15915,75.34,24.66
"1877","Schuyler County, New York","36097",2000,19224,95.8,1.38,1.22,25.35,23.25,17.61,14.64,12.01,17.61,35.44,11.84,7.38,9181,80.32,19.68
"1878","Seneca County, New York","36099",2000,33342,93.99,2.16,1.98,24.81,23.44,16.21,15.15,10.78,20.93,32.74,11.48,5.99,14794,85.37,14.63
"1879","Steuben County, New York","36101",2000,98726,95.91,1.35,0.81,26.03,23.18,16.55,15.16,11.89,17.22,35.02,13.23,6.98,46132,84.69,15.31
"1880","Suffolk County, New York","36103",2000,1419369,78.8,6.57,10.53,26.07,24.92,16.08,11.81,8.45,13.81,26.45,5.97,3.93,522323,89.85,10.15
"1881","Sullivan County, New York","36105",2000,73966,80.07,7.97,9.25,24.95,23.94,17.82,14.31,10.53,23.8,38.34,16.31,9.2,44730,61.84,38.16
"1882","Tioga County, New York","36107",2000,51784,96.9,0.52,0.98,27.05,25.23,16.6,13.1,11.16,15.24,27.31,8.4,5.05,21410,92.13,7.87
"1883","Tompkins County, New York","36109",2000,96501,83.85,3.43,3.08,18.96,19.4,12.71,9.59,6.53,8.64,22.82,17.63,5.77,38625,94.29,5.71
"1884","Ulster County, New York","36111",2000,177749,85.55,5.09,6.16,23.5,25.27,16.74,13.34,9.74,18.32,31.66,11.42,6.29,77656,86.92,13.08
"1885","Warren County, New York","36113",2000,63303,96.8,0.59,1.05,24,23.97,17.37,15.16,12.35,15.39,30.87,9.74,5.34,34852,73.81,26.19
"1886","Washington County, New York","36115",2000,61042,94,2.79,2.02,24.62,23.85,16.21,14.01,11.23,20.82,31.39,9.43,4.9,26794,83.82,16.18
"1887","Wayne County, New York","36117",2000,93765,92.54,3.16,2.41,27.42,25.05,15.96,12.16,9.76,17.74,27.95,8.62,5.07,38767,90.05,9.95
"1888","Westchester County, New York","36119",2000,923459,64.08,13.56,15.61,24.99,24.39,16.08,13.97,6.88,16.45,27.3,8.75,4.38,349445,96.48,3.52
"1889","Wyoming County, New York","36121",2000,43424,90.57,5.32,2.94,24.05,25.92,15.04,12.2,10.12,24.41,27.46,8.38,6.05,16940,87.99,12.01
"1890","Yates County, New York","36123",2000,24621,97.41,0.53,0.93,26.68,21.68,16.81,15.5,11.12,19.95,30.44,13.15,6.42,12064,74.84,25.16
"1891","Alamance County, North Carolina","37001",2000,130800,72.45,18.62,6.75,23.82,22.48,15.38,14.12,9.54,23.45,36.81,11.14,5.09,55463,93.01,6.99
"1892","Alexander County, North Carolina","37003",2000,33603,90.95,4.57,2.5,24.5,23.21,17.56,11.89,9.12,31.34,38.23,8.48,2.5,14098,93.18,6.82
"1893","Alleghany County, North Carolina","37005",2000,10677,93.02,1.11,4.96,19.42,21.3,20.46,19.23,10.78,31.97,44.78,17.15,4.6,6412,71.63,28.37
"1894","Anson County, North Carolina","37007",2000,25275,49.18,48.45,0.83,25.23,21.95,16.02,14.41,8.54,29.84,47.8,17.77,6.02,10221,90.05,9.95
"1895","Ashe County, North Carolina","37009",2000,24384,96.13,0.64,2.42,19.8,22.6,20.05,17.95,10.39,31.4,49.11,13.45,4.62,13268,78.47,21.53
"1896","Avery County, North Carolina","37011",2000,17167,92.95,3.48,2.41,19.43,22.05,17.66,15.72,8.99,29.41,43.2,15.26,7,11911,54.84,45.16
"1897","Beaufort County, North Carolina","37013",2000,44958,66.84,28.96,3.24,23.4,21.98,19.36,15.85,11.2,24.96,42.2,19.47,6.36,22139,82.75,17.25
"1898","Bertie County, North Carolina","37015",2000,19773,36.03,62.09,0.99,26.11,22.75,16.43,15.98,6.86,36.21,52.44,23.46,7.06,9050,85.56,14.44
"1899","Bladen County, North Carolina","37017",2000,32278,55.87,37.7,3.71,24.62,22.24,17.61,14.24,8.84,29.42,50.02,20.98,5.58,15316,84.21,15.79
"1900","Brunswick County, North Carolina","37019",2000,73143,81.15,14.3,2.68,21.2,21.12,22.16,16.93,15.01,21.74,42.4,12.58,4.62,51431,59.18,40.82
"1901","Buncombe County, North Carolina","37021",2000,206330,87.59,7.42,2.78,21.87,23.49,17.03,15.4,11.69,18.1,35.95,11.44,4.76,93973,91.28,8.72
"1902","Burke County, North Carolina","37023",2000,89148,84.95,6.68,3.57,23.97,22.6,17,13.45,9.81,32.39,41.62,10.68,4.19,37427,92.25,7.75
"1903","Cabarrus County, North Carolina","37025",2000,131063,80.9,12.04,5.05,25.78,24.04,15.11,11.57,9.69,21.78,33.02,7.06,4.24,52848,93.7,6.3
"1904","Caldwell County, North Carolina","37027",2000,77415,90.82,5.43,2.49,23.44,23.12,17.73,13.25,9.64,33.78,41.88,10.71,3.4,33430,92.04,7.96
"1905","Camden County, North Carolina","37029",2000,6885,80.12,17.21,0.71,24.47,25.23,18.27,13.55,13.29,17.95,32.97,10.06,3.7,2973,89.54,10.46
