Name1,Name2,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
SIX SANDOVAL INDIAN PUEBLOS,SUBSTANCE ABUSE PROGRAM,HIGHWAY 85,,,BERNALILLO,NH,87004.0,(505)867-5961,Alcoholism/Drug,6106NH87004,-106.36493223049057,35.21374190351131,87.19
VENCEDOR INC,,516 JUAREZ,,,CARLSBAD,NM,88220.0,(505)885-5287,Drug,1312NM88220,-104.23311092156595,32.40788745805989,98.82
MENTAL HEALTH RESOURCES,CLOVIS SOFT DRUG CENTER,816 WEST 12TH STREET,,,CLOVIS,NM,88101.0,(505)769-2345,Drug,1793NM88101,-103.2144507500349,34.409989483133586,100.0
AREA HUMAN RESOURCES COUNCIL,DEMING COUNSELING CENTER,109 EAST PINE STREET,,,DEMING,NM,88030.0,(505)546-2174,Alcoholism/Drug,4061NM88030,-107.7582932206608,32.26876739518196,100.0
SELF HELP CENTER INC,,219 NORTH ORCHARD AVENUE,,,FARMINGTON,NM,87401.0,(505)325-3005,Drug,5670NM87401,-108.20531428242356,36.731660695155924,100.0
FORD CANYON YOUTH CENTER,,820 HENRIETTA DRIVE,P.O. BOX 936,,GALLUP,NM,87301.0,(505)722-9445,Drug,7444NM87301,-108.72589554710406,35.523105663693755,98.9
WESTERN VALENCIA COUNTY,HUMAN RESOURCES DRUG ABUSE PROG,1500 NORTH THIRD STREET,,,GRANTS,NH,87020.0,(505)287-2552,Drug,3189NH87020,-107.84339970137395,35.16495707048473,99.39
GUIDANCE CENTER OF LEA COUNTY,,920 WEST BROADWAY,P.O. BOX 2308,,HOBBS,NM,88240.0,(505)393-3168,Alcoholism/Drug,8268NM88240,-103.14684963000326,32.700857479451685,98.84
AFTERCARE UNIT,,1480 NORTH MAIN,P.O. BOX 804,,LAS CRUCES,NH,88001.0,(505)526-5821,Drug,4563NH88001,-106.78180711659674,32.321533906423305,97.85
SOUTHWEST COMMUNITY MENTAL HEALTH,LAS CRUCES SUBSTANCE ABUSE CLINIC,1480 NORTH HAIN STREET,,,LAS CRUCES,NH,88001.0,(505)526-3371EXT.112,Alcoholism/Drug,0274NH88001,-106.77333689999996,32.31238380000008,77.0
LA SALIDA INC,,NORTH HIGHWAY 85,P.O. BOX 2673,,LAS VEGAS,NH,87701.0,(505)425-7572,Drug,3830NH87701,-105.2450067316852,35.634376757537844,94.33
AREA HUMAN RESOURCES COUNCIL,LORDSBURG COUNSELING CENTER,312 WEST FOURTH STREET,,,LORDSBURG,NH,88045.0,(505)388-4412,Alcoholism/Drug,2808NH88045,-108.7127370148491,32.34879311283525,99.43
MESCALERO DRUG PROGRAM,TRADITIONAL COUNSELING PROGRAM,P.O. BOX 315,,,HESCALERO,NM,88340.0,(505)671-4494,Drug,4256NM88340,-105.80701499999998,33.162610000000036,95.24
MENTAL HEALTH RESOURCES,PORTALES SOFT DRUG CENTER,300 EAST FIRST STREET,,,PORTALES,NH,88130.0,(505)359-1221,Drug,3480NH88130,-103.33519694550671,34.188098206272386,99.39
COMMUNITY COUNSELING,AND RESOURCE CENTER,124 EAST FOURTH STREET,P.O. BOX 749,,ROSWELL,NM,88201.0,(505)623-1480,Alcoholism/Drug,2522NM88201,-104.52140103304824,33.39644249686802,100.0
DELANCEY STREET/NEW MEXICO INC SOUTHWEST COMMUNITY MENTAL HEALTH,SWAN LAKE RANCH TRUTH OR CONSEQUENCES,"SAN JUAN PUEBLO, NM 87566 112 BROADWAY STREET",,,(505) 852-4291 TRUTH OR CONSEQUENCES,NM,87901.0,,Drug,2156NM87901,-107.252865,33.13296500000007,85.0
AYUDAR COMMUNITY DRUG PROGRAM,,1418 LUISA STREET,SUITE #6,,SANTA FE,NM,87503.0,(505)827-2457,Drug,4537NM87503,-105.95147189961357,35.66889899115497,98.28
LOS VEGAS DRUG TREATMENT PROGRAM,,2138 CULLE DE SEBASTIAN,,,SANTA FE,NM,87501.0,(505)827-2458,Drug,5827NM87501,-105.93658656158328,35.6535663528617,98.1
P S I SANTA FE CLINIC,,331 GARFIELD,P.O. BOX 2346,,SANTA FE,NM,87501.0,(505)988-8827,Drug,8363NM87501,-105.94494415176172,35.68405497410892,98.82
SANTO DOMINGO,DRUG ALCOHOL ABUSE PROG,,GENERAL DELIVERY,,SANTO DOMINGO,NM,87052.0,(505)465-2720,Alcoholism/Drug,6549NM87052,-106.3432355,35.521264500000036,97.18
AREA HUMAN RESOURCES COUNCIL,SILVER CITY COUNSELING CENTER,100 EAST MARKET,P.O. BOX 677,,SILVER CITY,NM,88061.0,(505)388-4412,Alcoholism/Drug,9157NM88061,-108.27624139955616,32.77105393617145,98.84
SOUTHWEST COMMUNITY MENTAL HEALTH,SOCORRO,200 MANZARES STREET,P.O. BOX 216,,SOCORRO,NM,87801.0,(505)835-2444,Alcoholism/Drug,9526NM87801,-106.8961,34.05980000000005,85.0
ALBANY COUNTY YOUTHFUL,DRUG ABUSE CLINIC,175 GREEN STREET,,,ALBANY,NY,12202.0,(518)445-7888,Drug,8909NY12202,-73.75449538202565,42.64174852879077,100.0
EDWARD F KENNELL CENTER,ALBANY COUNTY YDA SITE 2,70 NORTH SWAN STREET,SAINT JOSEPHS SCHOOL,,ALBANY,NY,12210.0,(518)462-4320,Drug,0215NY12210,-73.75414998518809,42.65843798713709,100.0
HOPE HOUSE INC,,261 NORTH PEARL STREET,,,ALBANY,NY,12207.0,(518)465-2441,Drug,3172NY12207,-73.74885201163067,42.65864445020378,100.0
HOSPITALITY HOUSE,HALFWAY HOUSE INC,6 MADISON PLACE,HOLY NAME CAMPUS,,ALBANY,NY,12202.0,(518)434-6468,Drug,5303NY12202,-73.75872824050428,42.647110238972594,100.0
PROJECT EQUINOX INC,,214 LARK STREET,,,ALBANY,NY,12210.0,(518)434-6135,Drug,9665NY12210,-73.76433573372863,42.655679310045976,100.0
SAINT ANNES INSTITUTE PROGRAM,,25 WEST LAWARENCE STREET,,,ALBANY,NY,12206.0,(518)489-7411,Drug,1951NY12206,-73.78422045790781,42.67150065520375,97.9
WHITNEY M YOUNG JR,REHABILITATION CLINIC,454 NORTH PEARL STREET,,,ALBANY,NY,12204.0,(518)463-3882,Drug,1190NY12204,-73.7427467171769,42.6677651762347,100.0
ALBA-NECK HALFWAY HOUSE,ADMINISTRATIVE UNIT,276 ALBANY AVENUE,,,AMITYVILLE,NY,11701.0,(516)842-6622,Drug,8253NY11701,-73.41227853363955,40.69044764651475,100.0
ALBA-NECK HALFWAY HOUSE,CLINIC I,13 JOHNSON STREET,,,AMITYVILLE,NY,11701.0,(516)842-6622,Drug,2744NY11701,-73.41638859986162,40.70383782065654,100.0
TOWN OF BABYLON,DIVISION OF DRUG & ALCOHOL SERVICES,400 BROADWAY,,,AMITYVILLE,NY,11701.0,(516)691-5777,Drug,1438NY11701,-73.42001004231528,40.68846936210578,100.0
QUEENS COUNTY DRUG LINE PROGRAM,,3064 37TH STREET,,,ASTORIA,NY,11103.0,(212)278-5650,Drug,5631NY11103,-73.91790385074819,40.76307558024446,99.99
CONFIDENTIAL HELP FOR ALCOHOL,AND DRUGS C CHAD ),30 YORK STREET,,,AUBURN,NY,13021.0,(315)253-9786,Drug,5568NY13021,-76.5708409140682,42.94857280466169,100.0
BALDWIN COUNCIL AGAINST DRUG ABUSE,(BCADA>,1914 G�AND AVENUE,P.O. BOX 55,,BALDWIN,NY,11510.0,(516)546-1771,Drug,8643NY11510,-73.6077136702872,40.66377739452932,95.75
BAYSHORE MMTP CLINIC,,5 SHORE LANE,,,BAYSHORE,NY,11706.0,(516)666-2600EXT.606,Drug,2779NY11706,-73.24553104734302,40.72247678447634,100.0
ALTERNATIVES AND DIRECTION FOR YOUTH,BEACON MENTAL HEALTH CENTER,88 SARGENT AVENUE,,,BEACON,NY,12508.0,(914)831-3150,Drug,9241NY12508,-73.97180468494618,41.49798919982181,100.0
RENAISSANCE BEDFORD,,52426 NORTH BEDFORD ROAD,,,BEDFORD HILLS,NY,10507.0,(914)666-3923,Drug,2547NY10507,-73.72118177948433,41.21254367719538,92.0
TACONIC/BEDFORD HILLS,SUBSTANCE ABUSE TREATMENT PROJECT,250 HARRIS ROAD,,,BEDFORD HILLS,NY,10507.0,(914)241-3159,Drug,5689NY10507,-73.67726614622401,41.24144262661117,100.0
RAPPORT OF THE MERRICKS & BELLMORE INC,,2718 GRAND AVENUE,,,BELLMORE,NY,11710.0,(516)826-4504,Drug,1106NY11710,-73.52698127437706,40.6700980619853,100.0
BELLPORT CENTER,BEAVER DAN ANO SOUTH COUNTY ROADS,,SOUTH COUNTY PRESBYTERIAN CHURCH,,BELLPORT,NY,11713.0,(516)286-1911,Drug,6549NY11713,-72.94747499999994,40.776910000000036,100.0
BETHPAGE ADOLESCENT DEVELOPMENT ASSN,CBADAl,936 STEWART AVENUE,,,BETHPAGE,NY,11714.0,(516)433-5344,Drug,0109NY11714,-73.48559856111439,40.757330204712865,100.0
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERV MELROSE CLINIC,260 EAST 161ST STREET,TENTH FLOOR,,BRONX,NY,10451.0,(212)292-6622EXT.10,Drug,2533NY10451,-73.91893004715394,40.82572381050589,100.0
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERV SOUNDVIEW CLINIC,1764 RANDALL AVENUE,,,BRONX,NY,10473.0,(212)542-4100,Drug,8941NY10473,-73.86448364799166,40.81672034630205,100.0
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERVICE HUB 1 CLINIC,368 EAST 149TH STREET,GROUND FLOOR,,BROtlX,NY,10455.0,(212)292-6450,Drug,4927NY10455,-73.91883223034388,40.816347226880616,98.06
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERVICE HUB 2 CLINIC,368 EAST 149TH STREET,SECOND FLOOR,,BRONX,NY,10455.0,(212)292-3757,Drug,4927NY10455,-73.91883223034388,40.816347226880616,98.06
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTAtlCE ABUSE SERVICE HUB 3 CLINIC,368 EAST 149TH STREET,THIRD FLOOR,,BRONX,NY,10455.0,(212)665-7500,Drug,4927NY10455,-73.91883223034388,40.816347226880616,98.06
ALBERT EINSTEIN COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERVICE TRAILER I,1500 WATERS PLACE,,,BRONX,NY,10461.0,(212)430-3088,Drug,3495NY10461,-73.83771300960225,40.85360000881067,100.0
ALBERT EINSTEIN'COLLEGE OF MEDICINE,SUBSTANCE ABUSE SERVICE TRAILER II,1500 WATERS PLACE,,,BRONX,NY,10461.0,(212)430-3089,Drug,3495NY10461,-73.83771300960225,40.85360000881067,100.0
ARGUS COMMUNITY INC,,170 BROWN PLACE,,,BRONX,NY,10454.0,(212)993-5300,Drug,2927NY10454,-73.92111009635079,40.80641856920271,100.0
DAYTOP VILLAGE INC,BRONX OUTREACH,377 EAST 188TH STREET,,,BRONX,NY,10458.0,(212)364-2833,Drug,6684NY10458,-73.89361198654039,40.860154619616225,100.0
HSA NYC MMTP,BRONX LEBANON HOSP CLINIC,501 EAST 158TH STREET,,,BRONX,NY,10451.0,(212)665-780.:,Drug,1499NY10451,-73.91157109016234,40.821402484188575,100.0
HSA NYC HHTP,HUNTS POIMT MULTI-SERVICE CTR CLINIC,777 WESTCHESTER AVENUE,,,BRONX,NY,10455.0,(212)589-5500,Drug,6941NY10455,-73.90405066872235,40.818562811412676,100.0
HSA NYC MMTP,,JEROME AVENUE CLINIC,2005 JEROME AVENUE,,BRONX,NY,10453.0,(212)583-0600,Drug,2622NY10453,-73.9089331069552,40.852119867771286,93.0
HSA NYC MMTP,MORRISANIA CLINIC,1267 GIRARD AVENUE,,,BRONX,NY,10452.0,(212)992-9400,Drug,4386NY10452,-73.91951763281727,40.836885003768465,96.46
INWARD HOUSE CORP,,45 WEST 177TH STREET,,,BRONX,NY,10453.0,(212)294-5600,Drug,7546NY10453,-73.91198329344014,40.85067648480213,100.0
MISERIC�RDIA MEDICAL CENTER,METHADONE MAINTENANCE PROGRAM,1910 ARTHUR AVENUE,5TH FLOOR,,BRONX,NY,10457.0,(212)583-6244,Drug,5816NY10457,-73.89328494383638,40.845586867465435,100.0
NARCO,FREEDOM INC,2780 THIRD AVENUE,,,BRONX,NY,10455.0,(212)292-4640,Drug,4106NY10455,-73.91950688973043,40.8150458106841,100.0
PHASE IV MTA - DETOX TO DRUG FREE,P R O M E S A,1776 CLAY AVENUE,,,BRONX,NY,10457.0,(212)299-1100,Drug,2893NY10457,-73.90469816229519,40.84618655072811,100.0
PHOENIX HOUSE,BRONX CLINIC,480 EAST 185TH STREET,,,BRONX,NY,10458.0,(212)595-5810,Drug,6053NY10458,-73.89190234890765,40.85626851341512,100.0
PHOENIX HOUSE,PHELAN PLACE,1851 PHELAN PLACE,,,BRONX,NY,10453.0,(212)595-5810,Drug,8567NY10453,-73.91616007961156,40.8536216341209,100.0
PROJECT RETURN,ARTEMIS SEVEN (WOMENS PROGi,1600 MACOMBS ROAD,,,BRONX,NY,10452.0,(212)299-7661,Drug,7760NY10452,-73.91692911922783,40.84630733395284,100.0
PROJECT RETURN,OLYMPUS HOUSE,1600 MACOt1BS ROAD,,,BRONX,NY,10452.0,(212)850-6700,Drug,0011NY10452,-73.92150999999996,40.83830500000005,85.0
PROMESA,YOUTH COt1PONENT,1805 ANTHONY AVENUE,,,BRONX,NY,10457.0,(212)299-1100EXT.38,Drug,4916NY10457,-73.90389211273406,40.84622022382635,100.0
RESURRECTION REHAB CENTER INC,RESIDENTIAL PROGRAM,121418 HOE AVENUE,,,BRONX,NY,10459.0,(212)328-3333,Drug,6504NY10459,-73.89089665328503,40.82661513450104,92.22
RIVERDALE MENTAL HEALTH ASSOCIATION,CLINIC 1,2734 INDEPENDENCE AVENUE,,,BRONX,NY,10463.0,(212)796-5300,Drug,7094NY10463,-73.91743546999871,40.88265340350692,100.0
SOUTH BRONX MEDICAL GROUP,,880 MORRIS AVENUE,,,BRONX,NY,10451.0,(212)665-9340,Drug,2617NY10451,-73.91823393009518,40.825909595389795,100.0
TREMONT COMMUNITY COUNCIL,VOCATIONAL INSTRUCTION PROJECT,1962 BATHGATE AVENUE,,,BRONX,NY,10457.0,(212)583-5150,Drug,8112NY10457,-73.8963966760857,40.848100680524006,100.0
ADDICTION RESEARCH AND TREATMENT CORP,WOMENS SERVICE UNIT,937 FULTON STREET,,,BROOKLYN,NY,11238.0,(212)834-5366,Drug,3343NY11238,-73.96577918621048,40.68326724724997,100.0
ALPHA SCHOOL,,2400 LINDEN BOULEVARD,,,BROOKLYN,NY,11207.0,(212)257-5800,Drug,0888NY11207,-73.87444829283022,40.66535373714999,99.51
ANCHOR HOUSE,,976 PARK PLACE,,,BROOKLYN,NY,11213.0,(212)756-8673,Drug,0749NY11213,-73.94524318815455,40.6731157985856,100.0
BETH ISRAEL MED CENTER METHADONE MAINT,TREATMENT PROG CUMBERLAND CLINIC,98 FLATBUSH AVENUE,,,BROOKLYN,NY,11217.0,(212)237-9600,Drug,5424NY11217,-73.97879175561427,40.6858497535278,100.0
BETH ISRAEL MED CENTER METHADONE MAINT,TREATMENT PROG METHODIST CLINIC,502 EIGHTH AVENUE,,,BROOKLYN,NY,11215.0,(212)788-6913,Drug,3379NY11215,-73.97729754321854,40.668151643536184,100.0
BROOKLYN CLINIC 1,FORT GREEN,937 FULTON STREET,,,BROOKLYN,NY,11238.0,(212)636-6736,Drug,3343NY11238,-73.96577918621048,40.68326724724997,100.0
BROOKLYN CLINIC 3,BUSHWICK,114955 MYRTLE AVENUE,,,BROOKLYN,NY,11206.0,(212)636-6767,Drug,6850NY11206,-73.9432514413054,40.696058969729705,93.64
BROOKLYN CLINIC 4,BROWNSVILLE,564 HOPKINSON AVENUE,,,BROOKLYN,NY,11212.0,(212)636-6742,Drug,8186NY11212,-73.91302939166188,40.666989758468134,100.0
CANARSIE AWARE YOUTH CENTER,,1205 ROCKAWAY AVENUE,,,BROOKLYN,NY,11236.0,(212)257-3195,Drug,5710NY11236,-73.90567775531933,40.649995534052145,100.0
COMMUNITY REHAB ASSISTANCE CORP,CCRACl,354 GOLD STREET,,,BROOKLYN,NY,11201.0,(212)852-0952,Drug,4128NY11201,-73.9834770231599,40.693202044779035,100.0
COUNSELING SERVICE E D N Y INC,,175 REMSEN STREET,,,BROOKLYN,NY,11201.0,(212)858-6665,Drug,8821NY11201,-73.99149201530565,40.69329577530423,100.0
DAYTOP VILLAGE INC,BROOKLYN OUTREACH,401 STATE STREET,,,BROOKLYN,NY,11217.0,(212)625-1388,Drug,5654NY11217,-73.98300039301765,40.68704991633403,100.0
DISTRICT III YOUTH AND ADULT INC,,271 MELROSE STREET,,,BROOKLYN,NY,11206.0,(212)821-7710,Drug,9443NY11206,-73.92962108083519,40.70213809642111,100.0
DYNAMIC YOUTH COMMUNITY,OUTPATIENT AND DAYCARE UNIT,1830 CONEY ISLAND AVENUE,,,BROOKLYN,NY,11230.0,(212)376-7923,Drug,0822NY11230,-73.96293814012921,40.612842622498434,100.0
HSA NYC MMTP,SAINT JOHNS HOSP BROWNSVILLE CLINIC,379 ROCKWAY AVENUE,,,BROOKLYN,NY,11212.0,(212)498-1950,Drug,0414NY11212,-73.91097796797331,40.670742672249105,97.34
HSA NYC MMTP,SAINT MARYS ALABAMA CLINIC,480 ALABAMA AVENUE,,,BROOKLYN,NY,11212.0,(212)485-3400,Drug,3711NY11212,-73.8968413853538,40.664245984826344,99.51
HSA NYC MHTP,SAINT MARYS BROWNSVILLE CLINIC,229 POWELL STREET,,,BROOKLYN,NY,11212.0,(212)485-6000,Drug,1759NY11212,-73.90376517265277,40.66898117338726,100.0
HSA NYC MMTP,SAINT MARYS CLASSON CLIIIIC,635 CLASSON AVENUE,,,BROOKLYN,NY,11238.0,(212)622-4665,Drug,0127NY11238,-73.95862246582219,40.67879462180603,100.0
HSA NYC HMTP RED HOOK,LONG ISLAND COLLEGE HOSP CLINIC 2,___ _ 132-34 VAN DYKE STREET __ _ ______,,,BROOKLYN,NY,11231.0,(212)780-2993,Drug,4032NY11231,-74.01512495894687,40.675987312885,99.39
LONG ISLAND COLLEGE HOSPITAL,CLINIC 1,217 COURT STREET,,,BROOKLYN,NY,11201.0,(212)780-2801,Drug,9758NY11201,-73.99381908308423,40.68669871459095,100.0
NEW YORK CITY HEALTH & HOSPITALS CORP,VOCATIONAL REHAB CLINIC,643 SHEFFIELD AVENUE,,,BROOKLYN,NY,11207.0,(212)385-7700,Drug,1085NY11207,-73.89358805268006,40.66124413640425,100.0
NYC MHTP,SAINT MARYS PROSPECT CLINIC,1480 PROSPECT PLACE,,,BROOKLYN,NY,11236.0,(212)774-8820,Drug,9862NY11236,-73.9274038998072,40.67305934646773,98.44
PHOENIX HOUSE,PROSPECT PLACE,174 PROSPECT PLACE,,,BROOKLYll,NY,11217.0,(212)595-5810,Drug,3243NY11217,-73.97104746381336,40.678067533615064,97.13
SOUTH BROOKLYN,,685 THIRD AVENUE,,,BROOKLYN,NY,11232.0,(212)788-2594,Drug,3382NY11232,-73.99727804306765,40.66403300066664,100.0
BUFFALO ADDICTS REHAB CENTER INC,,1719 EAST UTICA STREET,,,BUFFALO,NY,14209.0,(716)883-4060,Drug,0375NY14209,-78.86221008067749,42.911247702664035,95.76
BUFFALO GENERAL HOSPITAL CMHC,ALCOHOL AND DRUG ABUSE SERVICES,80 GOODRICH STREET,,,BUFFALO,NY,14203.0,(716)845-2102,Alcoholism/Drug,6629NY14203,-78.8654053485327,42.901270498010064,100.0
CAO/DART DRUG ABUSE,RESEARCH AND TREATMENT PROG,80 GOODRICH STREET,,,BUFFALO,NY,14204.0,(716)853-0350,Drug,6629NY14204,-78.8654053485327,42.901270498010064,99.51
CITY OF BUFFALO OHR,ELLICOTT/MASTEN COMM COUNSELING CENTER,560 - 562 WILLIAM STREET,,,BUFFALO,NY,14204.0,(716)855-4069,Drug,5203NY14204,-78.85047198219712,42.88519748620935,98.61
CITY OF BUFFALO OHR,ELMWOOD COUNSELING- CENTER,61 ELMWOOD AVENUE,,,BUFFALO,NY,14201.0,(716)882-5272,Drug,0085NY14201,-78.87706298328794,42.89860534616682,100.0
CITY OF BUFFALO OHR,FILLMORE/LEROY COMM COUNSELING CENTER,2255 FILLMORE AVENUE,,,BUFFALO,NY,14214.0,(716)837-2710,Drug,4434NY14214,-78.83922254612628,42.93513401548151,100.0
CITY OF BUFFALO OHR,RIVERSIDE COUNSELING CENTER,514 ONTARIO STREET,,,BUFFALO,NY,14207.0,(716)877-0772,Drug,1586NY14207,-78.89667060174827,42.957393249011325,100.0
DIVISION OF SUBSTANCE ABUSE SERVICES,SPECIALIZED TREATMENT SERVICES,125 MAIN STREET,GEN DONOVAN STATE OFFICE BUILDING,,BUFFALO,NY,14203.0,(716)842-3803,Drug,6572NY14203,-78.87671848706738,42.87816150713624,100.0
MENTAL HEALTH SERVICES•CORP II,MAIN HERTEL COUNSELING SERVICE,2929 MAIN STREET,,,BUFFALO,NY,14214.0,(716)838-6146,Drug,8419NY14214,-78.83214151432367,42.9455333589322,100.0
MENTAL HEALTH SERVICES CORP V,SOUTH BUFFALO COUNSELING CENTER,329 SOUTHSIDE PARKWAY,,,BUFFALO,NY,14220.0,(716)662-6622,Drug,2225NY14220,-78.82295746301429,42.857898507666704,100.0
MENTAL HEALTH SERVICES CORP VI,LOWER WEST SIDE DRUG ABUSE PROGRAM,485 NIAGARA STREET,,,BUFFALO,NY,14201.0,(716)856-2000,Drug,7584NY14201,-78.88829410437779,42.897267060551755,100.0
GREENE COUNTY,NARCOTIC ADDICTION CONTROL,ROUTE 3 BOX 905,COUNTY BUILDING,,CAIRO,NY,12413.0,(518)622-9440,Drug,2815NY12413,-73.99801049999995,42.30166270000007,88.2
ONTARIO COUNTY YOUTH COUNSELING SERV,,0 C Y C S,120 NORTH MAIN STREET,COUNTY OFFICE BUILDING 1,CANANDAIGUA,NY,14424.0,(716)394-7070EXT.2230,Drug,1967NY14424,-77.28002499999997,42.887410000000045,91.3
MID-ERIE MENTAL HEALTH SERVICES INC,CHEEKTOWAGA COUNSELING CENTER,1520 WALDEN AVENUE,,,CHEEKTOWAGA,NY,14225.0,(716)895-6700,Drug,1276NY14225,-78.78201155173821,42.906942987580784,100.0
SCHOHARIE COUNTY,SUBSTANCE ABUSE PROGRAM,41 WEST MAIN STREET,,,COBLESKILL,NY,12043.0,(518)234-7658,Drug,3079NY12043,-74.50207144318337,42.67063191228936,98.9
COLD SPRING HARBOR,YOUTH DEVELOPMENT ASSOCIATION,P.O. BOX 241,,,COLD SPRINGS HARBOR,NY,11724.0,(516)367-4884,Drug,2408NY11724,-73.45295389999995,40.870143300000045,98.0
COMMACK YOUTH DEVELOPMENT ASSOCIATION,,64 HAUPPAUGE ROAD,,,COMMACK,NY,11725.0,(516)499-3990,Drug,3012NY11725,-73.29870871135955,40.8283611775357,100.0
YMCA OF LONG ISLAND ItlC,(YMCA) OUTREACH SERVICES,356 MIDDLE COUNTRY ROAD,,,CORAM,NY,11727.0,(516)698-6626,Drug,0256NY11727,-72.99895833729067,40.87005183827232,100.0
FAMILY SERVICE SOCIETY OF CORNING,YOUTH SERVICES PROGRAM,11 EAST PULTENEY STREET,,,CORNING,NY,14830.0,(607)962-3148EXT.3149,Drug,5912NY14830,-77.06032922354542,42.15111627343629,100.0
ELMCOR YOUTH AND ADULT ACTIVITIES INC,,10710 NORTHERN BOULEVARD,,,CORONA,NY,11368.0,(212)779-6183,Drug,6476NY11368,-73.8617636567399,40.7577177189474,100.0
HSA NYC MMTP,ELMHURST HOSPITAL CLINIC 2,3433 JUNCTION BOULEVARD,,,CORONA,NY,11373.0,(212)830-2593,Drug,5745NY11373,-73.87214645458019,40.754125174486134,97.12
HALF HOLLOW HILLS,YOUTH DEVELOPHENT CORP,525 HALF HOLLOW ROAD,,,DIX HILLS,NY,11747.0,(516)549-9417,Drug,6089NY11747,-73.35722317609802,40.79552142452254,98.99
MENTAL HEALTH SERVICES CORP V,SOUTHTOl�NS COMMUNITY SERVICES,701 MAIN STREET,,,EAST AURORA,NY,14052.0,(716)662-6622,Drug,7662NY14052,-78.60862675058127,42.76780989615602,100.0
MOtITEFIORE HOSPITAL AND MEDICAL CENTER,RIKERS ISLANO HEALTH SERVICES NYCARDC,1111 HAZEN STREET,,,EAST ELMHURST,NY,11370.0,(212)726-8410,Drug,1141NY11370,-73.88400260932198,40.79437804321282,100.0
MONTEFIORE HOSPITAL AND MEDICAL CENTER,RIKERS ISLAND HEALTH SERVICES NYCCIFM,1010 HAZEN STREET,,,EAST ELMHURST,NY,11368.0,(212)726-8092,Drug,0462NY11368,-73.88437720735561,40.7946423245945,98.53
MONTEFIORE HOSPITAL AND MEDICAL CENTER,RIKERS ISLAND HEALTH SERVICES NYCCIFW,1515 HAZEN STREET,,,EAST ELMHURST,NY,11370.0,(212)274-4242,Drug,2551NY11370,-73.88399281385277,40.793564039855,100.0
TOOLS PROJECT INC,,674 COLUMBIA TURNPIKE,,,EAST GREENBUSH,NY,12061.0,(518)477-8990,Drug,8585NY12061,-73.70085748550527,42.58997751054813,100.0
SOUTHHAMPTON DRUG ABUSE COUNCIL,EAST HAMPTON COUNSELING CENTER,43 MAIN STREET,,,EAST HAMPTON,NY,11937.0,(516)324-0650,Drug,8009NY11937,-72.1860277533623,40.96297360522448,100.0
NCDDAA ANTAGONIST TREATMENT PROGRAM,JAIL WORK RELEASE,CARMAN AVENUE,,,EAST MEADOW,NY,11554.0,(516)292-4309,Drug,7239NY11554,-73.5561642517847,40.72749075432488,100.0
NORTHPORT/EAST NORTHPORT,YOUTH DEVELOPMENT ASSOCIATION,7 DIANE COURT,,,EAST NORTHPORT,NY,11731.0,(516)261-7901,Drug,5709NY11731,-73.32236736701928,40.87659249123029,100.0
ELLENVILLE RESIDENTIAL FACILITY,RD 1,,BOX 22,,ELLENVILLE,NY,12428.0,(914)647-6575,Drug,6549NY12428,-74.39269329999995,41.71460530000007,100.0
SAMARITAN HALFWAY SOCIETY,CLINIC II,BRIGGS HIGHWAY,,,ELLENVILLE,NY,12428.0,(914)647-3355,Drug,1622NY12428,-74.47120917007135,41.745708893526675,100.0
CREDO FOUNDATION INC,RD 1,,,,EVAl�S MILLS,NY,13637.0,(315)629-4441,Drug,6549NY13637,-75.80118549999997,44.085658900000055,77.0
DYNAMIC YOUTH CENTER,RESIDENTIAL UNIT,ROUTE 42,P.O. BOX A,,FALLSBURG,NY,12733.0,(914)434-3370,Drug,4529NY12733,-74.6049715961127,41.73990358405673,100.0
PRICE INC,COUNSELING CENTER,399 CONKLIN STREET,,,FARMINGDALE,NY,11735.0,(516)293-3480,Drug,0443NY11735,-73.44506518610058,40.73305269271749,100.0
AURORA CONCEPT INC,,16040 78TH ROAD,,,FLUSHING,NY,11366.0,(212)591-9304,Drug,7936NY11366,-73.80626821602054,40.72199029881597,99.89
AURORA CONCEPT INC,FEMALE RESIDENCE,16031 UNION TURNPIKE,,,FLUSHING,NY,11366.0,(212)591-9304,Drug,5305NY11366,-73.80642881328541,40.72088455814911,99.89
COMMUNITY COUNCIL OF WEST NASSAU INC,,922 HEMPSTEAD TURNPIKE,,,FRANKLIN SQUARE,NY,11010.0,(516)328-1717,Drug,1610NY11010,-73.6743951466281,40.70733131408104,100.0
EOC NASSAU COUNTY,FREEPORT OPERATION ALTERNATIVE,75 NORTH MAIN STREET,,,FREEPORT,NY,11520.0,(516)379-4143,Drug,0066NY11520,-73.58491204380292,40.65944604606339,100.0
