Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys
Hannibal Council on Alc/Drug Abuse Inc,Better Choices,,102 East Rollins Street,,,Moberly,MO,65270,(660)269-8852,,,SA/TX/OP/PH/DU/SF/PI/SS/AH/
Preferred Family Healthcare Inc,Moberly Adult Program,,1715 South Morley Street,,,Moberly,MO,65270,(660)263-1113,,,SA/TX/OP/DU/CJ/SF/MD/SI/PI/MI/SS/PA/AH/
Clark Community Mental Health Center,,,307 4th Street,,,Monett,MO,65708,(417)235-6610 Hotline: (800)801-4405,,,MH-SA/TX/OP/DU/SF/PI/AR/SS/PA/AH/
Hannibal Council on Alc/Drug Abuse Inc,Mountain Grove Site,,8401 Outer Road,,,Mountain Grove,MO,65711,(417)926-1500,,,SA/TX/OP/SF/PI/MI/AR/SS/PA/
Ozark Center/New Directions,Neosho Office,,214 North Washington Street,,,Neosho,MO,64850,(417)451-1122 Intake: (417)781-7420 Hotlines: (800)247-0661 (417)781-4031,,,MH-SA/TX/OP/PH/DU/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Comm Mental Health Consultants Inc,,,815 South Ash Street,,,Nevada,MO,64772,(417)667-8352 Hotline: (417)667-8352,,,MH-SA/TX/DT/HH/OP/PH/AD/CO/HV/GL/SE/WN/MN/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
Pathways CBH Inc,Nevada Office,,320 North Mac Boulevard,,,Nevada,MO,64772,(417)667-2262 Hotline: (800)833-3915,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Gibson Recovery Center Inc,,,300 Powell Street,,,New Madrid,MO,63869,(573)748-5524,,,SA/TX/OP/HV/CJ/SF/PI/AR/AH/
Pathways CBH Inc,Odessa Office,,301 North 2nd Street,Suite C,,Odessa,MO,64076,(816)633-5921 Hotline: (888)279-8188,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Pathways CBH Inc,Owensville Office,,704 East Highway 28,,,Owensville,MO,65066,(573)437-2959 Hotline: (800)833-3915,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Preferred Family Healthcare Inc,Courthouse,,300 North Main,,,Paris,MO,65275,(660)263-1113,,,SA/TX/OP/DU/CJ/SF/SI/PI/MI/SS/PA/AH/
SE Missouri Community Treatment Center,Park Hills,,528 East Main Street,,,Park Hills,MO,63601,(573)431-3341 Hotline: (573)756-5749,,,MH-SA/TX/OP/PH/DU/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Gibson Recovery Center Inc,Perryville Office,,1418 West Saint Joseph Street,Ste 60,,Perryville,MO,63775,(573)547-1121,,,SA/TX/OP/DU/CJ/SF/PI/AR/SS/PA/AH/
Gibson Recovery Center Inc,,,116 South Main Street,,,Piedmont,MO,63957,(573)223-4615,,,SA/TX/OP/SF/PI/AR/AH/
Family Counseling Center Inc,Poplar Bluff Office,,1140 Herschel Bess Boulevard,,,Poplar Bluff,MO,63901,(573)686-1200,,,MH/TX/OP/AD/CJ/SF/MD/MC/SI/PI/MI/AR/
SE Missouri Community Treatment Center,,,3150 Warrior Lane,,,Poplar Bluff,MO,63901,(573)686-5090 Intake: (573)431-0554 Hotline: (573)785-5333,,,SA/TX/DT/HH/RS/RL/OP/PH/DU/SF/MD/SI/PI/MI/AR/SS/AH/
SE Missouri Community Treatment Center,,,101 South Main Street,,,Poplar Bluff,MO,63901,(573)686-5090 Hotline: (573)785-5333,,,SA/TX/OP/PH/DU/SF/MD/SI/PI/MI/AR/SS/AH/
Gibson Recovery Center Inc,,,60 East State Highway 162,,,Portageville,MO,63873,(573)379-3693,,,SA/TX/OP/HV/CJ/SF/PI/AR/AH/
Gibson Recovery Center Inc,Potosi Office,,512 East High Street,,,Potosi,MO,63664,(573)436-1390,,,SA/TX/OP/HV/CJ/SF/PI/AR/AH/
Pathways CBH Inc,Potosi Office,,219 East High Street,Suite 103,,Potosi,MO,63664,(573)436-1716,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
SE Missouri Community Treatment Center,Potosi Office,,520 Purcell Drive,Suite B,,Potosi,MO,63664,(573)438-6706 Hotline: (573)756-5749,,,MH-SA/TX/OP/PH/DU/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Pathways CBH Inc,Raymore Office,,407 Laurus Drive,,,Raymore,MO,64083,(816)318-4430 Hotline: (888)279-8188,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Addiction Recovery Services,,,212 South Camden Street,,,Richmond,MO,64085,(816)470-6300,,,SA/TX/OP/CJ/SF/MD/PI/AR/SS/PA/
Mid Missouri Counseling,,,212 South Camden Street,,,Richmond,MO,64085,(816)935-6768 Intake: (816)405-6181,,,SA/TX/OP/DU/SF/MD/AR/PA/
Community Services of MO,Rolla Office,,700 West 2nd Street,Unit B,,Rolla,MO,65401,(800)767-9002 Intake: (573)426-6584,,,SA/TX/OP/DU/SF/SS/AH/
Gibson Recovery Center Inc,,,1003 Hauck Drive,,,Rolla,MO,65401,(573)368-7302,,,MH/TX/OP/CO/HV/CJ/SF/PI/AR/SS/PA/AH/
Pathways CBH Inc,Rolla Office,,1450 East 10th Street,,,Rolla,MO,65401,(573)364-7551 Hotline: (800)833-3915,,,MH-SA/TX/DT/RS/RL/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
SE Missouri Community Treatment Center,Rolla Office,,1030 Kingshighway Street,Suite C,,Rolla,MO,65401,(573)364-8511 Hotline: (573)729-4103,,,SA/TX/OP/PH/DU/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Bridgeway Counseling Services Inc,,,1570 South Main Street,,,Saint Charles,MO,63303,(636)757-2300,,,SA/TX/DT/RS/OP/PH/AD/CO/PW/WN/BC/MN/DU/SF/MD/MC/PI/MI/AR/SS/PA/AH/
Preferred Family Healthcare Inc,Saint Charles Adolescent Program,,2 Westbury Street,,,Saint Charles,MO,63301,(636)946-6376,,,SA/TX/RL/OP/PH/AD/CO/SF/MD/SI/PI/MI/SS/PA/AH/
Family Guidance Ctr for Behav Hlthcare,,,901 Felix Street,,,Saint Joseph,MO,64501,(816)364-1862 Hotline: (888)279-8188,,,SA/TX/DT/RS/OP/PH/DU/SF/MD/PI/AR/SS/AH/
Preferred Family Healthcare Inc,Saint Joseph Adolescent Program,,2409 North Woodbine Road,,,Saint Joseph,MO,64501,(816)364-6007,,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/PA/AH/
Assessment and Counseling Solutions,Saint Louis Site,,4400 South Lindbergh Boulevard,Suite 4,,Saint Louis,MO,63127,(314)849-2800,,,MH-SA/TX/OP/DU/CJ/SF/PI/AH/
Barnes Jewish Hospital,Chemical Dependency Program,,1 Barnes Jewish Hospital Plaza,,,Saint Louis,MO,63110,(314)362-8884,,,SA/TX/DT/MM/DM/BU/OP/PH/CO/MC/PI/MI/AH/
Black Alc/Drug Service Information Ctr,(BASIC),,2600 Washington Avenue,,,Saint Louis,MO,63103,(314)621-9009,,,SA/TX/OP/PH/PW/WN/MN/SF/MD/PI/AR/SS/PA/AH/
Bridgeway Counseling Services Inc,,,1027 South Vandeventer Avenue,,,Saint Louis,MO,63110,(314)652-4200,,,SA/TX/DT/RS/OP/PH/CO/PW/MN/CJ/SF/MD/PI/AR/PA/AH/
Bridgeway Counseling Services Inc,Saint Louis County Center,,119 Church Street,Suite 225,,Saint Louis,MO,63135,(314)521-5887,,,SA/TX/OP/PH/SF/MD/PI/AR/SS/
Christian Hospital Recovery Centers,South County Center,,11200 Tesson Ferry Street,,,Saint Louis,MO,63123,(314)842-7220 Intake: (800)447-4301,,,MH-SA/TX/DT/OP/PH/MC/PI/MI/AH/
Community Services of MO,,,11736 Manchester Road,,,Saint Louis,MO,63131,(314)984-9210,,,SA/TX/OP/SF/SS/AH/
Community Services of MO,Ferguson Site,,1130 1/2 New Florissant Road,,,Saint Louis,MO,63135,(314)524-1560,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/SS/AH/
Community Services of MO,Sunset Hills Office,,4456 South Lindbergh Boulevard,,,Saint Louis,MO,63127,(314)849-6855,,,SA/TX/OP/SF/SS/AH/
Harris House,,,8327 South Broadway,,,Saint Louis,MO,63111,(314)631-4299 Intake: (314)631-3281,,,SA/TX/HH/RS/RL/WN/MN/SF/
New Beginnings CSTAR Inc,Adolescent Program,,3901 North Union Street,Suite 101,,Saint Louis,MO,63115,(314)367-8989x333 Intake: (314)367-8989 Hotline: (800)881-3452,,,SA/TX/RS/RL/OP/PH/AD/CO/BC/SF/MD/SI/PI/SS/PA/
Preferred Family Healthcare Inc,,,2639 Miami Street,4th Floor,,Saint Louis,MO,63118,(314)361-1630 Hotline: (314)361-1630,,,SA/TX/DT/RS/OP/PH/HV/SF/SI/PI/MI/AR/SS/PA/AH/
Preferred Family Healthcare Inc,,,2945 South Brentwood Street,,,Saint Louis,MO,63144,(314)961-6017,,,SA/TX/OP/PH/SF/MD/SI/PI/MI/AR/SS/PA/AH/
Preferred Family Healthcare Inc,,,3800 South Broadway,,,Saint Louis,MO,63118,(314)772-2205,,,SA/TX/OP/PH/CO/HV/GL/SE/WN/MN/DU/CJ/SF/MD/SI/PI/AR/SS/PA/
Provident Inc,,,121 Kenrick Plaza,,,Saint Louis,MO,63109,(314)898-0101 Intake: (314)533-8200 Hotline: (314)647-4357,,,MH-SA/TX/OP/CO/SF/MD/PI/MI/AR/
Provident Inc,,,2650 Olive Street,,,Saint Louis,MO,63103,(314)371-6500x1145 Intake: (314)371-6500 Hotlines: (314)647-4357 (314)647HELP,,,MH-SA/TX/OP/SF/MD/PI/MI/AR/
Queen of Peace Center,,,325 North Newstead Street,,,Saint Louis,MO,63108,(314)531-0511x115,,,SA/TX/HH/RS/RL/OP/PH/CO/PW/WN/BC/SF/MD/PI/AH/
Saint Anthonys Medical Center,Hyland Behavioral Health,,10018-10016 Kennerly Road,,,Saint Louis,MO,63128,(314)525-4400,,,MH/TX/OP/PH/AD/CO/SF/MD/MC/PI/MI/AH/
Saint Louis Metro Treatment Center,,,4024 Woodson Road,,,Saint Louis,MO,63134,(314)423-7030,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/
Saint Louis Veterans Affairs Med Ctr,,,915 North Grand Street,,,Saint Louis,MO,63106,(314)652-4100 Intake: (314)289-6418,,,SA/TX/DT/MM/BU/OP/CO/SF/MD/MC/PI/MI/
Saint Patrick Center,,,800 North Tucker Boulevard,,,Saint Louis,MO,63101,(314)802-0700x3501,,,MH-SA/TX/OP/PH/WN/PA/
Salvation Army,Harbor Light Center,,3010 Washington Avenue,,,Saint Louis,MO,63103,(314)652-3310,,,SA/TX/DT/RS/RL/OP/PH/MN/PA/
Valley Hope Association,Saint Louis Valley Hope,,12777 Olive Boulevard,Suite C,,Saint Louis,MO,63141,(314)514-9220,,,SA/TX/OP/SF/PI/MI/AH/
Westend Clinic Inc,,,5736 West Florissant Boulevard,,,Saint Louis,MO,63120,(314)381-0560,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SS/PA/
Community Services of MO,,,1175 Cave Springs Estate Drive,,,Saint Peters,MO,63376,(636)441-9002,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/SS/AH/
Gibson Recovery Center Inc,,,220 Marshall Drive,,,Saint Robert,MO,65584,(573)336-8381,,,SA/TX/OP/HV/CJ/SF/PI/AR/AH/
Pathways CBH Inc,Salem Office,,913 South Pershing Avenue,,,Salem,MO,65560,(573)729-6222 Hotline: (800)833-3915,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
SE Missouri Community Treatment Center,Salem Center,,203 North Grand Street,,,Salem,MO,65560,(573)729-4103 Intake: (573)431-0554 Hotline: (573)729-4103,,,SA/TX/DT/RS/RL/PH/DU/SF/MD/SI/PI/MI/AR/SS/AH/
SE Missouri Community Treatment Center,Salem Center,,402 North Grand Street,,,Salem,MO,65560,(573)729-8452 Hotline: (573)729-4103,,,SA/TX/OP/DU/SF/MD/SI/PI/MI/AR/SS/AH/
Pathways CBH Inc,Sedalia Office,,1400 South Limit Avenue,State Fair Shopping Center Suite 9,,Sedalia,MO,65301,(660)826-5885,,,MH-SA/TX/OP/WN/SF/MD/PI/AR/SS/AH/
Gibson Recovery Center Inc,,,137 East Front Street,,,Sikeston,MO,63801,(573)472-2253,,,MH/TX/OP/CO/WN/DU/CJ/SF/PI/AR/SS/PA/AH/
Alternative Opportunities Inc,Carol Jones Recovery Center for Women,,2411 West Catalpa Street,,,Springfield,MO,65807,(417)862-3455x13 Intake: (417)862-3455 Hotline: (417)865-7592,,,SA/TX/HH/RS/RL/OP/PH/CO/PW/WN/BC/CJ/SF/MD/SI/PI/MI/SS/PA/AH/
Burrell Behavioral Health,Adolescent CSTAR Program,,1300 Bradford Parkway,,,Springfield,MO,65804,(417)269-0300,,,SA/TX/RL/OP/PH/AD/CO/SF/MD/PI/MI/SS/AH/
Center for Addictions,Cox Health,,1423 North Jefferson Street,,,Springfield,MO,65802,(417)269-2273 Intakes: (417)264-2273 (417)269-3503 Hotline: (800)862-6555,,,GH/TX/DT/HI/OP/PH/DU/SF/MD/MC/PI/MI/AH/
DRD Springfield Medical Clinic,,,404 East Battlefield Street,,,Springfield,MO,65807,(417)865-8045,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/SF/AH/
Sigma House,,,800 South Park Avenue,,,Springfield,MO,65802,(417)862-3339x237 Intake: (417)862-3339x229,,,SA/TX/DT/HH/RS/OP/PH/DU/SF/PI/MI/AR/SS/PA/
Gibson Recovery Center Inc,,,360 North Walnut Street,,,Steele,MO,63877,(573)695-7982,,,SA/TX/OP/CJ/SF/PI/AR/AH/
Gibson Recovery Center Inc,,,113 North 1st Street,,,Steelville,MO,65565,(573)775-4467,,,MH/TX/OP/CO/CJ/SF/PI/AR/SS/PA/AH/
SE Missouri Community Treatment Center,Steelville Office,,502 Pine Street,Suite 3,,Steelville,MO,65565,(573)775-4080 Hotline: (573)729-4103,,,SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Hannibal Council on Alc/Drug Abuse Inc,,,102 Front Street,,,Thayer,MO,65791,(417)264-3819 Intake: (417)293-1380,,,SA/TX/OP/MN/CJ/SF/PI/MI/AR/PA/
Preferred Family Healthcare Inc,Trenton Adolescent Program,,1628 Oklahoma Avenue,,,Trenton,MO,64683,(660)359-4600,,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/PA/AH/
Preferred Family Healthcare Inc,Trenton Adult Program,,1628 Oklahoma Avenue,,,Trenton,MO,64683,(660)359-4600,,,MH-SA/TX/RS/OP/PH/AD/DU/SF/MD/SI/PI/MI/AR/SS/
Bridgeway Counseling Services Inc,Troy Site,,1011 East Cherry Street,,,Troy,MO,63379,(636)462-1437,,,SA/TX/OP/PH/WN/DU/SF/MD/PI/AR/SS/AH/
Bridgeway Counseling Services Inc,Union Center,,113 Liberty Plaza Drive,,,Union,MO,63084,(636)584-7146,,,SA/TX/OP/CJ/SF/MD/SI/PI/AR/AH/
Meramec Recovery Center Inc,,,1580 Denmark Road,,,Union,MO,63084,(636)583-1785,,,SA/TX/OP/DU/SF/PI/SS/AH/
Gibson Recovery Center Inc,,,104 Ash Street,,,Van Buren,MO,63965,(573)323-4981,,,SA/TX/OP/SF/PI/AR/AH/
Versailles,Pathways Behavioral Health,,112 North Highway 5,,,Versailles,MO,65084,(573)378-5999,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/AR/SS/PA/
Gibson Recovery Center Inc,,,202 West 4th Street,,,Vienna,MO,65582,(573)422-6223,,,SA/TX/OP/CJ/SF/PI/AR/SS/PA/AH/
Pathways CBH Inc,Outpatient Office,,520 Burkarth Road,Suite C,,Warrensburg,MO,64093,(660)747-7127 Intake: (660)747-7217 Hotline: (888)279-8188,,,MH-SA/TX/DT/RS/RL/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Pathways CBH Inc,Warrensburg Recovery Center,,703 North Devasher Street,,,Warrensburg,MO,64093,(660)747-1355 Hotline: (888)279-8188,,,MH-SA/TX/DT/RS/RL/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Bridgeway Counseling Services Inc,Warrenton Center,,104 Market Street,,,Warrenton,MO,63383,(636)456-7423,,,SA/TX/OP/SE/PW/WN/MN/DU/CJ/SF/MD/SI/PI/AR/SS/PA/
Pathways CBH Inc,Warsaw Office,,1620 Hilltop Drive,,,Warsaw,MO,65355,(660)428-1280 Hotline: (800)833-3915,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Pathways CBH Inc,Waynesville Office,,704 West Historic Route 66,Suite 106,,Waynesville,MO,65583,(573)774-3121 Hotline: (800)833-3915,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/AR/SS/AH/
Piney Ridge Center Inc,,,1000 Hospital Road,,,Waynesville,MO,65583,(573)774-5353,,,MH-SA/TX/DT/RS/RL/AD/CO/SF/MD/PI/SP/
Family Counseling Center Inc,West Plains Office,,3411 Division Drive,,,West Plains,MO,65775,(417)257-9152 Intake: (417)257-9153 Hotline: (800)356-5395,,,SA/TX/RS/RL/OP/PH/AD/CO/DU/CJ/SF/MD/SI/PI/MI/SS/PA/
Royal Oaks Hospital,,,307 North Main Street,,,Windsor,MO,65360,(660)647-2182x234 Intake: (800)456-2634,,,MH/TX/DT/HI/CO/SF/MD/MC/SI/PI/MI/AH/
South Central MO Rehabilitation,Winona Office,,204 Ash Street,,,Winona,MO,65588,(417)293-1337 Intake: (417)293-1380,,,SA/TX/OP/SF/PI/MI/AR/SS/PA/
Western Montana Addiction Services,Anaconda/Deer Lodge County,,118 East 7th Street,Suite 2-E,,Anaconda,MT,59711,(406)563-6601,,,SA/TX/OP/AD/CO/DU/SF/MD/SI/PI/MI/SS/
Indian Health Board of Billings,Substance Abuse Program,,1127 Alderson Avenue,,,Billings,MT,59102,(406)245-7318 Intake: (406)245-7318x101,,,GH/TX/OP/SF/MD/MC/SI/PI/
Rimrock Foundation,,,1231 North 29th Street,,,Billings,MT,59101,(406)248-3175 Intake: (800)227-3953 Hotlines: (406)248-3175 (800)227-3953,,,MH-SA/TX/DT/HH/RS/RL/OP/PH/AD/DU/CJ/SF/MD/SI/PI/
South Central Montana Regional MH Ctr,Journey Recovery Program,,201 North 25th Street,,,Billings,MT,59101,(406)254-1314x102 Intake: (406)254-1314,,,SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/SI/PI/MI/SS/
Boyd Andrew Community Services,,,Courthouse Annex,114 South Washington Street,,Boulder,MT,59632,(406)225-4071,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/SS/PA/AH/
Rocky Boy Chemical Dependency Center,Rocky Boy Clinic,,Rural Route 1 Box 630,,,Box Elder,MT,59521,(406)395-4837,,,SA/TX/OP/AD/PA/N8/
Blackfeet Chemical Dependency Program,Blackfeet Indian Reservation,Old Hospital Hill,,,,Browning,MT,59417,(406)338-6330 Intakes: (406)338-6330x6316 (406)338- 6320x6316,,,SA/TX/RS/RL/OP/
Butte/Silver Bow,Chemical Dependency Services,,25 West Front Street,,,Butte,MT,59701,(406)497-5070,,,SA/TX/OP/AD/CO/WN/DU/SF/MD/SI/PI/SS/
Montana Chemical Dependency Center,,,2500 Continental Drive,,,Butte,MT,59701,(406)496-5400 Intakes: (406)496-5412 (406)496-5402,,,SA/TX/DT/RS/RL/CO/WN/MN/SF/MD/MC/SI/PI/MI/
North American Indian Alliance,Chemical Dependency Program,,55 East Galena Street,,,Butte,MT,59701,(406)782-0461,,,GH/TX/OP/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/AH/N8/N18/N44/
Flathead Valley Chemical Depend Clinic,North Valley Office,,110 Nucleus Avenue,Suite B,,Columbia Falls,MT,59912,(406)756-6453,,,SA/TX/OP/DU/SF/MD/SI/PI/SS/AH/
Western Montana Addiction Services,,,304 Milwaukee Avenue,Suite 27,,Deer Lodge,MT,59722,(406)846-3442,,,SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/AR/SS/
Abuse and Dependency Services,,,1093 Main Street,,,Forsyth,MT,59327,(406)346-7654 Hotline: (406)346-7654,,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/AH/
TLC Recovery Inc,,,1308 Frankin Street,Court House Annex,,Fort Benton,MT,59442,(406)622-3211,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/AH/
VA Medical and Regional Office Center,,,Williams Street,,,Fort Harrison,MT,59636,(406)442-6410x7596 Intake: (406)447-7596,,,GH/TX/DT/HI/OP/MD/MC/PI/MI/
Eastern Montana CMHC,Substance Abuse,,1009 6th Avenue North,,,Glasgow,MT,59230,(406)846-1320x2110 Intake: (406)228-9349 Hotline: (406)228-9349,,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/AH/
District II,Alcohol and Drug Program,,119 South Kendrick Street,,,Glendive,MT,59330,(406)377-5942 Hotline: (406)377-6074,,,SA/TX/OP/AD/CO/DU/CJ/SF/MD/SI/PI/
Benefis Healthcare,,,500 15th Avenue South,,,Great Falls,MT,59405,(406)455-2367,,,MH-SA/TX/DT/HI/OP/PH/DU/SF/MD/MC/PI/MI/AH/
Gateway Community Services,,,401 3rd Avenue North,,,Great Falls,MT,59401,(406)727-2512 Intake: (406)727-1602,,,SA/TX/OP/AD/CO/PW/WN/DU/SF/MD/SI/PI/SS/AH/
Rocky Mountain Treatment Center,,,920 4th Avenue North,,,Great Falls,MT,59401,(406)727-8832x2110,,,SA/TX/DT/HI/OP/PH/AD/CO/HV/GL/PW/WN/MN/DU/CJ/SF/MC/SI/PI/MI/
Fort Belknap,Chemical Dependency Program,Fort Belknap Reservation,Route 1,,,Harlem,MT,59526,(406)353-8317x317 Intakes: (406)353-8323 (406)353-4942 Hotline: (406)353-3222,,,SA/TX/OP/AD/DU/SF/PI/PA/
Boyd Andrew Community Services,,,111 North Lastchance Gulch,Arcade Building Suite 1-E,,Helena,MT,59624,(406)443-2343,,,SA/TX/OP/AD/CO/WN/DU/SF/MD/SI/PI/SS/PA/AH/
Alternative Youth Care,,,4880 U.S. Highway 93 South,,,Kalispell,MT,59901,(406)857-2506,,,SA/TX/HH/RL/AD/CO/HV/GL/MN/CJ/SF/
Flathead Valley Chemical Depend Clinic,,,1312 North Meridian Road,,,Kalispell,MT,59901,(406)756-6453 Intake: (406)756-6543 Hotline: (406)756-6453,,,TX/OP/AD/CO/DU/SF/MD/SI/PI/SS/AH/
Northern Cheyenne Recovery Center,,,100 Eagle Feather Street,,,Lame Deer,MT,59043,(406)477-6381,,,SA/TX/OP/PH/AD/CO/HV/PW/CJ/PA/N5/
Flathead Valley Chemical Depend Clinic,Libby Office,,101 Woodland Road,,,Libby,MT,59923,(406)293-7731 Intake: (406)827-4241,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/MI/SS/AH/
Southwest Chemical Dependency Program,,,430 East Park Street,,,Livingston,MT,59047,(406)222-2812,,,SA/TX/DT/HH/OP/AD/CO/SE/PW/DU/SF/MD/SI/PI/AH/
Wilderness Treatment Center,,,200 Hubbart Dam Road,,,Marion,MT,59925,(406)846-1320x2110 Intake: (406)854-2832,,,SA/TX/DT/RS/RL/AD/CO/MN/SF/PI/
Eastern Montana Mental Health,Substance Abuse Dependency Services,,2508 Wilson Street,,,Miles City,MT,59301,(406)234-1687 Hotline: (406)234-1687,,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/AH/
Missoula Indian Center,,,Fort Missoula Road,Building 33,,Missoula,MT,59808,(406)829-9515 Intake: (406)721-2700 Hotline: (406)370-2745,,,MH-SA/TX/OP/AD/SF/MD/SI/PI/SS/AH/
Saint Patrick Hosp/Health Sciences Ctr,Neurobehavioral Medicine,,902 Orange Street,,,Missoula,MT,59802,(406)327-3020,,,MH/TX/OP/CO/SF/MC/SI/PI/MI/AH/
Western Montana Addiction Services,Turning Point,,1325 Wyoming Street,,,Missoula,MT,59801,(406)532-9800,,,SA/TX/DT/HH/RS/OP/AD/CO/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Lake County,Chemical Dependency Program,,802 Main Street,Suite C,,Polson,MT,59860,(406)883-7310,,,SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/SI/PI/MI/
Spotted Bull Treatment Center,,,603 1/2 Court Avenue,,,Poplar,MT,59255,(406)768-5364,,,SA/TX/DT/RL/OP/PH/AD/CO/PW/WN/CJ/PA/N10/N18/N45/
Human Services Inc,,,419 West 25th Street,,,Alliance,NE,69301,(308)762-7177 Hotline: (308)762-7177,,,SA/TX/RS/OP/AD/WN/MN/DU/SF/MD/PI/SS/
Blue Valley Mental Health Center,,,1121 15th Street,,,Auburn,NE,68305,(402)228-3386 Intake: (402)274-4373,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/
Blue Valley Mental Health Center,,,1200 South 9th Street,,,Beatrice,NE,68310,(402)228-3386,,,MH-SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/
Alegent Health Psychiatric Associates,,,1309 Harlan Drive,Suite 206,,Bellevue,NE,68005,(402)291-6789 Intakes: (402)717-4673 (402)717HOPE Hotlines: (402)717-4673 (402)717HOPE,,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/AH/
Rainbow of Hope,,,2009 Franklin Street,,,Bellevue,NE,68005,(402)292-7335,,,SA/TX/OP/AD/CO/DU/SF/MD/PI/
Catholic Charity,,,3020 18th Street,Suite 17,,Columbus,NE,68601,(402)563-3833,,,MH-SA/TX/RS/RL/OP/AD/CO/SF/MD/MC/SI/PI/MI/SS/
Seekers of Serenity Place,,,4432 Sunrise Place,,,Columbus,NE,68601,(402)564-9994,,,SA/TX/DT/RS/SF/MD/PI/SS/
Blue Valley Mental Health Center,,,225 East 9th Street,Suite 1,,Crete,NE,68333,(402)826-2000,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/
Blue Valley Mental Health Center,,,367 E Street,,,David City,NE,68632,(402)228-3386 Intake: (402)367-4216,,,MH-SA/TX/OP/SF/MD/PI/
Blue Valley Mental Health Center,,,116 West 19th Street,,,Falls City,NE,68355,(402)245-4458,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/
Lutheran Family Services,,,513 North D Street,,,Fremont,NE,68025,(402)721-1774,,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/SS/AH/
Pathfinder Clinic,Alcohol and Drug Outpatient Clinic,,212 East 8th Street,,,Fremont,NE,68025,(402)721-1414,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/MD/PI/SS/
Northeast Panhandle,Substance Abuse Center,,305 Foch Street,,,Gordon,NE,69343,(308)282-1101 Intake: (308)282-1370,,,SA/TX/DT/RS/OP/WN/DU/SF/MD/PI/
Mid Plains Center for,Behavioral Healthcare Services Inc,,914 Baumann Drive,,,Grand Island,NE,68803,(308)385-5250 Intakes: (308)385-5250x30 (800)515-3326 Hotline: (800)515-3326,,,MH-SA/TX/OP/CO/WN/MN/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Saint Francis,Alcoholism/Drug Treatment Center,,2116 West Faidley Avenue,,,Grand Island,NE,68803,(308)398-5427,,,SA/TX/RS/OP/PH/AD/WN/SF/MD/PI/MI/SS/PA/
