Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys,
2007,253,Seven,12 House Youth and Shelter Services 712 Burnett Street,Ames,IA,50010,(515) 233-5048Intake: (515) 233-4930,SA TX RL AD SF MD SI PI MI SS,
2007,253,Cornerstone Recovery Center,501 SW Ankeny Road,Ankeny,IA,50021,(515) 289-2272x213Intakes: (515) 289-2272x200 (515) 289- 2272x211,MH-SA TX OP PH AD CO SF MD SI PI MI,
2007,253,Zion Recovery,601 Walnut Street Suite 1,Atlantic,IA,50022,(712) 243-5091,SA TX OP AD CO HV GL SE PW WN MN DU CJ SF MD PI,
2007,253,New Opportunities Substance Abuse Treatment and Prevention Center,413 Tracy Street,Audubon,IA,50025,(712) 563-2777Intake: (712) 792-1344 Hotline: (712) 792-1344,SA TX OP SF MD PI SS PA AH SP,
2007,253,Center for Alcohol and Drug Services,4869 Forest Grove Road,Bettendorf,IA,52722,(563) 332-9080,SA TX OP AD SF MD SI PI SS AH,
2007,253,Center for Addiction Recovery Inc,806 7th Street Suite U-3,Boone,IA,50036,(515) 433-0369,SA TX OP PH SF MD PI SS,
2007,253,Alcohol and Drug Dependency Servs of Southeast Iowa,1340 Mount Pleasant Street Lincoln Center,Burlington,IA,52601,(319) 753-6567Hotline: (319) 753-6567,SA TX RL OP AD DU CJ SF MD MC SI PI MI SS PA,
2007,253,Woodlands Treatment Center,4715 Sullivan Slough Road,Burlington,IA,52601,(319) 753-0700x603,SA TX RL AD CO CJ SI,
2007,253,New Opportunities Substance Abuse Treatment and Prevention Center,322 West 3rd Street,Carroll,IA,51401,(712) 792-1344Hotline: (712) 792-1344,SA TX OP DU SF MD PI SS PA AH SP,
2007,253,Murphys Rainbow Clinic LLC,2603 Rainbow Drive,Cedar Falls,IA,50613,(319) 277-5808Intake: (319) 240-8911 Hotline: (319) 240-8911 Methadone Clients Only,SA TX DT MM DM OP SF PI MI,
2007,253,Area Substance Abuse Council,3601 16th Avenue SW,Cedar Rapids,IA,52404,(319) 390-4611,SA TX HH RS RL OP PH AD CO DU CJ SF MD SI PI MI SS PA AH,
2007,253,Mercy Medical Center Sedlacek Treatment Center,5975 Rockwell Drive NE,Cedar Rapids,IA,52402,(319) 398-6226Intake: (319) 398-6235 Hotline: (319) 398-6476,MH-SA TX OP AD CO CJ SF MD MC PI AH,
2007,253,Murphy™s Rainbow Clinic,120 3rd Avenue SW,Cedar Rapids,IA,52404,(319) 363-2678Hotline: (319) 240-8911 Methadone Clients Only,SA TX DT MM DM OP SF PI AH,
2007,253,Saint Lukes Methodist Hospital Chemical Dependency Services,1030 5th Avenue SE,Cedar Rapids,IA,52403,(319) 363-4429,SA TX OP SF MD MC PI MI,
2007,253,Center for Behavioral Services,221 East State Street,Centerville,IA,52544,(641) 856-2775,MH-SA TX DT OP SF MD MC PI,
2007,253,Lucas County Health Center,1200 North 7th Street,Chariton,IA,50049,(641) 774-3370,MH-SA TX DT HI OP WN SF MD MC SI PI MI,
2007,253,Substance Abuse Services Chariton O˚ce,115 South Main Street City Hall,Chariton,IA,50049,(641) 774-8279Intake: (800) 622-8340,SA TX OP AD CO DU SF MD PI AH SP,
2007,254,240 For Code Definitions - See KEY on Page v. and cover flap IOWA New Directions High Tower Place Womens Facility,2727 South 19th Street,Clinton,IA,52732,(563) 242-2042,SA TX HH RL CO WN BC CJ SF MD MC SI PI MI SS PA AH,
2007,254,New Directions A Services Area Substance Abuse Council/King House,2219 Gar˙eld Street,Clinton,IA,52732,(563) 242-6805Intake: (563) 243-2124,SA TX HH RL CJ SF MD MI SS,
2007,254,New Directions Inc A Service of Area Subst Abuse Council,217 6th Avenue South,Clinton,IA,52732,(631) 331-7270x105,SA TX OP PH AD SF MD MC SI PI MI SS PA AH,
2007,254,Substance Abuse Services Corydon O˚ce,215 West State Street,Corydon,IA,50060,(641) 872-2200Intake: (800) 622-8340,SA TX OP AD CO DU SF MD PI AH SP,
2007,254,Addictions Treatment Program Jennie Edmundson Memorial Hospital,933 East Pierce Street,Council Blu s,IA,51503,(712) 396-7766Intake: (800) 990-6667,MH-SA TX DT HI OP PH CO DU SF MC SI PI MI AH,
2007,254,Alegent Health Behavioral Services,801 Harmony Street Suite 302,Council Blu s,IA,51503,(712) 328-2609,MH TX DT OP AD CO DU CJ SF MD MC SI PI MI AH,
2007,254,Heartland Family Service,515 East Broadway,Council Blu s,IA,51503,(712) 322-1407,SA TX OP AD WN MN DU SF MD MC PI SS AH,
2007,254,Gilbert Alber PC,110 North Park Place,Cresco,IA,52136,(563) 547-1779,MH-SA TX OP CO SF MD MC PI,
2007,254,Center for Alcohol and Drug Services Country Oaks,12160 Utah Avenue,Davenport,IA,52804,(563) 326-1150,SA TX DT HH RS PH GL WN MN DU SF MD PI SP,
2007,254,Center for Alcohol and Drug Services Intake Outpatient Administration,1523 South Fairmount Street,Davenport,IA,52802,(563) 322-2667,SA TX OP CO GL WN MN DU CJ SF MD PI SS AH SP,
2007,254,Genesis Multiple Addictions Recov Ctr (MARC) West Central Park at Marquette,,Davenport,IA,52804,(563) 421-2900Hotlines: (563) 421-2900 (563) 421-2975,SA TX DT HI OP PH SF MD MC PI MI AH,
2007,254,New Life Outpatient Center Inc Paul Revere Square Suite,2000 North 2322 East Kimberly Road,Davenport,IA,52807,(563) 355-0055,SA TX OP AD DU SF MD PI,
2007,254,Northeast Iowa Mental Health Center DBA Northeast Iowa Behavioral Health,905 Montgomery Street P.O. Box 349,Decorah,IA,52101,(563) 382-3649Intake: (800) 400-8923 Hotlines: (563) 382-3649 (800) 400-8923,MH-SA TX OP AD CO WN DU SF MD MC PI MI SS,
2007,254,Bernie Lorenz Recovery Inc,4014 Kingman Boulevard,Des Moines,IA,50311,(515) 255-3373,SA TX HH RL OP CO WN CJ SF MD SI PI SS AH SP,
2007,254,Center for Behavioral Health Iowa Inc,1200 University Street Suite 106,Des Moines,IA,50314,(515) 244-9500,SA TX MM BU OP AD CO HV GL SE PW MN DU CJ SF PI AH,
2007,254,First Step Mercy Recovery Center Mercy Franklin Center,1818 48th Street,Des Moines,IA,50310,(515) 271-6075Intake: (515) 271-6111 Hotline: (515) 271-6111,MH-SA TX DT HI OP PH AD DU SF MD MC SI PI MI AH,
2007,254,Powell Chemical Dependency Center IA Luthern Hosp/Powell Chem Dep Center,700 East University 4th Floor,Des Moines,IA,50316,(515) 263-2424,SA TX DT HI RS RL OP PH SF MD MC SI PI MI AH,
2007,254,United Community Services,401 SW 8th Street,Des Moines,IA,50309,(515) 280-3860Intake: (515) 280-4901 Hotline: (515) 988-3950,SA TX DT MM OP GL SE WN MN CJ SF MD MC SI PI MI SS SP,
2007,255,Community and Family Resources,726 South 17th Street,Fort Dodge,IA,50501,(515) 576-7261,SA TX DT HH RS RL OP PH AD CO HV GL SE PW WN MN CJ SF MD PI SS,
2007,255,Trinity Regional Medical Center,802 Kenyon Road,Fort Dodge,IA,50501,(515) 574-6502Intake: (515) 574-6526,SA TX DT HI OP AD CO WN SF MD MC PI MI,
2007,255,New Opportunities Substance Abuse Treatment and Prevention Center,411 State Street,Guthrie Center,IA,50115,(641) 747-3354Intake: (712) 792-1344 Hotline: (712) 792-1344,SA TX OP SF MD PI SS PA AH,
2007,255,Community and Family Resources,19 6th Street South,Humboldt,IA,50548,(515) 332-4843,SA TX OP SF MD PI SS,
2007,255,Pathways Behavioral Services Inc,209 2nd Avenue NE,Independence,IA,50644,(319) 334-6163,SA TX OP DU SF MD SI PI SS AH,
2007,255,Mid Eastern Council on Chemical Abuse (MECCA),430 Southgate Avenue,Iowa City,IA,52240,(319) 351-4357Hotlines: (319) 351-4357 (319) 351,HELP SA TX DT HH RS RL OP PH AD CO WN MN SF MD SI PI SS AH SP,
2007,255,University of IA Hospitals and Clinics Chemical Dependency Service,200 Hawkins Drive,Iowa City,IA,52242,(319) 384-8765,MH-SA TX DT HI OP PH CO DU SF MD MC PI MI AH,
2007,255,Veterans A airs Medical Center Outpatient Subst Abuse Trt Prog (SATP),601 Highway 6 West Unit 116-A,Iowa City,IA,52246,(319) 339-7013Intakes: (319) 338-0581x5435 (319) 338- 0581x5447,GH TX DT HI OP CO SF PI MI,
2007,255,Freedom House,520 Talbott Street Suite 3,Iowa Falls,IA,50126,(641) 648-6491Hotline: (641) 648-6491,MH-SA TX DT OP AD CO WN MN SF MD MC SI PI MI,
2007,255,Substance Abuse Treatment Unit of Central Iowa,220 Oak Street,Iowa Falls,IA,50126,(641) 648-4651Intake: (641) 752-5421,SA TX OP DU SF MD PI SS,
2007,255,New Opportunities Substance Abuse Treatment and Prevention Center,1000 West Lincolnway,Je erson,IA,50129,(515) 386-4795Intake: (712) 792-1344 Hotline: (712) 792-1344,SA TX OP SF MD PI SS PA AH SP,
2007,255,Alcohol and Drug Dependency Servs of Southeast Iowa,928 Main Street,Keokuk,IA,52632,(319) 524-4397,SA TX OP PH AD SE DU SF MD MC SI PI MI SS PA,
2007,255,Substance Abuse Services Keosauqua O˚ce,406 Dodge Street,Keosauqua,IA,52565,(319) 293-3413Intake: (800) 622-8340,SA TX OP AD CO SF MD PI MI AH,
2007,255,Jackson Recovery Centers Inc Plymouth County Satellite,22 1st Street NE,Le Mars,IA,51031,(712) 546-7868Intakes: (712) 234-2300 (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX OP AD DU SF MD SI PI SS,
2007,255,Manning Regional Healthcare Center Manning Family Recovery Center,410 Main Street,Manning,IA,51455,(712) 655-2300x350Intakes: (712) 655-2300x228 (712) 655- 2300x348Hotline: (800) 656-6372,SA TX DT HI RS RL OP PH AD CO PW WN MN DU SF MD MC SI PI MI,
2007,256,242 For Code Definitions - See KEY on Page v. and cover flap IOWA Jackson Recovery Centers Inc Mapleton Satellite O˚ce,111 5th Street,Mapleton,IA,51034,(712) 882-9011Intakes: (712) 234-2300 (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX OP DU SF MD SI PI SS,
2007,256,Prairie Ridge Addiction Treatment Services,320 North Eisenhower Avenue P. O. Box 1338,Mason City,IA,50402,(641) 424-2391Intake: (888) 429-2391,SA TX HH RS RL OP PH CO PW WN DU CJ SF MD PI MI AH SP,
2007,256,Northwest Iowa Alcoholism and DrugTreatment Unit Inc/Dickinson Cnty,915 Okoboji Avenue,Milford,IA,51351,(712) 338-2985,SA TX OP AD CO HV GL SE PW WN MN DU CJ SF MD PI SS AH,
2007,256,Alcohol and Drug Dependency Servs of Southeast Iowa,122 North Main Street,Mount Pleasant,IA,52641,(319) 385-2216,SA TX OP PH AD SE DU SF MD MC SI PI MI SS PA,
2007,256,Mental Health Institute Iowa Residential Treatment Center,1200 East Washington Street,Mount Pleasant,IA,52641,(319) 385-7231x2211Intake: (319) 385-7231x2381,MH-SA TX RS OP CO SF MD MC PI MI,
2007,256,Unity Healthcare Outpatient Substance Abuse Program,1605 Cedar Street,Muscatine,IA,52761,(563) 264-9409,SA TX OP AD SF MD MC SI PI MI AH,
2007,256,Pathways Behavioral Services Inc,951 North Linn Avenue Suite 3,New Hampton,IA,50659,(641) 394-3172,SA TX OP DU SF MD PI SS AH,
2007,256,Capstone Behavioral Healthcare Inc Substance Abuse Division,306 North 3rd Avenue East,Newton,IA,50208,(641) 792-4012,MH-SA TX OP AD WN SF MD MC SI PI MI SS,
2007,256,Zion Recovery Services,3077 Zion Lane,Orient,IA,50858,(641) 337-5385,SA TX HH RL SF MD,
2007,256,New Directions Recovery,1229 Avenue East Suite C,Oskaloosa,IA,52577,(641) 672-3159Hotline: (641) 672-3100,MH TX OP AD CO HV GL SE PW WN MN DU CJ SF MD MC SI SS,
2007,256,Ottumwa Regional Health Center Family Recovery Center,312 East Alta Vista Avenue,Ottumwa,IA,52501,(641) 684-3170,SA TX DT HI RS RL OP PH AD CO WN DU SF MD MC SI PI MI AH,
2007,256,Southern Iowa Economic Development Association/Substance Abuse Services,226 West Main Street,Ottumwa,IA,52501,(641) 682-8741Intake: (800) 622-8340,SA TX OP AD CO DU SF MD PI AH SP,
2007,256,Community and Family Resources,23 3rd Avenue NE,Pocahontas,IA,50574,(712) 335-4585,SA TX OP SF MD PI SS,
2007,256,Community and Family Resources,515 Court Street O˚ce 12,Rockwell City,IA,50579,(712) 297-7321,SA TX OP SF MD PI SS,
2007,256,New Opportunities Substance Abuse Treatment and Prevention Center,116 South State Street,Sac City,IA,50583,(712) 662-7921Intake: (712) 792-1344 Hotline: (712) 792-1344,SA TX OP AD CO CJ SF MD PI SS PA,
2007,256,Jackson Recovery Centers Inc Grandview House/Men,1800 Grandview Street,Sioux City,IA,51104,(712) 258-4776Intakes: (712) 234-2300 (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX HH RL MN SF MD SI PI SS,
2007,257,Jackson Recovery Centers Inc Marienne Manor,2309 Jackson Street,Sioux City,IA,51104,(712) 258-5424Intakes: (712) 234-2300 (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX HH RL WN SF MD SI PI SS,
2007,257,Jackson Recovery Centers Inc Outpatient,800 5th Street Suite 200,Sioux City,IA,51101,(712) 234-2300Intake: (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX OP AD CO WN DU CJ SF MD SI PI SS SP,
2007,257,Jackson Recovery Centers Inc Women and Childrens Center,3200 West 4th Street,Sioux City,IA,51103,(712) 258-4578Intakes: (712) 234-2300 (800) 472-9018 Hotlines: (712) 234-2300 (800) 472-9018,SA TX RL OP CO PW WN BC SF MD SI PI SS,
2007,257,Mercy Behavioral Care Chemical Dependency Services,801 5th Street Central Medical Building Suite 360,Sioux City,IA,51101,(712) 279-2438Intake: (712) 279-5778,SA TX OP SF MD MC SI PI MI,
2007,257,Northwest Iowa Alcoholism and Drug Treatment Unit Inc,1900 Grand Avenue North Suite E-8,Spencer,IA,51301,(712) 262-2952,SA TX OP AD CO HV GL SE PW WN MN DU CJ SF MD PI SS AH,
2007,257,Vista Counseling Center North Campus of Buena Vista Cnty Hosp,1305 West Milwaukee Street,Storm Lake,IA,50588,(712) 732-2872,SA TX OP AD SF MD MC SI PI SS,
2007,257,Alcohol and Drug Dependency Servs of Southeast Iowa,304 Nighway 61 North,Wapello,IA,52653,(319) 523-8436,SA TX OP DU SF MD MC SI PI MI SS PA SP,
2007,257,Allen Counseling Center Allen Memorial Hospital,1825 Logan Avenue,Waterloo,IA,50703,(319) 235-3550Hotline: (319) 235-3550,MH-SA TX OP AD SF MD PI AH,
2007,257,Covenant Medical Center Horizons Family Centered Recovery Program,2101 Kimball Avenue,Waterloo,IA,50702,(319) 272-2650Intake: (319) 272-2873,SA TX DT HI RS OP PH DU SF MD MC PI MI AH,
2007,257,Pathways Behavioral Services Inc,3362 University Avenue,Waterloo,IA,50701,(319) 235-6571Hotline: (319) 235-6571,SA TX HH RS RL OP PH AD DU SF MD PI SS AH,
2007,257,Pathways Behavioral Services Inc,500 East 4th Street Suite 417,Waterloo,IA,50703,(319) 232-5363,SA TX OP DU SF MD PI SS AH,
2007,257,Community and Family Resources,509 Division Street,Webster City,IA,50595,(515) 832-5432,SA TX OP AD CO SF MD PI SS,
2007,257,Great River Medical Center Addiction Services,1221 South Gear Avenue,West Burlington,IA,52655,(319) 768-3725,SA TX OP AD DU SF MD MC PI MI,
2007,257,Madison County Memorial Hospital ˝e Bridge Counseling Center,300 Hutchings Street,Winterset,IA,50273,(515) 462-3105Hotline: (515) 462-5126,MH-SA TX DT HI OP PH DU CJ SF MD MC SI PI MI SS,
2007,259,Central Kansas Foundation,306 North Cedar Street,Abilene,KS,67410,(785) 762-3700,SA TX DT OP DU CJ SF MD SI PI MI,
2007,259,325 North,1st Street,Arkansas City,KS,67005,(620) 442-1313,MH-SA TX OP PH AD HV DU CJ SF MC PI MI SS,
2007,259,Atchison Valley Hope Treatment Center,1816 North 2nd Street,Atchison,KS,66002,(785) 233-1730Intakes: (800) 544-5101 (913) 367-1618,SA TX DT RS SF PI,
2007,259,Dunn Counseling and Consulting Inc,419 1st Street,Baldwin City,KS,66006,(785) 594-9976,SA TX OP AD GL DU CJ SF PI,
2007,259,Pawnee Mental Health Services,1813 M Street,Belleville,KS,66935,(785) 527-2549Hotlines: (800) 609-2002 (785) 587-4342,MH TX OP CO DU CJ SF MD MC SI PI SS AH SP,
2007,259,Pawnee Mental Health Services,207 North Mill Street Suite 5,Beloit,KS,67420,(785) 738-5363Hotlines: (800) 609-2002 (785) 587-4342,MH TX OP CO DU CJ SF MD MC SI PI SS AH SP,
2007,259,Mainstream Kansas City Inc Mens Center,12215 State Avenue,Bonner Springs,KS,66012,(913) 721-5355,SA TX DT RS MN DU SF,
2007,259,˝erapy Services,420 Kennedy Street,Burlington,KS,66839,(620) 364-2606,SA TX OP AD CO DU SF MD PI,
2007,259,Farm Inc Transitions,1709 West 7th Street,Chanute,KS,66720,(620) 432-5200Intakes: (877) 921-4114 (785) 272-3637,MH-SA TX OP AD SF MD SI PI,
2007,259,Pawnee Mental Health Services,503 Grant Avenue,Clay Center,KS,67432,(785) 632-2108Hotlines: (800) 609-2002 (785) 587-4342,MH TX OP CO DU CJ SF MD MC SI PI SS AH SP,
2007,259,˝omas Cnty Alc/Drug Abuse Council Inc,1523 West 4th Street,Colby,KS,67701,(785) 462-6111,SA TX OP AD WN DU SF MD SI PI MI PA,
2007,259,Waters and Associates,175 Range Street,Colby,KS,67701,(785) 462-3332Intake: (785) 538-2356,SA TX OP SF PI,
2007,259,Elm Acres Youth and Family Service A Program of DCCCA Inc,501 Central Avenue,Columbus,KS,66725,(620) 429-1949,TX OP AD SF MD SI PI MI,
2007,259,Family Life Center Alcohol and Drug Abuse Program,201 West Walnut Street,Columbus,KS,66725,(620) 848-2300Intake: (620) 429-1860 Hotline: (866) 634-2301,MH-SA TX OP AD CO WN MN DU CJ SF MD MC SI PI MI SS PA,
2007,259,Kerrs Counseling,520 Washington Street Suite C,Concordia,KS,66901,(530) 887-2828Intake: (785) 243-4164,SA TX OP CJ SF MD PI SS,
2007,259,Pawnee Mental Health Services,210 West 21st Street,Concordia,KS,66901,(785) 243-8900Hotlines: (800) 609-2002 (785) 587-4342,MH TX OP CO DU CJ SF MD MC SI PI SS AH SP,
2007,259,Area Mental Health Center Dodge City Community Support Services,3000 North 14th Avenue,Dodge City,KS,67801,(620) 276-7689Intake: (620) 227-5040,MH TX HH OP CO SF MD MC PI,
2007,259,Destructive Behavioral Alternatives (DBA),106 West Frontview Street Suite 6,Dodge City,KS,67801,(620) 225-4600,SA TX OP DU SF MD PI SS,
2007,260,246 KANSASNew Chance Inc,2500 East Wyatt Earp Boulevard,Dodge City,KS,67801,(620) 225-0476,SA TX DT HH RS OP PH AD CO WN MN DU CJ SF MD MC SI PI SS SP,
2007,260,Youthville Inc,11200 Lariat Way,Dodge City,KS,67801,(620) 225-0276x256,MH TX OP AD CO SF MD SI PI MI SS PA,
2007,260,Alcohol and Drug Program of SE Kansas Crawford County Mental Health,120 North Main Street,El Dorado,KS,67042,(316) 321-1669Intake: (316) 321-6117,SA TX OP GL WN CJ MD SI PI MI PA,
2007,260,Doan Center for Counseling Eagle Productions LLC,226 West Central Street,El Dorado,KS,67042,(316) 322-7057,SA TX OP AD CO DU CJ SF MD PI,
2007,260,Corner House Inc,418 Market Street,Emporia,KS,66801,(620) 342-3015Intake: (620) 342-3017,SA TX HH RL OP SF MD SI PI SS PA,
2007,260,Henderson/Simmons Counseling Services,517 Merchant Street Suite 200,Emporia,KS,66801,(620) 341-9133,SA TX OP DU CJ SF PI SS,
2007,260,Mental Health Ctr of East Central KS Alcohol and Drug Services,1000 Lincoln Street,Emporia,KS,66801,(620) 343-2211Intake: (800) 279-3645,MH-SA TX OP AD CO DU CJ SF MD MC SI PI MI SS PA SP,
2007,260,Newman Regional Health Recovery Road,1024 West 12th Avenue Suite C,Emporia,KS,66801,(620) 342-6678,SA TX OP AD DU CJ SF PI MI AH,
2007,260,Choices Psychological Services,710 West 8th Street,Fort Scott,KS,66701,(620) 223-8590,MH TX OP SF MD MC PI MI,
2007,260,Area Mental Health Center Substance Abuse Services,1111 East Spruce Street,Garden City,KS,67846,(620) 276-7689,MH TX OP AD DU SF MD MC SI PI MI SS AH,
2007,260,Community Corrections,25th Judicial District 601 North Main Street Suite A,Garden City,KS,67846,(620) 272-3630,TX OP DU CJ SF SP,
2007,260,Fernandez/Martin Addiction Counselors,601 North Main Street Suite E,Garden City,KS,67846,(620) 275-8880Intake: (620) 872-5214,SA TX OP CO DU CJ SF SP,
2007,260,New Choices-N-Beginnings,402 East Fulton Street Suite 5,Garden City,KS,67846,(620) 271-0005,SA TX OP AD CO HV GL SE PW WN MN DU CJ SF PI,
2007,260,Southeast Kansas Mental Health Center Alcohol and Drug Abuse Services,519 South Elm,Garnett,KS,66032,(785) 448-6806Hotlines: (785) 448-6806 (888) 588-6774,MH TX OP SF MD MC SI PI MI SS PA,
2007,260,Crawford County Mental Health Center Alcohol and Drug Program,810 West Cedar Street Suite B,Girard,KS,66743,(620) 724-8806,SA TX DT RS RL OP PH GL SF MD SI PI MI AH,
2007,260,Project Dream Inc,2022 Forrest Street,Great Bend,KS,67530,(620) 792-5152,SA TX OP AD DU CJ SF MD SI PI MI PA,
2007,260,Halstead Valley HOPE,328 Poplar Street,Halstead,KS,67056,(316) 830-2041Hotline: (316) 830-2041,SA TX DT RS SE WN MN SF PI,
2007,260,Dream Inc,2818 Vine Street,Hays,KS,67601,(785) 628-6655Hotlines: (785) 628-6655 (800) 420-9282,SA TX OP AD DU SF MD PI SS PA,
2007,261,Kelly Center Fort Hays State University,600 Park Street,Hays,KS,67601,(785) 628-4401,MH TX OP DU SF PA,
2007,261,Smoky Hill Foundation For Chemical Dependency Inc,209 East 7th Street,Hays,KS,67601,(800) 757-2180Intake: (785) 625-5521,SA TX OP WN MN DU SF MD SI PI SS PA,
2007,261,Kanza Mental Health/Guidance Ctr Inc Alcohol and Drug Abuse Services,909 South 2nd Street,Hiawatha,KS,66434,(785) 742-7113x141Intake: (785) 742-7113 Hotline: (785) 742-3666,MH TX OP AD DU SF MD MC SI PI MI SS AH,
2007,261,Womens Recovery Center,1410 North Vine Street,Hoisington,KS,67544,(620) 653-7385,SA TX HH RS RL OP PH CO WN BC SF MD PI SS,
2007,261,Educational Opportunites Unlimited LLC,315 West 5th Street,Holton,KS,66436,(785) 228-9800,SA TX OP AD HV PW WN DU CJ SF MD PI MI SS,
