Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys
Mental Health Institute,Iowa Residential Treatment Center,,1200 East Washington Street,,,Mount Pleasant,IA,52641,(319)385-7231x2211 Intakes: (319)385-7231x2381 (319)385-6825,,,SA/TX/RS/RL/OP/PH/HV/PW/WN/MN/CJ/SF/MD/MC/SI/PI/MI/AH/
Unity Healthcare Health System,Outpatient Substance Abuse Program,,1605 Cedar Street,,,Muscatine,IA,52761,(563)264-9409 Hotline: (563)264-9409,www.unityiowa.org,,SA/TX/OP/AD/SF/MD/MC/SI/PI/MI/SS/
Pathways Behavioral Services Inc,,,951 North Linn Avenue,Suite 3,,New Hampton,IA,50659,(641)394-3172,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/SS/AH/
Capstone Behavioral Healthcare Inc,Substance Abuse Division,,306 North 3rd Avenue East,,,Newton,IA,50208,(641)792-4012,,,MH-SA/TX/OP/AD/CO/WN/DU/SF/MD/MC/SI/PI/SS/PA/AH/
Zion Recovery Services,,,3077 Zion Lane,,,Orient,IA,50858,(641)337-5385 Intake: (641)337-5358,,,SA/TX/RS/RL/SF/MD/MC/SI/PI/MI/SS/
New Directions Recovery,,,1229-C Avenue East,,,Oskaloosa,IA,52577,(641)672-3159 Hotline: (641)672-3100,www.mahaskahospital.com,,MH-SA/TX/OP/AD/CO/WN/MN/DU/SF/MD/SI/PI/SS/SP/
Ottumwa Regional Health Center,Family Recovery Center,,312 East Alta Vista Avenue,,,Ottumwa,IA,52501,(641)684-3170 Intakes: (641)684-3170x7051 (641)684- 3170x7061,,,SA/TX/RS/OP/PH/AD/SF/MD/MC/PI/MI/AH/
Southern Iowa Economic Development,Association/Substance Abuse Services,,226 West Main Street,,,Ottumwa,IA,52501,(641)682-8741 Intake: (800)622-8340,www.sieda.org,,SA/TX/OP/AD/CO/DU/SF/MD/SI/PI/MI/AH/
Community and Family Resources,,,23 3rd Avenue NE,,,Pocahontas,IA,50574,(712)335-4585,www.communityandfamilyresources.org,,SA/TX/OP/CO/SF/MD/PI/SS/F39/
Community and Family Resources,,,515 Court Street,Office 12,,Rockwell City,IA,50579,(712)297-7321,www.communityandfamilyresources.org,,SA/TX/OP/CO/SF/MD/PI/SS/AH/
New View Substance Abuse Treatment and Prevention Center,,,116 South State Street,,,Sac City,IA,50583,(712)662-7921 Hotline: (712)662-7921,www.newview.info,,SA/TX/OP/AD/BC/SF/MD/PI/MI/AH/
Jackson Recovery Centers Inc,Grandview House/Men,,1800 Grandview Street,,,Sioux City,IA,51104,(712)258-4776 Intakes: (712)234-2300 (800)472-9018 Hotlines: (712)234-2300 (800)472-9018,www.jacksonrecovery.com,,SA/TX/HH/RL/MN/SF/MD/SI/PI/SS/
Jackson Recovery Centers Inc,Marienne Manor,,2309 Jackson Street,,,Sioux City,IA,51104,(712)258-5424 Intakes: (712)234-2300 (800)472-9018 Hotlines: (712)234-2300 (800)472-9018,www.jacksonrecovery.com,,SA/TX/HH/RL/WN/SF/MD/SI/PI/SS/
Jackson Recovery Centers Inc,Outpatient,,800 5th Street,Suite 200,,Sioux City,IA,51101,(712)234-2300 Intake: (800)472-9018 Hotlines: (712)234-2300 (800)472-9018,www.jacksonrecovery.com,,SA/TX/OP/AD/CO/DU/CJ/SF/MD/SI/PI/SS/SP/
Jackson Recovery Centers Inc,Women and Childrens Center,,3200 West 4th Street,,,Sioux City,IA,51103,(712)258-4578 Intakes: (712)234-2300 (800)472-9018 Hotlines: (712)234-2300 (800)472-9018,www.jacksonrecovery.com,,SA/TX/RS/RL/PW/WN/BC/SF/MD/SI/PI/SS/SP/
Mercy Behavioral Care,Chemical Dependency Services,,801 5th Street,Central Medical Building Suite 360,,Sioux City,IA,51101,(712)279-2438 Intake: (712)279-4200,www.mercysiouxcity.com/services,,SA/TX/DT/HI/OP/CO/SF/MD/MC/PI/MI/
Northwest Iowa Alcoholism and Drug Treatment Unit Inc,,,1900 Grand Avenue North,Suite E-8,,Spencer,IA,51301,(712)262-2952,www.adtu.org,,SA/TX/OP/AD/DU/SF/MD/PI/SS/
Vista Counseling Center,North Campus of Buena Vista Cnty Hosp,,1305 West Milwaukee Street,,,Storm Lake,IA,50588,(712)732-2872,www.bvrmc.org,,SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/
Alcohol and Drug Dependency Servs of,Southeast Iowa,,304 Highway 61 North,,,Wapello,IA,52653,(319)523-8436,www.addsiowa.org,,SA/TX/OP/AD/DU/SF/MD/SI/PI/MI/SS/SP/
Allen Counseling Center,Allen Memorial Hospital,,1825 Logan Avenue,,,Waterloo,IA,50703,(319)235-3550 Hotlines: (319)235-3550 (319)235-4357,www.allenhospital.org,,SA/TX/OP/AD/SF/MD/PI/AH/
Covenant Medical Center Horizons,Family Centered Recovery Program,,2101 Kimball Avenue,,,Waterloo,IA,50702,(319)272-2650 Intake: (319)272-2673,,,SA/TX/DT/HI/RS/OP/PH/SF/MD/MC/PI/MI/
Pathways Behavioral Services Inc,,,2222 Falls Avenue,,,Waterloo,IA,50701,(319)235-6571 Hotline: (319)235-6571,,,SA/TX/HH/RS/RL/OP/AD/WN/DU/SF/MD/SI/PI/SS/AH/
Pathways Behavioral Services Inc,,,500 East 4th Street,Suite 417,,Waterloo,IA,50703,(319)232-5363,,,SA/TX/OP/CO/WN/DU/SF/MD/SI/PI/SS/AH/
Community and Family Resources,,,916 Superior Street,Suite 115,,Webster City,IA,50595,(515)832-5432,www.communityandfamilyresources.org,,SA/TX/OP/CO/SF/MD/PI/SS/
Great River Medical Center,Riverview Center for Addictions,,1221 South Gear Avenue,,,West Burlington,IA,52655,(319)768-3725,www.greatrivermedical.org,,SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/
Madison County Memorial Hospital,The Bridge Counseling Center,,300 Hutchings Street,,,Winterset,IA,50273,(515)462-3105 Hotline: (515)462-3105,www.madisonhealth.com,,MH-SA/TX/DT/HI/OP/AD/CO/MN/SF/MD/MC/SI/PI/MI/SS/
Central Kansas Foundation,,,306 North Cedar Street,,,Abilene,KS,67410,(785)762-3700,www.c-k-f.org,,SA/TX/OP/CO/DU/SF/MD/SI/PI/MI/SS/PA/
South Central Kansas Foundation,Anthony,,118 Steadman Street,,,Anthony,KS,67003,(620)842-5685 Intake: (620)672-7546,www.c-k-f.org,,SA/TX/OP/AD/DU/SF/MD/SI/PI/
325 North 1st Street,,,,,,Arkansas City,KS,67005,(620)442-1313,,,MH-SA/TX/OP/AD/HV/SE/DU/SF/MC/PI/MI/
Atchison Valley Hope Treatment Center,,,1816 North 2nd Street,,,Atchison,KS,66002,(785)233-1730x304 Intakes: (800)544-5101 (913)367-1618,,,SA/TX/DT/RS/PH/WN/SF/PI/
Mainstream Kansas City Inc,Mens Center,,12215 State Avenue,,,Bonner Springs,KS,66012,(913)721-5355 Intake: (913)441-0640,www.mainstreamkc.com,,SA/TX/DT/RS/MN/SF/
Thomas Cnty Alc/Drug Abuse Council Inc,,,1523 West 4th Street,,,Colby,KS,67701,(785)462-6111,,,SA/TX/OP/DU/CJ/SF/MC/SI/PI/SS/
Thomas Cnty Alc/Drug Abuse Council Inc,Residential Facility,,640 North Range Street,,,Colby,KS,67701,(785)462-2419 Intake: (785)462-6111,,,SA/TX/HH/RL/MN/SF/PI/
Elm Acres Youth and Family Service Inc,Columbus,,501 Central Avenue,,,Columbus,KS,66725,(620)429-1949,,,SA/TX/OP/AD/CJ/SF/MD/
Family Life Center,Alcohol and Drug Abuse Program,,201 West Walnut Street,,,Columbus,KS,66725,(620)848-2300,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Kerrs Counseling,,,135 East 6th Street,,,Concordia,KS,66901,(785)243-4164,,,SA/TX/OP/AD/WN/MN/DU/SF/PI/SS/
Area Mental Health Center,Dodge City Community Support Services,,3000 North 14th Avenue,,,Dodge City,KS,67801,(620)276-7689 Intake: (620)227-5040,www.areamhc.org,,MH-SA/TX/OP/CO/SF/MD/SS/PA/
Destructive Behavioral Alternatives,(DBA),,106 West Frontview Street,Suite 6,,Dodge City,KS,67801,(620)225-4600,,,SA/TX/DT/OP/DU/SF/MD/PI/SS/
New Chance Inc,,,2500 East Wyatt Earp Boulevard,,,Dodge City,KS,67801,(620)225-0476,www.newchance.org,,SA/TX/DT/HH/HI/RS/RL/OP/PH/AD/WN/MN/DU/CJ/SF/MD/PI/PA/
Unlimited Recovery Opportunities of KS,,,701 West Comanche Street,Suite A,,Dodge City,KS,67801,(620)227-7711,,,SA/TX/OP/DU/SF/PI/
Youthville Inc,,,11200 Lariat Way,,,Dodge City,KS,67801,(620)225-0276 Intake: (620)338-5034,www.youthville.org,,MH-SA/TX/OP/AD/CO/SF/SI/PI/
Alcohol and Drug Program of SE Kansas,Crawford County Mental Health,,120 North Main Street,,,El Dorado,KS,67042,(316)321-1669,,,MH-SA/TX/OP/AD/DU/SF/MD/MC/PI/MI/PA/
Doan Center for Counseling,Eagle Productions LLC,,116 West Pine Street,,,El Dorado,KS,67042,(316)322-7057,www.doancenter.com,,SA/TX/OP/AD/DU/CJ/SF/MD/SI/PI/SS/
South Central Mental Health Inc,Counseling Center,,2365 West Central Street,,,El Dorado,KS,67042,(316)321-6036 Intake: (316)775-5491,,,MH-SA/TX/OP/CO/DU/CJ/SF/MD/SI/PI/SS/
Corner House Inc,,,418 Market Street,,,Emporia,KS,66801,(620)342-3015,,,SA/TX/HH/RL/OP/HV/WN/MN/CJ/SF/MD/SI/PI/MI/PA/
Henderson/Simmons Counseling Services,,,517 Merchant Street,Suite 200,,Emporia,KS,66801,(620)341-9133,,,SA/TX/OP/DU/CJ/SF/PI/SS/
Mental Health Ctr of East Central KS,Alcohol and Drug Services,,1000 Lincoln Street,,,Emporia,KS,66801,(620)343-2211 Intake: (620)279-3645,,,MH/TX/OP/AD/SF/MD/MC/SI/PI/MI/PA/SP/
Newman Regional Health,,,Recovery Road,1024 West 12th Avenue,Suite C,Emporia,KS,66801,(620)342-6678,www.newmanrh.org,,SA/TX/DT/HI/OP/PH/AD/DU/CJ/SF/SI/PI/MI/
Eureka Substance Abuse Program,,,612 East 3rd Street,,,Eureka,KS,67045,(620)583-5978 Intake: (800)767-5361 Hotline: (800)767-5361,,,SA/TX/OP/DU/SF/PI/
Choices Psychological Services,,,710 West 8th Street,,,Fort Scott,KS,66701,(620)223-8590 Hotline: (620)223-2200,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/
Area Mental Health Center,Substance Abuse Services,,1111 East Spruce Street,,,Garden City,KS,67846,(620)276-7689,www.areamhc.org,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Fernandez/Martin Addiction Counselors,,,601 North Main Street,Suite E,,Garden City,KS,67846,(620)275-8880 Intake: (620)872-5214,,,SA/TX/OP/DU/SF/SP/F72/
Southeast Kansas Mental Health Center,Alcohol and Drug Abuse Services,,318 East 6th Street,,,Garnett,KS,66032,(785)448-6806 Hotlines: (888)588-6774 (785)448-6806,,,MH/TX/OP/DU/CJ/SF/MD/SI/PI/MI/SS/
Crawford County Mental Health Center,Alcohol and Drug Program,,810 West Cedar Street,Suite B,,Girard,KS,66743,(620)724-8806,,,SA/TX/DT/RS/RL/OP/PH/CJ/SF/MD/SI/PI/MI/SS/PA/
Central Kansas Psychological Services,,,925 Patton Street,,,Great Bend,KS,67530,(620)792-6619,,,MH/TX/OP/AD/CO/DU/CJ/SF/MD/MC/PI/
Saint Francis Academy Center,Great Bend,,2110 Kansas Avenue,,,Great Bend,KS,67530,(620)793-1930 Intake: (785)823-0001,,,GH/TX/OP/AD/SF/MD/PI/SS/PA/
Iroquois Center,,,610 East Grant Avenue,,,Greensburg,KS,67054,(303)691-0225 Intakes: (620)723-2272 (620)723-2500,www.irqcenter.com/index2.htm,,MH/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/
Halstead Valley HOPE,,,328 Poplar Street,,,Halstead,KS,67056,(316)830-2041 Intake: (316)830-2041x13 Hotline: (316)830-2041,www.valleyhope.com/locationsframe.htm,,SA/TX/DT/RS/OP/PH/SF/SI/PI/
Dream Inc,,,2501 East 13th Street,Building 2,,Hays,KS,67601,(785)628-6655 Hotline: (785)628-6655,,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/SS/PA/
Dream Inc,,,2818 Vine Street,,,Hays,KS,67601,(720)488-6927 Intake: (785)628-6655,,,SA/TX/OP/AD/SF/MD/PI/SS/
Kelly Center,Fort Hays State University,,600 Park Street,,,Hays,KS,67601,(785)628-4401,www.fhsu.edu/kellycenter,,MH/TX/OP/CO/DU/
Smoky Hill Foundation For,Chemical Dependency Inc,,209 East 7th Street,,,Hays,KS,67601,(785)625-5521 Intake: (800)757-2180,,,SA/TX/OP/WN/DU/SF/PI/SS/PA/
Kanza Mental Health/Guidance Ctr Inc,Alcohol and Drug Abuse Services,,909 South 2nd Street,,,Hiawatha,KS,66434,(970)375-2342 Intake: (785)742-7113 Hotlines: (785)742-7113 (785)742-3666,,,MH/TX/OP/DU/SF/MD/SI/PI/MI/SS/
Womens Recovery Center,,,1410 North Vine Street,,,Hoisington,KS,67544,(620)653-7385,www.dccca.org,,SA/TX/RS/RL/OP/PH/PW/WN/BC/CJ/SF/MD/MC/SI/PI/SS/AH/
Hope Help Health,,,715 West 5th Street,,,Holton,KS,66436,(785)220-2291 Hotline: (785)220-2291,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/CJ/SF/
Southeast Kansas Mental Health Center,,,1106 South 9th Street,,,Humboldt,KS,66748,(970)375-2342 Intake: (620)473-2241 Hotlines: (888)588-6774 (620)473-2241,,,MH/TX/OP/DU/CJ/SF/MD/SI/PI/MI/SS/
Horizons Mental Health Center Inc,Substance Abuse Services,,1715 East 23rd Avenue,,,Hutchinson,KS,67502,(620)665-2240,,,MH/DT/HI/OP/PH/SF/MD/MC/SI/PI/MI/
Mirror Inc,Hutchinson,,2100 North Jackson Street,,,Hutchinson,KS,67502,(316)283-7829 Intake: (620)665-7750,www.mirrorinc.org,,SA/TX/OP/SF/MD/PI/SS/PA/
REAP Inc,,,23 East 1st Street,Suite 8,,Hutchinson,KS,67501,(620)669-3502,,,SA/TX/DT/OP/AD/HV/SE/WN/MN/DU/SF/PI/MI/SS/PA/
Reno Alcohol and Drug Services,,,112 North Poplar Street,,,Hutchinson,KS,67501,(620)665-6446 Intake: (866)669-9698,,,SA/TX/OP/SF/PI/
Four County Mental Health Center,,,3751 West Main Street,,,Independence,KS,67301,(620)331-1748,,,MH/TX/OP/CO/DU/CJ/SF/MD/MC/SI/PI/SS/PA/AH/
Central Kansas Foundation,Adolescent and Adult Program,,235 West 7th Street,,,Junction City,KS,66441,(785)762-3700,www.c-k-f.org,,SA/TX/OP/PH/AD/CO/DU/CJ/SF/MD/SI/PI/MI/SS/PA/
Addiction Stress Center,,,1330 North 78th Street,,,Kansas City,KS,66112,(913)299-9255 Intake: (913)299-9657,,,SA/TX/OP/DU/CJ/SF/
Associated Youth Services Inc,,,1620 South 37th Street,,,Kansas City,KS,66106,(913)831-2820,www.aysusa.org,,SA/TX/OP/AD/CJ/SF/MD/PI/SS/PA/
Associates at Hope Harbor,Kansas City,,3730 Metropolitan Avenue,,,Kansas City,KS,66106,(913)338-4896 Intake: (913)710-5744,,,MH-SA/TX/OP/WN/MN/CJ/SF/PI/MI/SS/PA/SP/
Farm Tansitions Kansas City,,,1333 Meadowlark Lane,,,Kansas City,KS,66102,(913)287-5019 Intake: (913)894-2985,www.the-farm.org,,TX/OP/AD/SF/MD/MC/PI/
Great Meating Is On For,Your Success KC,,1700 North 18th Street,Suite 2,,Kansas City,KS,66102,(913)233-0500,,,SA/TX/OP/PH/AD/SF/MD/PI/
Intermediate Sanction Center,Substance Abuse Treatment Program,Department of Corrections,812 North 7th Street 2nd Floor,,,Kansas City,KS,66101,(913)573-4180 Intake: (913)573-2789,,,SA/TX/OP/AD/CO/CJ/SF/SS/PA/
Kansas City Alcohol and Safety Action Project,,,707 Minnesota Avenue,Security National Bank Building M-6,,Kansas City,KS,66101,(303)691-0225 Intake: (913)342-3011,,,SA/TX/OP/AD/DU/SF/SS/
Kansas City Metro Methadone Program,,,3901 Rainbow Boulevard Mail Stop 4015,Psychiatry KUMC,,Kansas City,KS,66160,(913)588-6426 Intake: (913)588-6493,www.kumc.edu,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/MI/
Kansas City Treatment Center,,,1404 Minnesota Avenue,,,Kansas City,KS,66102,(913)342-0888 Hotline: (913)302-1009,www.crchealth.com,Methadone Clients Only,SA/TX/MM/OP/SF/
Mirror Inc,Wyandotte,,7250 State Avenue,,,Kansas City,KS,66112,(913)288-7439,www.mirrorinc.org,,SA/TX/OP/SF/MD/PI/SS/PA/
Salvation Army,Shield of Service,,1200 North 7th Street,,,Kansas City,KS,66101,(913)342-5500 Hotline: (913)342-5500,,,SA/TX/DT/HH/RS/RL/CO/HV/MN/CJ/SF/MC/SI/SS/PA/SP/AH/
Salvation Army,Shield of Service/MARC,,1203 Minnesota Avenue,,,Kansas City,KS,66102,(913)281-5060 Hotlines: (913)281-5060 (913)342-5500,,,SA/TX/OP/PH/HV/WN/MN/DU/CJ/SF/MC/SS/PA/SP/
Substance Abuse Center of,Eastern Kansas Inc,,3505 Rainbow Boulevard,,,Kansas City,KS,66103,(913)362-0045 Intake: (913)362-0002,,,SA/TX/RS/RL/PW/WN/BC/MN/SF/MD/SI/PI/PA/
Wyandot Center Community Behavioral,,,7840 Washington Avenue,,,Kansas City,KS,66112,(913)328-4600,www.wyandotcenter.org,,MH/TX/OP/AD/CO/SF/MD/MC/SI/PI/SS/PA/AH/
Sunrise Inc,,,523 Main Street,,,Larned,KS,67550,(620)285-3462 Intake: (800)373-6755,,,SA/TX/DT/HH/RS/RL/OP/MN/DU/CJ/SF/MD/PI/
Alpha Recovery,,,1031 Vermont Street,Suite 6,,Lawrence,KS,66044,(785)842-6300,,,SA/TX/OP/DU/SF/PI/
Christy and Hollys Assessment and Treatment Services (CHATS),,,2001 Haskell Avenue,Suite 206,,Lawrence,KS,66046,(785)865-2700,,,SA/TX/OP/DU/CJ/SF/AH/
DCCCA Inc,,,3312 Clinton Parkway,,,Lawrence,KS,66047,(785)841-4138,www.dccca.org,,SA/TX/OP/AD/DU/CJ/SF/MD/SI/PI/MI/SS/PA/AH/
DCCCA Inc,DBA First Step House,,345 Florida Street,,,Lawrence,KS,66044,(970)522-9544 Intake: (785)843-9262,www.dccca.org,,SA/TX/HH/RL/PW/BC/CJ/SF/MD/MC/SI/PI/MI/SS/
Mechler Counseling Services,,,2706 Iowa Street,Suite F,,Lawrence,KS,66046,(785)838-9700,,,SA/TX/OP/DU/CJ/SF/PI/SS/
Addiction Recovery Services,,,432 Walnut Street,,,Leavenworth,KS,66048,(913)680-1556,,,SA/TX/OP/DU/SF/
Guidance Center Inc,Recovery Services,,500 Limit Street,,,Leavenworth,KS,66048,(270)889-6025x406 Intake: (913)682-5118,www.theguidance-ctr.org,,MH/TX/OP/AD/CO/WN/CJ/SF/MD/SI/PI/MI/
Renaissance Recovery Counseling Servs,,,501 Olive Street,Suite 102,,Leavenworth,KS,66048,(913)680-0343,,,SA/TX/OP/PH/AD/DU/CJ/SF/PA/
Bridge Way Recovery Inc,,,6331 West 110th Street,,,Leawood,KS,66211,(913)696-1911,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/MI/
Mill Creek Outpatient Services,,,5701 West 119th Street,Suite 407,,Leawood,KS,66209,(913)339-9933,,,MH-SA/TX/OP/CO/SF/PI/
Affordable Treatment Program,,,9421 Pflumm Road,,,Lenexa,KS,66215,(913)438-7818,,,SA/TX/OP/DU/SF/
Counseling Clinic Inc,,,8889 Bourgade Avenue,,,Lenexa,KS,66219,(913)310-9242 Intakes: (913)310-9242x0226 (913)438-4636,,,SA/TX/OP/PW/WN/MN/DU/CJ/SF/SS/
E Eileen Nevers,,,8889 Bourgade Street,,,Lenexa,KS,66219,(913)438-3880 Intake: (913)206-3830,,,MH-SA/TX/OP/AD/CO/WN/CJ/SF/
Alcohol and Drug Counseling Services,,,504 North Kansas Avenue,Suite A-5,,Liberal,KS,67901,(620)626-4500 Intakes: (620)626-4500x0 (620)544-8670,,DWI/DUI Clients Only,SA/TX/OP/AD/DU/CJ/SF/SP/
Family Alcohol and Drug,,,316 West 7th Street,,,Liberal,KS,67901,(620)626-4508,,,MH-SA/TX/OP/AD/CO/WN/DU/SF/MD/MC/SI/PI/MI/
Southwest Kansas Alcoholism and Drug Addiction,,,529 North New York Street,,,Liberal,KS,67901,(620)624-3616 Intake: (620)624-0449,,,SA/TX/HH/OP/WN/MN/SF/SP/
Eagle Recovery,,,5 Peoria Street,Suite 206,,Louisburg,KS,66053,(785)766-0920,,,SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/MD/MC/SI/AH/
Edelman Associates,,,404 Humboldt Street,Suite C,,Manhattan,KS,66502,(785)537-2244 Intake: (785)537-2257,,,MH/TX/OP/DU/SF/MD/MC/PI/MI/
Greg Potter PhD,,,714 Poyntz Street,Suite A,,Manhattan,KS,66502,(785)537-0076,www.gpotter.com,DWI/DUI Clients Only,MH-SA/TX/OP/DU/SF/PI/MI/
McConnell Air Force Base,Substance Abuse Program,,22 MDOS/SGOHM,57950 Leavenworth Street Suite 6-E4,,McConnell AFB,KS,67221,(316)759-5091,,,SA/TX/OP/
Prairie View Inc,Mental Health Center Subst Abuse Servs,,1102 Hospital Drive,,,McPherson,KS,67460,(620)245-5000 Intake: (800)362-0180,www.prairieview.org,,MH-SA/TX/OP/AD/CO/WN/MN/SF/MD/MC/SI/PI/MI/SP/
Accredited Recovery Services,,,6505 East Frontage Road,Suite 7,,Mission,KS,66202,(913)236-8445 Hotline: (913)236-8445,,,SA/TX/OP/DU/SF/AH/
Advance Recovery Services,,,7700 Shawnee Mission Parkway,Suite 202,,Mission,KS,66202,(913)236-5900,,,SA/TX/OP/AD/CO/DU/SF/SI/PI/SS/AH/
Chautauqua Counseling Center,,,5845 Horton Street,Suite 9,,Mission,KS,66202,(913)645-6652,,,SA/TX/OP/DU/CJ/SF/PI/SS/
Clinical Professional Counselors LLP,,,5450 Buena Vista Street,,,Mission,KS,66205,(913)831-7710,,,SA/TX/OP/AD/CO/SE/WN/MN/DU/CJ/SF/SS/SP/
Mission Valley Hope,,,5410 West 58th Terrace,,,Mission,KS,66205,(913)432-4037x114 Intake: (913)432-4037,www.valleyhope.com/locationsframe.htm,,SA/TX/OP/DU/SF/PI/
Shawnee Mission Medical Center,Addiction Recovery Unit,,9100 West 74th Street,,,Mission,KS,66201,(913)676-2540 Intake: (913)789-3218,www.shawneemission.org,,SA/TX/DT/HI/OP/PH/AD/SF/MD/MC/PI/MI/AH/
Mirror Inc,,,130 East 5th Street,,,Newton,KS,67114,(316)283-6743,www.mirrorinc.org,,SA/TX/OP/AD/WN/MN/DU/SF/MD/PI/MI/SS/PA/
Prairie View Inc,Chemical Dependency Treatment,,1901 East 1st Street,,,Newton,KS,67114,(316)283-2400x433 Intake: (800)362-0180,www.prairieview.org,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/
United Methodist Youthville Inc,Newton Chem Depend Treatment Program,,900 West Broadway,,,Newton,KS,67114,(316)283-1950x207 Intake: (316)283-1950,www.youthville.org,,MH/TX/OP/AD/CO/SF/MD/SI/PI/
Norton Valley Hope,Residential Alcohol and Drug,,709 West Holme Street,,,Norton,KS,67654,(785)877-5101 Intake: (800)544-5101,www.valleyhope.com/locationsframe.htm,,SA/TX/DT/RS/SF/PI/
Shelton Drug and Alcohol Services,,,410 North 2nd Street,,,Norton,KS,67654,(785)877-2610 Intake: (785)871-1862,,,SA/TX/OP/AD/SF/
Smoky Hill Foundation For,Chemical Dependency Inc/Norton,,211 South Norton Street,,,Norton,KS,67654,(913)743-2182 Intake: (785)877-3068 Hotline: (800)757-2180,,,SA/TX/OP/MN/CJ/SF/MC/PI/SS/
CARE Special Programs Inc,,,110 East Poplar Street,,,Olathe,KS,66061,(913)780-3300,,,MH-SA/TX/OP/AD/SF/AH/
Choices LLC,,,201 E Sante Fe Street,,,Olathe,KS,66061,(913)390-0100 Intakes: (913)780-9600 (913)486-0975,www.avenuestorecovery.net,,SA/TX/OP/AD/MN/DU/SF/SS/
Cypress Recovery Inc,,,230 South Kansas Avenue,,,Olathe,KS,66061,(913)764-7555,,,SA/TX/OP/PH/AD/WN/MN/SF/MD/PI/SS/AH/
Johnson County,Adolescent Center for Treatment (ACT),,301 North Monroe Street,,,Olathe,KS,66061,(913)782-0283,,,SA/TX/RS/AD/SF/MD/SI/PI/AH/
Johnson County,Mental Health ACT Outpatient,,1125 West Spruce Street,,,Olathe,KS,66061,(913)782-2100,www.jocogov.org/mentalhealth,,SA/TX/OP/AD/GL/CJ/SF/MD/SI/PI/AH/
Guidance Center Inc,,,1102 Walnut Street,,,Oskaloosa,KS,66066,(785)863-2929,www.theguidance-ctr.org,,MH/TX/OP/CO/DU/SF/MD/MC/SI/PI/MI/SS/AH/
Franklin Cnty Mental Health Clinic Inc,Substance Abuse Program,,204 East 15th Street,,,Ottawa,KS,66067,(785)242-3780 Hotline: (785)242-3781,,,MH/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
Addiction Treatment Services,,,10200 West 75th Street,Suite 113,,Overland Park,KS,66204,(913)722-1118,,,MH-SA/TX/OP/CO/CJ/SF/
Challenges Inc,,,8675 West 96th Street,Suite 220,,Overland Park,KS,66212,(913)381-3585,,,MH-SA/TX/OP/DU/SF/PI/SS/
Charles Stebbins and Associates,,,7240 West 98th Terrace,Suite 100,,Overland Park,KS,66212,(913)381-7200,,,SA/TX/OP/DU/CJ/SF/
Clinical Associates PA,,,8629 Bluejacket Street,Suite 100,,Overland Park,KS,66214,(913)677-3553,www.clinical-assoc.com,,MH-SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/MC/PI/MI/SP/AH/F20/
Columbia Court Services,,,10580 Barkley Street,Suite 450,,Overland Park,KS,66212,(913)451-1111,,,SA/TX/OP/AD/DU/SF/PI/MI/SS/
Confidential Mental Health and Substance Abuse Consultations Serv LLC,,,Valley View Professional Building,8600 West 95th Street Suite 105,,Overland Park,KS,66212,(913)707-5532,,,MH-SA/TX/DT/OP/AD/CO/HV/DU/CJ/SF/MC/PI/MI/AH/
Heart of America Family Services Inc,Johnson County Office,,10500 Barkley Street,Suite 210,,Overland Park,KS,66212,(913)642-4300 Intake: (913)342-1110,www.hafs.org,,MH/TX/OP/SF/SI/PI/MI/SS/SP/
La Salida Inc,,,7520 C Shawnee Mission Parkway,Suite 10,,Overland Park,KS,66204,(913)722-1800,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/SP/
MARS Consulting,,,7222 West 75th Street,,,Overland Park,KS,66204,(913)206-5317,,,SA/TX/OP/CO/MN/DU/SF/
Labette Center for MH Services Inc,Alcohol and Drug Abuse Program,,1730 Belmont Street,,,Parsons,KS,67357,(620)421-3770 Hotline: (620)421-4880,,,MH/TX/OP/AD/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
Crawford County Mental Health Center,,,911 East Centenial Street,,,Pittsburg,KS,66762,(620)231-5130 Intake: (620)231-5141,,,MH-SA/TX/OP/PH/CO/HV/PW/WN/CJ/SF/MD/SI/PI/MI/SS/PA/
Elm Acres Youth and Family Service Inc,Adolescent Recovery Services,,1002 East Madison Street,,,Pittsburg,KS,66762,(620)231-6129x223 Intakes: (620)231-6129x222 (620)231- 6129x220,,,SA/TX/HH/RS/OP/AD/CO/CJ/SF/MD/SI/PI/
